round,loss,accuracy,precision,recall,f1
117,1.994606150856501,0.2233,0.254589567831459,0.2233,0.15921250285716976
118,2.0156310510031785,0.2403,0.19584939978318947,0.2403,0.1715516014407537
119,2.065128773073607,0.2383,0.23442688224801583,0.2383,0.1832865783165716
120,2.020726869377909,0.2234,0.23465162621132793,0.2234,0.1589131971035367
121,2.202960461000853,0.1967,0.21198246735506582,0.1967,0.12991549720494378
122,2.1390367942520334,0.2455,0.19421069609605673,0.2455,0.18158091011276883
123,2.017027791542343,0.2127,0.2741582354279139,0.21269999999999997,0.16059497283027996
124,1.995897511892681,0.2202,0.24253783338835877,0.2202,0.1609652841890983
125,2.151996457124058,0.2276,0.13927464734186729,0.22759999999999997,0.1441572072779728
126,2.0083489810364155,0.2431,0.25613667186129246,0.2431,0.18013585881666608
127,1.9923150041435338,0.2242,0.20905618318591096,0.2242,0.16422888175910982
128,2.0131053079532673,0.2111,0.2231401730905525,0.21109999999999998,0.13873670629100884
129,2.1699310888217975,0.226,0.20108868849886896,0.22599999999999998,0.15045284685491064
130,1.9869945743415929,0.2429,0.24598716673296064,0.24290000000000003,0.16496951169708982
131,2.0358022451400757,0.2241,0.20875514655768096,0.22410000000000002,0.13771375272128009
132,1.9789898123922227,0.25,0.23837342259472832,0.25,0.19884657620564924
133,1.9832274114029318,0.2461,0.23545303839072193,0.24609999999999999,0.17714097526226133
134,2.0658220309245436,0.2073,0.267684652327006,0.20729999999999998,0.1290136302824997
135,1.9880768800083595,0.2397,0.18215446878991154,0.23970000000000002,0.16121024386453747
136,2.165134253381174,0.2028,0.18494125544224863,0.2028,0.11629146572378608
137,2.162287067763413,0.2371,0.21349022415935498,0.2371,0.1731279580569493
138,1.9900530757783335,0.2446,0.26445695762835436,0.2446,0.17603096595749512
139,2.014557541171207,0.2314,0.2545494958707476,0.2314,0.1429245316135754
140,2.0530665962001944,0.2342,0.23404689050530858,0.23420000000000002,0.15791353791603152
141,2.0692984107174452,0.2027,0.23161133036900786,0.20270000000000002,0.14438792276116175
142,2.1472745409494713,0.247,0.22418284611464606,0.24700000000000003,0.16854427373796266
143,2.225715549686287,0.229,0.2005271273420194,0.229,0.16163204248885027
144,2.1382593882234793,0.2444,0.22054739686578015,0.2444,0.16752625275034946
145,2.006553061400788,0.2352,0.2695409417355852,0.2352,0.16519731466175303
146,2.01292427431179,0.2342,0.23607699416524466,0.23420000000000002,0.15082034144631837
147,2.2761637591108492,0.1867,0.22642815332308858,0.1867,0.1192558103412831
148,2.2047447494313688,0.2515,0.20048179672059901,0.2515,0.1716140410424366
149,1.9972665189187737,0.2452,0.22557407583743055,0.2452,0.16145279426650422
150,2.029991504512256,0.2267,0.23368205133310513,0.22669999999999998,0.15499403928095132
151,1.9919184672681591,0.235,0.23799778595501495,0.23500000000000001,0.15782420701129066
152,2.0604127434235586,0.2249,0.22174603055291792,0.22490000000000002,0.13747672011576828
153,2.053504246699659,0.2048,0.24098339743946737,0.2048,0.15268478221952847
154,2.1816368057757995,0.247,0.17644487416755097,0.24699999999999997,0.17212022397986657
155,1.9788912806329848,0.2378,0.21320115314532795,0.23780000000000007,0.1618386305515342
156,2.0257188217549382,0.2361,0.19790496258727402,0.23609999999999998,0.1558315130544285
157,1.9884338152559498,0.2426,0.3728172248152318,0.24259999999999998,0.1777841326553342
158,2.2699603672269024,0.2271,0.16108036851521054,0.2271,0.14888607528974926
159,1.9969615921189514,0.2388,0.2122066208513985,0.23879999999999998,0.1827767054839287
160,2.0066149400759348,0.1996,0.24960811621361426,0.1996,0.13382002131203447
161,2.0083285796491404,0.215,0.16905759158534678,0.21500000000000002,0.1365739181940707
162,2.070900174635875,0.2376,0.23128061533154912,0.23760000000000003,0.18514399336622311
163,1.99208843104447,0.2495,0.21344850934952558,0.2495,0.17068827227997177
164,2.0711631548555594,0.2224,0.20051191651877942,0.22240000000000001,0.12954506583254466
165,2.0190589624115183,0.2103,0.20034007512557245,0.2103,0.12014294218274671
166,1.9977221051348915,0.2173,0.23139947625364296,0.2173,0.14659105703124006
167,2.004369993753071,0.2114,0.19743854043132017,0.21139999999999998,0.15868265811091972
168,2.0087574841100957,0.2357,0.27081671935146134,0.23570000000000002,0.16902255843676892
169,2.0094828696190556,0.2065,0.26174545288406714,0.2065,0.13994996719865432
170,2.024478035637095,0.2238,0.24177725444462173,0.2238,0.13650906272633856
