round,loss,accuracy,precision,recall,f1
37,1.879610478123532,0.3165,0.36741496466630036,0.3165,0.2907006208343668
38,1.9364265686349025,0.2743,0.33222726686013887,0.2743,0.23870640268530105
39,1.8954354252996324,0.3129,0.3636484695711414,0.3129,0.2951251143033601
40,1.8965321839610232,0.3042,0.3696755823678729,0.3042,0.27649409173884415
41,1.8738429893421222,0.3227,0.3475173228704269,0.32270000000000004,0.3032694548209992
42,1.8824789599527287,0.3179,0.3324034365092606,0.3179,0.28616910668277146
43,1.8837014572529853,0.3064,0.3344587348800018,0.30639999999999995,0.27219122863627465
44,1.9033537771128402,0.3083,0.33220122160032467,0.3083,0.2771933754456097
45,1.889644660527193,0.3083,0.34984878127464847,0.3083,0.2751369346445508
46,1.8860299707968025,0.3106,0.4088460223683813,0.31060000000000004,0.2784202203138685
47,1.8920538410355774,0.2975,0.3587316345708612,0.2975,0.2577044864805325
48,1.8890801079665558,0.2992,0.3487529672539984,0.2992,0.2658357737222844
49,1.8536230657674089,0.3055,0.3612423424756371,0.3055,0.2678185742919497
50,1.8627317117739328,0.3159,0.3379387830879235,0.31589999999999996,0.2813872591739314
51,1.8783587971820106,0.3127,0.34419535374971844,0.31270000000000003,0.285914145873166
52,1.8350161072574085,0.3345,0.35419654009303886,0.33449999999999996,0.31798069237870713
53,1.8624608395974847,0.3059,0.35038697941838326,0.30589999999999995,0.29010972322829987
54,1.8463176760492446,0.3255,0.34327270157719775,0.3255,0.28678166427008656
55,1.887253168263013,0.3149,0.3513510466263762,0.3149,0.293575827473113
56,1.8842921498455578,0.2998,0.3556601640856641,0.29979999999999996,0.28375022231296637
57,1.861050399043892,0.3127,0.3364593729251741,0.31270000000000003,0.285335607121458
58,1.879537816289105,0.3054,0.3401083462809066,0.3054,0.27451694537265053
59,1.8741812917250622,0.2926,0.41441905027961523,0.2926,0.2644280570391399
60,1.870412622826009,0.2984,0.3381402615682686,0.2984,0.2725111053253319
61,1.8549173723293255,0.3082,0.35343823674762215,0.3082,0.28650642638472024
62,1.8684483283682713,0.3083,0.3305740950663002,0.30829999999999996,0.27766316066163854
63,1.8517074328434617,0.3048,0.3754393155141894,0.3048,0.27217651997994896
64,1.8412819723539715,0.3201,0.36526620234891516,0.32010000000000005,0.3022116487683838
65,1.9277640068078343,0.2915,0.3556811021209865,0.2915,0.26259826306323886
66,1.8370805013028881,0.3108,0.3574171041597959,0.3108,0.2820457783474546
67,1.8297936041143876,0.3072,0.3988123353177139,0.30720000000000003,0.25692817358740094
68,1.865196718445307,0.2956,0.3829117357326333,0.2956,0.2623714902944503
69,1.8484667584865908,0.315,0.35405333507118003,0.315,0.282254650862267
70,1.826748428465445,0.3332,0.3711393913430742,0.33320000000000005,0.3054894927266226
71,1.8834667070002495,0.2798,0.3396752584872046,0.2798,0.23320518816702482
72,1.8743302761753904,0.3269,0.3654209261466952,0.3269,0.3105584557281752
73,1.8894795511342302,0.2912,0.38563604079898106,0.2912,0.2531344714238378
74,1.840485796143737,0.326,0.38375258190450684,0.326,0.2890660000578181
75,1.8807077317298213,0.3183,0.3606513511805408,0.31829999999999997,0.29104991344314035
76,1.9082022422476659,0.294,0.3477694578041581,0.294,0.24771091062906425
77,1.8693290556533426,0.3134,0.3905121896499579,0.3134,0.28393664067538826
78,1.8404687597781797,0.3052,0.34008847678859033,0.3052,0.28491825940691995
79,1.8325712228123145,0.3241,0.3678805033875318,0.32409999999999994,0.2969204994109104
80,1.8737526060659675,0.3226,0.3538962048897395,0.32259999999999994,0.31523455905644326
81,1.8449716839609267,0.3311,0.356627020140073,0.33109999999999995,0.31036237552507995
82,1.859740990626661,0.3169,0.3425218945209231,0.31689999999999996,0.28496413650642827
83,1.8728310337549523,0.3092,0.3317222678124709,0.30920000000000003,0.2803931415827404
84,1.9058270182790635,0.3019,0.37365771311423346,0.3019,0.2683063432145439
85,1.85309277456018,0.3204,0.3461086518170544,0.3204,0.3001436386921461
86,1.8353989124298096,0.3156,0.357249226905388,0.3156,0.2859806678861184
87,1.8351312060899372,0.3332,0.35722200415395833,0.33320000000000005,0.2959677666772993
88,1.9100329211995573,0.2984,0.36674481781809476,0.2984,0.2584735574009104
89,1.8459705672686613,0.3219,0.3746379963019277,0.32189999999999996,0.293365957210795
90,1.8644628781306594,0.3163,0.4340552735837127,0.3163,0.28575489819092953
91,1.83041318307949,0.3332,0.3668060024233068,0.3332,0.3009514698799966
92,1.8675706537463996,0.3085,0.38618544006304645,0.3085,0.2726787148444846
93,1.915609533273721,0.2923,0.35231621959850445,0.2923,0.26614071098762476
94,1.8692246645311765,0.2994,0.34568909112649865,0.2994,0.26105799126466545
95,1.8786651107329357,0.2943,0.3296061611055833,0.29429999999999995,0.2595769369897465
96,1.8599671110322205,0.3041,0.33843268241519453,0.30410000000000004,0.2650608872232019
97,1.8665876056574568,0.2961,0.3232018950905057,0.2961,0.2545142860579405
98,1.8265112517755242,0.3348,0.3472029633184871,0.3348,0.31560013038124246
99,1.873833786083173,0.3112,0.3358232699943074,0.3112,0.2801032276019741
100,1.8986847461024416,0.3087,0.34624921437877454,0.3087000000000001,0.2553035545830121
101,1.8674929232536992,0.3107,0.3763181749970843,0.31070000000000003,0.27429778819439055
102,1.8808098774922044,0.3136,0.34166563842136516,0.3136,0.2924089727503335
103,1.909464054469821,0.3097,0.3272304694591893,0.30970000000000003,0.27298408723295875
104,1.8826950018918966,0.2858,0.32802182258766815,0.28579999999999994,0.2525647265774202
105,1.913846583306035,0.3038,0.33522306879910235,0.3038,0.27849449637153134
106,1.874803935425191,0.3033,0.34205206497845037,0.3033,0.2860683792477125
107,1.8861485357525982,0.3118,0.3617770931976756,0.31179999999999997,0.28221002608524337
108,1.8462612417679798,0.3247,0.34770201474133866,0.3247,0.29706261978105564
109,1.8811269968370847,0.2968,0.32959666161630435,0.29680000000000006,0.2504258856851472
110,1.8254075321970107,0.3349,0.336553228796262,0.3349000000000001,0.30150290137970753
111,1.867619903781746,0.3216,0.35276131854366355,0.3216,0.2896715805291882
112,1.8159653401073022,0.3268,0.37438578732009464,0.3268,0.29620496996445567
113,1.8627967909921574,0.3103,0.3520970504376343,0.31029999999999996,0.28433700776944615
114,1.8627227122270609,0.3214,0.3317695699060457,0.3214,0.28560414230507397
115,1.7957432420947883,0.3268,0.36784821083575736,0.3267999999999999,0.29055927384138674
116,1.8498979218398468,0.3057,0.35470735240206186,0.3057,0.2593109309135063
117,1.8520740828936613,0.3229,0.3628399673651069,0.3229,0.28766096978664024
118,1.8938922338847872,0.3052,0.3554206840798537,0.3052,0.2688098360715197
119,1.8461017819899548,0.3355,0.37564234736593016,0.3355,0.3132571997154504
120,1.8691449859474278,0.3165,0.32824772381244566,0.3165,0.26767846223733394
121,1.8913508246216593,0.3033,0.345889647314619,0.3033,0.2779689327852181
122,1.8393031554886057,0.3196,0.3481708898863768,0.3196,0.28789105347974164
123,1.8527709290951113,0.3174,0.36103274978216515,0.3174,0.28783614216016074
124,1.8814301460604124,0.3027,0.3442076657367311,0.3027,0.26690076973851157
125,1.9301795008816296,0.2902,0.36146811379507005,0.2902,0.2611140781728197
126,1.8440538463713247,0.3256,0.34660055244070304,0.3256,0.29022601977119933
127,1.8927733566187606,0.3085,0.35709259867751125,0.3085,0.29206788181102905
128,1.891968076742148,0.3122,0.34286411970805164,0.3122,0.2805451372338516
129,1.8735320311558397,0.3304,0.36444255672663284,0.3303999999999999,0.31070223093515187
130,1.8523382054099553,0.3302,0.3574620443460915,0.3302,0.30808805987210247
131,1.872502352617964,0.3215,0.3618617046392991,0.3215,0.3007899400949219
132,1.8417557719387585,0.3272,0.36150840547582,0.32720000000000005,0.2981242927730177
133,1.9016452665570416,0.3226,0.3453007596862189,0.3226,0.29011618905714004
134,1.9286155911940563,0.2769,0.3660153166793946,0.27690000000000003,0.2428846862497641
135,1.8808526962618284,0.2869,0.33881943775785417,0.28689999999999993,0.23212622669588884
136,1.9287881262694733,0.2914,0.3410395366651392,0.29139999999999994,0.25975106520753305
137,1.8855661425409438,0.2946,0.3286595007360092,0.29460000000000003,0.2583499904111096
138,1.8966376494757737,0.3032,0.3173039872483338,0.3032,0.2495362605906319
139,1.8124797902529752,0.3349,0.35762531607417436,0.33490000000000003,0.29904009509263957
140,1.8723640773869767,0.2935,0.3348319956423006,0.2935,0.2512353387396914
141,1.9268837654137914,0.2913,0.3306826743794836,0.2913,0.25626168451176123
142,1.883015763910511,0.3243,0.33555970697817894,0.3243,0.30565352797703793
143,1.8840365123145189,0.3083,0.36944862583262505,0.30829999999999996,0.27092886021739265
144,1.854597447793695,0.3156,0.3499553476451033,0.3156,0.2852991491658156
145,1.874412265004991,0.3085,0.333166449520639,0.3085,0.280130943165096
146,1.8948694211018235,0.3041,0.35040362699658,0.3041,0.2739980292093892
147,1.880047082901001,0.3009,0.338727536228563,0.3009,0.25700722209948756
148,1.8869170282460466,0.2968,0.32885693440438596,0.2968,0.2554542773115407
149,1.8416186178786844,0.3263,0.3606809072271505,0.3263,0.3040431848928083
150,1.8786953582039363,0.3118,0.3243363352364602,0.3118,0.28554945903796713
151,1.8414348077170457,0.3156,0.36477564335894075,0.3156,0.27164667196228653
152,1.8587328950061073,0.3288,0.35031737654245126,0.32880000000000004,0.30946417284813305
153,1.8861753261542018,0.3087,0.3424986112484528,0.3087,0.2686136758241561
154,1.873944653740412,0.2994,0.3544725372516855,0.2994,0.27383843214909154
155,1.9033349918413767,0.2939,0.33408108589971414,0.2939,0.24608632775623782
156,1.8599643164043185,0.3273,0.3719212018254547,0.3273,0.29302885034402626
157,1.8478036651128456,0.3129,0.3563909265085598,0.3129,0.2676759272658898
158,1.8659889743297915,0.3227,0.3479087237639024,0.3227,0.2868124131083851
159,1.8846439168423037,0.3097,0.3511561627207885,0.3097,0.2887077452647976
160,1.8892695933957644,0.3062,0.3376517832611136,0.3062,0.27872834226295795
161,1.8719009040277215,0.3014,0.32968519817454783,0.3014,0.26991275845291585
162,1.8820913607561136,0.3028,0.3522590303899281,0.30279999999999996,0.27697477762677625
163,1.8809949778303314,0.3101,0.3549466720327942,0.3101,0.26839597435313783
164,1.9387161158308197,0.2775,0.32429399019160343,0.27749999999999997,0.23296621259995048
165,1.8596151825747913,0.3051,0.33571207711038786,0.30510000000000004,0.2729891205411068
166,1.8362389863291873,0.3285,0.34696314629032937,0.3285,0.29596791238835607
167,1.890206762506992,0.3057,0.3263282819187403,0.30569999999999997,0.2660341033422926
168,1.8616180208664905,0.3079,0.3572870946662946,0.30789999999999995,0.27954131346540373
169,1.8519843831846985,0.3017,0.31698581126669567,0.30169999999999997,0.2513262741306464
170,1.8861655494834804,0.2949,0.3143847060728275,0.29490000000000005,0.25873267495315
171,1.8940012288998953,0.3078,0.3380328210653761,0.30779999999999996,0.25685518633554627
172,1.8678803187382371,0.3093,0.35206785962627907,0.3093,0.27871837499337626
173,1.8803875989551786,0.302,0.35401435175598256,0.30200000000000005,0.26474982105372385
174,1.8995116315310514,0.287,0.36281509717963,0.28700000000000003,0.26017855058026274
175,1.8951360213605664,0.2963,0.3391125872583305,0.2963,0.26270829736371126
176,1.8534082823161837,0.3185,0.3059937441878519,0.31849999999999995,0.2891090325047741
177,1.8905308578587785,0.304,0.3434781753015906,0.304,0.27327830787115265
178,1.9023308376722698,0.3003,0.3557563971554693,0.3003,0.25622424398224963
179,1.8475871870789347,0.3179,0.34282330501734853,0.3179,0.27035847503086924
180,1.9392561550381817,0.2823,0.3329103342937376,0.2823,0.24445838955712298
181,1.8041443251356293,0.3333,0.3600528709171199,0.33330000000000004,0.3151701071838945
182,1.9554604442813728,0.2718,0.32023143217311334,0.2718,0.2388339966645093
183,1.8521718450739413,0.3103,0.3513876576562377,0.3103,0.27948267715237096
184,1.8432367708109603,0.3208,0.35411138952357896,0.3208,0.2816516975064015
185,1.8803168716309946,0.3003,0.3535482578444765,0.3003,0.27143179615491825
186,1.891010020352617,0.2859,0.3284489765988913,0.2859,0.2358146013734153
187,1.8727769912043704,0.3147,0.35929495038899495,0.3147,0.27064802843022695
188,1.8701978605004805,0.3121,0.3643147521660754,0.3121,0.2684908399807467
189,1.8740221322337283,0.3121,0.3641230548435979,0.31209999999999993,0.2930416840218035
190,1.8681848320779921,0.3114,0.3547246389836173,0.3114,0.27644208220002037
191,1.885765193383905,0.3055,0.35132640361294215,0.3055,0.27007326420588296
192,1.927819991413551,0.2902,0.3252838161755432,0.29019999999999996,0.26098966158412107
193,1.897251091425932,0.3073,0.3216735778006406,0.3073,0.276371655973578
194,2.0101169408122197,0.2552,0.3107999044685026,0.25520000000000004,0.21784161178462433
195,1.9032645150075984,0.2866,0.35662009066026934,0.2866,0.24442775951318732
196,1.8925019804435441,0.3014,0.3645300883239978,0.3014,0.25103067792039224
197,1.9135681617109082,0.289,0.35340870414102693,0.289,0.2588821128858605
198,1.8723849405216266,0.305,0.35267432811095517,0.30500000000000005,0.2741057451501778
199,1.9074311603473713,0.2986,0.37878234145543777,0.2986000000000001,0.2687170242182658
200,1.910308145269563,0.2862,0.33894293503187867,0.2862,0.2433265547157088
201,1.9253737790675103,0.2871,0.36171188157464595,0.2871,0.25152771306705557
202,1.8839423264129251,0.2853,0.32511511963390266,0.2853,0.2485229973619114
203,1.905920212781882,0.2946,0.3387525426987767,0.2946,0.2546978351558076
204,1.882132169566577,0.2886,0.33331875107946274,0.2886,0.2534488120898006
205,1.9078853296328195,0.2894,0.34411217672832883,0.28940000000000005,0.2507747302321145
206,1.8803540694562695,0.2919,0.40055978617553273,0.2919,0.26273116723208245
207,1.9245488673825808,0.2874,0.31414883928093984,0.2874,0.24441394362071794
208,1.939117415041863,0.2856,0.33125906406266165,0.2856,0.241473752106734
209,1.8419406640378735,0.3294,0.3678621257774348,0.3294,0.30577299360676696
210,1.8994380265851565,0.2976,0.33255320598468363,0.29760000000000003,0.2539458235618896
211,1.8881624967237063,0.2949,0.3328768176555511,0.2949,0.25343668102447825
212,1.9030749631833426,0.2792,0.328823937555819,0.2792,0.2517223713951512
213,1.9377883129482028,0.2881,0.35510538873361797,0.2881,0.2519459688202136
214,1.9047786766969705,0.2863,0.344867678485934,0.2863,0.2486122811897878
215,1.90890257569808,0.274,0.35355072466738957,0.274,0.22938635775406638
216,1.8865882626062707,0.3064,0.35599758712170704,0.3064,0.27616715262196173
217,1.919981001298639,0.281,0.3149530350650873,0.281,0.22298421489238276
218,1.8616193532943726,0.3074,0.3520421016324739,0.3074,0.275853712378174
219,1.8797489676294448,0.2964,0.3682076560196371,0.2964,0.2597849956047632
220,1.8830985494806796,0.3228,0.3793006313161854,0.3228,0.28641095415112483
221,1.9035661160191404,0.2819,0.3500498640823946,0.2819,0.24852980374066322
222,1.8870655102065848,0.2921,0.36602057207102207,0.2921,0.2590672801093092
223,1.900697981254964,0.2797,0.33366460965028677,0.27969999999999995,0.23602438972882878
224,1.8983072600787199,0.3023,0.34894274619129517,0.30229999999999996,0.2600730243168231
225,1.9068144454231746,0.2998,0.3516639955336863,0.29979999999999996,0.25826689468610364
226,1.9254835919488835,0.2708,0.3620172927881713,0.27080000000000004,0.24432714577114317
227,1.8649960635583611,0.293,0.33359019807669354,0.293,0.2574761092595261
228,1.8672729458989976,0.3004,0.31680028832549867,0.3004,0.2641925978947575
229,1.8985059412219856,0.3071,0.3678046473299767,0.30710000000000004,0.2723243095731732
230,1.8954269720029226,0.2949,0.3447165035941112,0.2949,0.24564920966071888
231,1.9027779630467863,0.303,0.357429572744955,0.30300000000000005,0.26535294233185697
232,1.8893283183061624,0.3041,0.34291607944886343,0.30410000000000004,0.2738597501518102
233,1.8748135385634024,0.3021,0.36135818825053856,0.3021,0.25789551418186357
234,1.8871236752860154,0.2989,0.3482589047467678,0.2989,0.2679006302452557
235,1.8640006343020668,0.312,0.35281594940872046,0.312,0.2619307409335119
236,1.8960688778116732,0.2824,0.31168972611794876,0.2824,0.24898524294131225
237,1.9106926133361044,0.2916,0.34442548731254113,0.29159999999999997,0.25059361140696473
238,1.9600524525099163,0.2548,0.3301585833706292,0.2548,0.203650169445268
239,1.9180980966060976,0.2858,0.31473869732561083,0.2858,0.24577077763572358
240,1.9099428593357908,0.2833,0.3599933124592397,0.2833,0.2399218394324656
241,1.9327591989613786,0.2866,0.31321413724385183,0.28659999999999997,0.24109734297227484
242,1.9187027970446815,0.2879,0.3313351913753878,0.2879,0.25833154065508684
243,1.928803978087027,0.2852,0.3213419919441248,0.2852,0.23893184081677563
244,1.9047964962222907,0.3028,0.32844210201671004,0.3028,0.25531340237165906
245,1.877304520788072,0.2979,0.3301926934136091,0.2979,0.27008321253489276
246,1.8670658506924593,0.3117,0.3477162095256673,0.3117,0.27074065209993115
247,1.9098750066153611,0.2951,0.3264045653242929,0.29510000000000003,0.258357737460931
248,1.8809804840932918,0.2954,0.32897113576790815,0.2954,0.26701903261169424
249,1.9223585324951364,0.2878,0.3518410767782266,0.2878,0.2489767836038209
250,1.9186221632776381,0.2752,0.32462883187553787,0.2752,0.23332775139723946
251,1.8564208625238152,0.3111,0.3831338667237048,0.3111,0.27653505204216033
252,1.8946738710886315,0.2913,0.3268525901865308,0.2913,0.25262230440063005
253,1.9504398409324357,0.2706,0.3188734758703842,0.27059999999999995,0.2391079118090092
254,1.9303024871439873,0.2976,0.33051116786146284,0.2976,0.2666804256930552
255,1.8781958471370648,0.2923,0.33587944318099117,0.2923,0.2558052933553652
256,1.8892911340616927,0.292,0.3230725717374144,0.292,0.2363094026989531
257,1.939400345464296,0.2835,0.3356699381832383,0.2835,0.26051931839800485
258,1.9384960087039802,0.2777,0.30882878870626346,0.27769999999999995,0.24747249399171714
259,1.942464867724648,0.2917,0.32346824633801846,0.29169999999999996,0.24921092630069852
260,1.8976039373421971,0.2903,0.3298938389921543,0.2903,0.239589418152161
261,1.9099289857888524,0.3011,0.3373314549307068,0.30110000000000003,0.2716492329826855
262,1.9106771236733546,0.2781,0.3094164404256622,0.27809999999999996,0.23216130936223736
263,1.8720099412942235,0.3123,0.3307783270537662,0.3123,0.27249901481508026
264,1.9452058469192892,0.2904,0.31352620608470555,0.2904,0.24839243153244084
265,1.908398376235479,0.2977,0.3494164801657456,0.2977,0.26500127994811873
266,1.8887148914457876,0.3003,0.33886834953982403,0.3003,0.26490012235278604
267,1.887893808038929,0.2994,0.3587211144222812,0.2994,0.269746773716794
268,1.9134472684015202,0.2823,0.34264612223153257,0.28229999999999994,0.23256301565030477
269,1.8810847876947137,0.3085,0.3636422559981312,0.3085,0.2750179719769803
270,1.8950743328166912,0.2936,0.34473085270321635,0.29359999999999997,0.25931551393521235
271,1.9663181712355795,0.2643,0.3179889128248764,0.26430000000000003,0.2176565835751545
272,1.9196054603480086,0.2948,0.30808304353656896,0.29480000000000006,0.25628796295294876
273,1.9771036950847771,0.2636,0.3162715274944797,0.2636,0.23424797426351912
274,1.8801639185676091,0.3059,0.3513012410473345,0.3059,0.27166764647691544
275,1.8984229987180685,0.2782,0.36757982232067454,0.2782,0.2524588557286419
276,1.8606016288829754,0.3161,0.33857930612680687,0.31609999999999994,0.28297094022817143
277,1.8912895042685014,0.2996,0.34353123564953325,0.2996,0.2516125866107862
278,1.903461312945885,0.2904,0.32846173472563994,0.2904000000000001,0.2501541503849092
279,1.8762780850446676,0.2957,0.34614599721663664,0.2957,0.25794228643467854
280,1.896356294426737,0.3045,0.3203943315711011,0.3045,0.2536732930698985
281,1.9095310636713534,0.2765,0.30132889625190595,0.2765000000000001,0.2300198752161117
282,1.93886154361918,0.2715,0.3226767278034656,0.27149999999999996,0.23695498770024895
283,1.9654450612732126,0.2658,0.30679197497234945,0.2658,0.2213571422425044
284,1.9477753684490542,0.2721,0.29507824798314647,0.2721,0.23034798692473318
285,1.919741093357907,0.2848,0.34412587687546503,0.2848,0.23908608364780637
286,1.9668200740331336,0.2557,0.28671408739450766,0.25570000000000004,0.19379367332075853
287,1.939357461808603,0.254,0.31381065170568884,0.25399999999999995,0.20849266491494997
288,1.9217592357080193,0.2858,0.34081019592331707,0.2858,0.256185667613185
289,1.8698735901072054,0.3141,0.3558753796532236,0.3141,0.27386539531109266
290,1.8998125851908816,0.2681,0.3773972221259635,0.2681,0.2215116134156002
291,1.8915109045897858,0.2926,0.30749835029711187,0.2926,0.25026027079244834
292,1.8729276626924924,0.2992,0.33817069991473125,0.2992,0.25426928821846045
293,1.9441969968095612,0.2749,0.28611402458054414,0.27490000000000003,0.23016074995527727
294,1.9012759259984464,0.285,0.3477048827103544,0.28500000000000003,0.24682556294591734
295,1.9382253145869774,0.2767,0.32570747488577206,0.27670000000000006,0.24262801855226196
296,1.8672894646849814,0.3108,0.3442312956932824,0.31079999999999997,0.28576013290173485
297,1.9026515680023386,0.2961,0.361559883457476,0.2960999999999999,0.2505352837126732
298,1.8911312184756315,0.2955,0.33555355933198044,0.2955,0.2623708225517584
299,1.956539511680603,0.2711,0.3583806064256279,0.2711,0.24387319299273313
300,1.8620494543751585,0.3071,0.3529044374989435,0.30710000000000004,0.276935428508305
301,1.9168965409073648,0.2799,0.31991320894090886,0.2799,0.23618582530502233
302,1.8742531764356396,0.3005,0.35535968081019076,0.3005000000000001,0.26824584487911596
303,1.9248155657249162,0.2737,0.36096613272564004,0.2737,0.24483054850012875
304,1.9161973950229114,0.2922,0.339091264420382,0.2922,0.24241174800777737
305,1.9264970157719865,0.276,0.32320901514681555,0.27599999999999997,0.23584138226360524
306,1.9319001798388324,0.2906,0.31126575359557307,0.2906,0.24400005986724302
307,1.969109452223476,0.2564,0.28829887559371586,0.2564,0.20721866595305438
308,1.9011422486244878,0.2869,0.3196619123226879,0.2869,0.2429680683050759
309,1.9521059763582447,0.2708,0.31877480957039733,0.27080000000000004,0.2218940788086022
310,1.8997870140437838,0.2861,0.3175964582616398,0.2861,0.24430738172760885
311,1.9577789140653006,0.2637,0.3490609287020337,0.26370000000000005,0.21510403971603162
312,1.9644412179536457,0.2642,0.33660080476029375,0.26420000000000005,0.23137155509559917
313,1.9318447279024729,0.2623,0.31838207339131175,0.2623,0.23726447778331053
314,1.9841672574417502,0.2507,0.267192172015741,0.25070000000000003,0.19482328397497112
315,1.937886426720438,0.2791,0.30655344723234423,0.2791,0.24123065686844053
316,1.900241190874124,0.2895,0.346144457134029,0.2895,0.2447207202441183
317,1.9293415802943557,0.2816,0.34741946187179423,0.2816,0.23878620647647533
318,1.9308959728554835,0.2771,0.32784215763603985,0.2771,0.23294105640566273
319,1.931452340717557,0.2788,0.318770779155305,0.27879999999999994,0.22710703757804804
320,1.9125375732590881,0.2997,0.35241040766563836,0.2997,0.25168153853140207
321,1.9294853753681425,0.2598,0.34482207273030824,0.2598,0.22036450097191468
322,1.9644102914423882,0.2492,0.3267775553075591,0.2492,0.18968977467064913
323,1.9406900300255305,0.2572,0.28926509416277746,0.2572,0.20772611591659546
324,1.9307707699039314,0.2757,0.3153383362403027,0.2757,0.2325624225290789
325,1.881707592855526,0.2899,0.32664068565063703,0.28990000000000005,0.25876214866050623
326,1.9146329179594788,0.2749,0.33883005825559614,0.27490000000000003,0.24478541101320034
327,1.924796925315374,0.2671,0.2817198826267127,0.2671,0.23026215102618783
328,1.9346655954288532,0.2692,0.31246746113466445,0.2692,0.2234699646051868
329,1.9394651002521757,0.2632,0.30109964211875717,0.2632,0.21592341997131084
330,1.926346563085725,0.2803,0.30697541103646564,0.28030000000000005,0.24057958785554506
331,2.038264344010172,0.2341,0.29982173217371055,0.23410000000000003,0.1955437892741028
332,1.8874150846577897,0.2911,0.3268860567816995,0.2911,0.26374318026137267
333,1.931434444234341,0.2716,0.308392143497509,0.2716,0.23781209998342984
334,1.8876666766178758,0.297,0.3251080366323221,0.297,0.25394424319050496
335,1.876440561270412,0.3022,0.3414920656598711,0.30219999999999997,0.2613293734009227
336,1.9644979525216018,0.2532,0.34365119058188476,0.2532,0.19350131982943963
337,1.924390578571754,0.2742,0.3494679176647936,0.2742,0.2363217831747982
338,1.9402132109750676,0.2592,0.30278195727390084,0.2592,0.23454190121221816
339,1.9681177184551577,0.2423,0.33424437065725665,0.24230000000000002,0.19192760226069622
340,1.9334514925751505,0.2755,0.33948940080346823,0.27549999999999997,0.23094719799561533
341,1.9087448120117188,0.2814,0.3267577508711403,0.2814,0.24432605637087867
342,1.9734254486953156,0.258,0.34587467961821466,0.258,0.20776031942970255
343,1.9137772563137585,0.2877,0.33857242116322883,0.2877,0.24830849066167934
344,1.9408210772502272,0.2717,0.2962085397093727,0.2717,0.2183475812710652
345,1.99487842940077,0.2403,0.30291873906174327,0.24029999999999996,0.18450815527184858
346,1.9547495434555826,0.2633,0.30953620665889764,0.26330000000000003,0.2191931078611919
347,1.919050114064277,0.2824,0.3336459681290845,0.28239999999999993,0.22634063378219152
