round,weight_norm,weight_change,weight_relative_change
0,8.89454858632884,0.0,0.0
1,10.384744206314945,5.546442542576873,0.6235777441296511
2,11.687799345374172,4.401830333492697,0.4238746998480294
3,12.834571460563204,4.065870121573116,0.34787302565623957
4,14.16670391093562,4.758272915282163,0.37073874494881554
5,15.580497498540128,4.942649484334625,0.3488919875345447
6,16.698277164676234,4.731393622981788,0.3036741043342644
7,17.55890077637801,4.455058693370019,0.2667975054796451
8,18.568687204829352,4.717463060072478,0.26866505598072604
9,19.439962747940147,4.536932026628581,0.2443324063008709
10,20.242120987641954,4.679640228469824,0.24072269526039117
11,20.915852601104493,4.8715079492815745,0.24066193222694499
12,21.834746013663196,5.151963753035585,0.24631861063788987
13,22.575958284736227,4.628111903664332,0.21196087651979434
14,23.47954210465657,5.470264094783148,0.24230484596781895
15,24.119285212775583,4.9899562337045476,0.2125235752657061
16,24.88345944272099,5.12817703924627,0.2126172891934915
17,25.460164602910876,5.072273496376595,0.20384117039803212
18,26.108361446594525,5.267773840924859,0.20690258382311877
19,26.88272258268359,5.3708783705078185,0.20571487726158336
20,27.481278081644113,5.255032982203535,0.19547993943027922
21,28.12447770673749,5.6044975089850455,0.20393875031264025
22,28.881774622143993,5.543492383324926,0.1971056117418038
23,29.407520360847855,5.467365740116481,0.18930158591798088
24,30.008338010288977,5.4279903668690626,0.18457830854985113
25,30.646034161064385,5.783216964349744,0.19272033533971716
26,31.277779535187786,5.933809204509749,0.19362404849203158
27,31.950658994685632,6.036345234197905,0.19299148865051827
28,32.52020018331604,5.733675329770028,0.17945405541418621
29,33.17141460321323,6.061330182087566,0.18638661963644965
30,33.67225295670446,5.9002098048825165,0.17787031018849558
31,34.155045777110985,6.106112856494372,0.18133959923404688
32,34.737219122626925,5.801264106448826,0.1698508660854895
33,35.403604659831515,6.427966119386368,0.1850455011000248
34,36.09607325296084,6.389807312989807,0.1804846533105018
35,36.62736506742244,6.126283693563409,0.1697216107307162
36,37.18403594792382,6.017617327183528,0.16429293551665722
37,37.726001805480564,5.993627687480891,0.1611881963501444
38,38.22152709998801,6.433386405335885,0.17052923971350273
39,38.8157658947482,6.947562386380105,0.18177092632084046
40,39.215481076751004,5.63282688381608,0.14511698414184052
