round,loss,accuracy,precision,recall,f1
50,3.235261597210848,0.1,0.01,0.1,0.01818181818181818
51,4.00814051265958,0.1,0.01,0.1,0.01818181818181818
52,2.8597798619089247,0.1,0.01,0.1,0.01818181818181818
53,2.7719048487989206,0.1,0.01,0.1,0.01818181818181818
54,2.7926282912869995,0.1,0.01,0.1,0.01818181818181818
55,2.5347197206714487,0.1,0.01,0.1,0.01818181818181818
56,2.7902479624446435,0.1,0.01,0.1,0.01818181818181818
57,2.594374795503254,0.1,0.01,0.1,0.01818181818181818
58,2.539418353310114,0.1,0.01,0.1,0.01818181818181818
59,2.919507400898994,0.1,0.01,0.1,0.01818181818181818
60,2.8394198327124873,0.1,0.01,0.1,0.01818181818181818
61,2.805495941186253,0.1,0.01,0.1,0.01818181818181818
62,2.8257945066765893,0.1,0.01,0.1,0.01818181818181818
63,2.8683245996885662,0.1,0.01,0.1,0.01818181818181818
64,2.873796076714238,0.1,0.01,0.1,0.01818181818181818
65,2.837273220472698,0.1,0.01,0.1,0.01818181818181818
66,2.8709385938282255,0.1,0.01,0.1,0.01818181818181818
67,2.567876761472678,0.1,0.01,0.1,0.01818181818181818
68,2.7667005243180673,0.1,0.01,0.1,0.01818181818181818
69,2.543943278397186,0.1,0.01,0.1,0.01818181818181818
70,2.756959803496735,0.1,0.01,0.1,0.01818181818181818
71,2.7857159270515925,0.1,0.01,0.1,0.01818181818181818
72,3.2247684394256977,0.1,0.01,0.1,0.01818181818181818
73,2.5715369001219543,0.1,0.01,0.1,0.01818181818181818
74,2.7881664988360826,0.1,0.01,0.1,0.01818181818181818
75,2.8722116132325763,0.1,0.01,0.1,0.01818181818181818
76,2.5829275288159335,0.1,0.01,0.1,0.01818181818181818
77,3.208712273006198,0.1,0.01,0.1,0.01818181818181818
78,2.786031074161771,0.1,0.01,0.1,0.01818181818181818
79,2.6078974023649963,0.1,0.01,0.1,0.01818181818181818
80,2.5217021628271175,0.1,0.01,0.1,0.01818181818181818
81,2.845864160151421,0.1,0.01,0.1,0.01818181818181818
82,2.841834985757176,0.1,0.01,0.1,0.01818181818181818
83,2.788055640232714,0.1,0.01,0.1,0.01818181818181818
84,2.7458715348304072,0.1,0.01,0.1,0.01818181818181818
85,2.560689606244051,0.1,0.01,0.1,0.01818181818181818
86,2.56242133695868,0.1,0.01,0.1,0.01818181818181818
87,3.7795278694056256,0.1,0.01,0.1,0.01818181818181818
88,2.8481823039960257,0.1,0.01,0.1,0.01818181818181818
89,3.1222803019270113,0.1,0.01,0.1,0.01818181818181818
90,2.5666186387025856,0.1,0.01,0.1,0.01818181818181818
91,3.2164409432230117,0.1,0.01,0.1,0.01818181818181818
92,2.81053998500486,0.1,0.01,0.1,0.01818181818181818
93,3.2100599264796776,0.1,0.01,0.1,0.01818181818181818
94,2.842332414433926,0.1,0.01,0.1,0.01818181818181818
95,2.554035585137862,0.1,0.01,0.1,0.01818181818181818
96,3.8054899475242516,0.1,0.01,0.1,0.01818181818181818
97,2.5738801352585416,0.1,0.01,0.1,0.01818181818181818
98,3.075985893418517,0.1,0.01,0.1,0.01818181818181818
99,2.8507197778436204,0.1,0.01,0.1,0.01818181818181818
100,2.872676644144179,0.1,0.01,0.1,0.01818181818181818
101,2.9218187513230722,0.1,0.01,0.1,0.01818181818181818
102,2.8255085341538053,0.1,0.01,0.1,0.01818181818181818
103,2.764432249189932,0.1,0.01,0.1,0.01818181818181818
104,2.891356694547436,0.1,0.01,0.1,0.01818181818181818
105,2.8263376362716097,0.1,0.01,0.1,0.01818181818181818
106,2.8113409507123728,0.1,0.01,0.1,0.01818181818181818
107,2.9204934307291537,0.1,0.01,0.1,0.01818181818181818
108,3.293534197384798,0.1,0.01,0.1,0.01818181818181818
109,2.9471941990188406,0.1,0.01,0.1,0.01818181818181818
110,2.8170315102685857,0.1,0.01,0.1,0.01818181818181818
111,2.89140149611461,0.1,0.01,0.1,0.01818181818181818
112,3.2056201138073885,0.1,0.01,0.1,0.01818181818181818
113,2.870877920826779,0.1,0.01,0.1,0.01818181818181818
114,2.8380041726027865,0.1,0.01,0.1,0.01818181818181818
115,2.9609000441394273,0.1,0.01,0.1,0.01818181818181818
116,2.939123395123059,0.1,0.01,0.1,0.01818181818181818
117,3.883113661898842,0.1,0.01,0.1,0.01818181818181818
118,2.541997185236291,0.1,0.01,0.1,0.01818181818181818
119,3.2100114520592027,0.1,0.01,0.1,0.01818181818181818
120,2.5741567279719098,0.1,0.01,0.1,0.01818181818181818
121,2.751318982884854,0.1,0.01,0.1,0.01818181818181818
122,2.9143758091745497,0.1,0.01,0.1,0.01818181818181818
123,2.913913494423975,0.1,0.01,0.1,0.01818181818181818
124,3.793516910528835,0.1,0.01,0.1,0.01818181818181818
125,3.1173104123224187,0.1,0.01,0.1,0.01818181818181818
126,2.5565970426873315,0.1,0.01,0.1,0.01818181818181818
127,2.5593855773346332,0.1,0.01,0.1,0.01818181818181818
128,2.900473715383795,0.1,0.01,0.1,0.01818181818181818
129,2.6365182792084125,0.1,0.01,0.1,0.01818181818181818
130,2.5392220382448993,0.1,0.01,0.1,0.01818181818181818
131,2.5279641634301293,0.1,0.01,0.1,0.01818181818181818
132,2.751318653927574,0.1,0.01,0.1,0.01818181818181818
133,3.7754850478111943,0.1,0.01,0.1,0.01818181818181818
134,2.818639728087413,0.1,0.01,0.1,0.01818181818181818
135,2.593758220914044,0.1,0.01,0.1,0.01818181818181818
136,2.867705529249167,0.1,0.01,0.1,0.01818181818181818
137,2.8519745054124277,0.1,0.01,0.1,0.01818181818181818
138,2.845353422285635,0.1,0.01,0.1,0.01818181818181818
139,2.7642064154902592,0.1,0.01,0.1,0.01818181818181818
140,2.817315853094753,0.1,0.01,0.1,0.01818181818181818
141,2.8125553553617455,0.1,0.01,0.1,0.01818181818181818
142,2.797319276423394,0.1,0.01,0.1,0.01818181818181818
143,3.240350457686412,0.1,0.01,0.1,0.01818181818181818
144,2.54776375203193,0.1,0.01,0.1,0.01818181818181818
145,2.8249722583384456,0.1,0.01,0.1,0.01818181818181818
146,3.1988313228269165,0.1,0.01,0.1,0.01818181818181818
147,2.546314369274091,0.1,0.01,0.1,0.01818181818181818
148,2.5522229037707365,0.1,0.01,0.1,0.01818181818181818
149,2.7797118259381643,0.1,0.01,0.1,0.01818181818181818
150,2.8487446127058584,0.1,0.01,0.1,0.01818181818181818
151,2.8122807122484037,0.1,0.01,0.1,0.01818181818181818
152,2.811573936969419,0.1,0.01,0.1,0.01818181818181818
153,2.6010390505006042,0.1,0.01,0.1,0.01818181818181818
154,2.812572989282729,0.1,0.01,0.1,0.01818181818181818
155,3.268852179563498,0.1,0.01,0.1,0.01818181818181818
156,2.625019453748872,0.1,0.01,0.1,0.01818181818181818
157,2.7936732406857647,0.1,0.01,0.1,0.01818181818181818
158,2.821877923192857,0.1,0.01,0.1,0.01818181818181818
159,2.5207371198678317,0.1,0.01,0.1,0.01818181818181818
160,2.6200158022627047,0.1,0.01,0.1,0.01818181818181818
161,2.5669391094883784,0.1,0.01,0.1,0.01818181818181818
162,2.843989969808844,0.1,0.01,0.1,0.01818181818181818
163,2.830275556709193,0.1,0.01,0.1,0.01818181818181818
164,3.3164890989472595,0.1,0.01,0.1,0.01818181818181818
165,2.917037073569962,0.1,0.01,0.1,0.01818181818181818
166,2.840041649492481,0.1,0.01,0.1,0.01818181818181818
167,2.7858086175556425,0.1,0.01,0.1,0.01818181818181818
168,3.177909558332419,0.1,0.01,0.1,0.01818181818181818
169,2.7928209968760043,0.1,0.01,0.1,0.01818181818181818
170,2.8540313304225102,0.1,0.01,0.1,0.01818181818181818
171,3.2258026871500136,0.1,0.01,0.1,0.01818181818181818
172,3.3908101274997375,0.1,0.01,0.1,0.01818181818181818
173,3.2195265112043936,0.1,0.01,0.1,0.01818181818181818
174,2.8963455701176124,0.1,0.01,0.1,0.01818181818181818
175,2.9116401038592374,0.1,0.01,0.1,0.01818181818181818
176,2.5284896772119065,0.1,0.01,0.1,0.01818181818181818
177,2.8136586841148667,0.1,0.01,0.1,0.01818181818181818
178,2.8434145812746845,0.1,0.01,0.1,0.01818181818181818
179,2.893592076965525,0.1,0.01,0.1,0.01818181818181818
180,2.8994563983965524,0.1,0.01,0.1,0.01818181818181818
181,3.897412176373639,0.1,0.01,0.1,0.01818181818181818
182,2.8928624255747737,0.1,0.01,0.1,0.01818181818181818
183,3.803990026063557,0.1,0.01,0.1,0.01818181818181818
184,2.8722198009490967,0.1,0.01,0.1,0.01818181818181818
185,2.8283324513254287,0.1,0.01,0.1,0.01818181818181818
186,2.8667798736427406,0.1,0.01,0.1,0.01818181818181818
187,2.8832295544539828,0.1,0.01,0.1,0.01818181818181818
188,2.981812380537202,0.1,0.01,0.1,0.01818181818181818
189,2.8457040786743164,0.1,0.01,0.1,0.01818181818181818
190,3.8771289813367624,0.1,0.01,0.1,0.01818181818181818
191,2.8870665876171255,0.1,0.01,0.1,0.01818181818181818
192,2.887972665738456,0.1,0.01,0.1,0.01818181818181818
193,2.8421165731888784,0.1,0.01,0.1,0.01818181818181818
194,2.8431592591201205,0.1,0.01,0.1,0.01818181818181818
195,3.700587492954882,0.1,0.01,0.1,0.01818181818181818
196,4.049870439722568,0.1,0.01,0.1,0.01818181818181818
197,2.9052396816543387,0.1,0.01,0.1,0.01818181818181818
198,2.9537411460393592,0.1,0.01,0.1,0.01818181818181818
199,3.3343661646299725,0.1,0.01,0.1,0.01818181818181818
200,2.596021519431585,0.1,0.01,0.1,0.01818181818181818
201,2.839335812798029,0.1,0.01,0.1,0.01818181818181818
202,2.8758851455736765,0.1,0.01,0.1,0.01818181818181818
203,3.1118125100679035,0.1,0.01,0.1,0.01818181818181818
204,2.884663086903246,0.1,0.01,0.1,0.01818181818181818
205,2.7821764342392545,0.1,0.01,0.1,0.01818181818181818
206,3.821669062481651,0.1,0.01,0.1,0.01818181818181818
207,3.0960315692273874,0.1,0.01,0.1,0.01818181818181818
208,2.7915826236145405,0.1,0.01,0.1,0.01818181818181818
209,2.7694471757623216,0.1,0.01,0.1,0.01818181818181818
210,2.5230842059171654,0.1,0.01,0.1,0.01818181818181818
211,3.0922334133824214,0.1,0.01,0.1,0.01818181818181818
212,2.9082234901717947,0.1,0.01,0.1,0.01818181818181818
213,3.2121719438818435,0.1,0.01,0.1,0.01818181818181818
214,2.5567636097533795,0.1,0.01,0.1,0.01818181818181818
215,2.798052543326269,0.1,0.01,0.1,0.01818181818181818
216,2.8524176772636705,0.1,0.01,0.1,0.01818181818181818
217,3.7807195216794556,0.1,0.01,0.1,0.01818181818181818
218,2.84644211696673,0.1,0.01,0.1,0.01818181818181818
219,2.8441998686971544,0.1,0.01,0.1,0.01818181818181818
220,2.8276047616065303,0.1,0.01,0.1,0.01818181818181818
221,2.5282137061976178,0.1,0.01,0.1,0.01818181818181818
222,2.5045295093632953,0.1,0.01,0.1,0.01818181818181818
223,2.8944136070299753,0.1,0.01,0.1,0.01818181818181818
224,2.939313324191902,0.1,0.01,0.1,0.01818181818181818
225,3.104872024511989,0.1,0.01,0.1,0.01818181818181818
226,2.8296632283850562,0.1,0.01,0.1,0.01818181818181818
227,2.85379534129855,0.1,0.01,0.1,0.01818181818181818
228,3.0040205339842205,0.1,0.01,0.1,0.01818181818181818
229,2.544749453097959,0.1,0.01,0.1,0.01818181818181818
230,3.0930703501158123,0.1,0.01,0.1,0.01818181818181818
231,2.5607636457757104,0.1,0.01,0.1,0.01818181818181818
232,2.8033017236975173,0.1,0.01,0.1,0.01818181818181818
233,2.894630791265753,0.1,0.01,0.1,0.01818181818181818
234,2.5665454140192345,0.1,0.01,0.1,0.01818181818181818
235,2.880576477775091,0.1,0.01,0.1,0.01818181818181818
236,2.838546420954451,0.1,0.01,0.1,0.01818181818181818
237,2.522519549237022,0.1,0.01,0.1,0.01818181818181818
238,3.233072679254073,0.1,0.01,0.1,0.01818181818181818
239,3.1682833659497995,0.1,0.01,0.1,0.01818181818181818
240,2.838516678991197,0.1,0.01,0.1,0.01818181818181818
241,2.625574667242509,0.1,0.01,0.1,0.01818181818181818
242,3.046537592441221,0.1,0.01,0.1,0.01818181818181818
243,2.8382476251336595,0.1,0.01,0.1,0.01818181818181818
244,3.2780390057382705,0.1,0.01,0.1,0.01818181818181818
245,2.7826823886436753,0.1,0.01,0.1,0.01818181818181818
246,2.7379032418697693,0.1,0.01,0.1,0.01818181818181818
247,2.802449181110044,0.1,0.01,0.1,0.01818181818181818
248,2.5555620585815815,0.1,0.01,0.1,0.01818181818181818
249,3.1681350635576853,0.1,0.01,0.1,0.01818181818181818
250,3.351386366011221,0.1,0.01,0.1,0.01818181818181818
251,2.841591240484503,0.1,0.01,0.1,0.01818181818181818
252,2.8658964483043814,0.1,0.01,0.1,0.01818181818181818
253,2.8540500236462942,0.1,0.01,0.1,0.01818181818181818
254,3.0766136616091186,0.1,0.01,0.1,0.01818181818181818
255,3.296245016629183,0.1,0.01,0.1,0.01818181818181818
256,2.7931567807740803,0.1,0.01,0.1,0.01818181818181818
257,2.7926436043992826,0.1,0.01,0.1,0.01818181818181818
258,2.8035073642489277,0.1,0.01,0.1,0.01818181818181818
259,3.1052955434292175,0.1,0.01,0.1,0.01818181818181818
260,2.553226793868632,0.1,0.01,0.1,0.01818181818181818
261,3.2344558902933627,0.1,0.01,0.1,0.01818181818181818
262,2.5944419812552537,0.1,0.01,0.1,0.01818181818181818
263,2.8449353024929382,0.1,0.01,0.1,0.01818181818181818
264,2.839449007299882,0.1,0.01,0.1,0.01818181818181818
265,3.096265599697451,0.1,0.01,0.1,0.01818181818181818
266,2.614942985244944,0.1,0.01,0.1,0.01818181818181818
267,2.920572280883789,0.1,0.01,0.1,0.01818181818181818
268,2.6013598683514174,0.1,0.01,0.1,0.01818181818181818
269,2.8299811912488333,0.1,0.01,0.1,0.01818181818181818
270,2.6022839817819716,0.1,0.01,0.1,0.01818181818181818
271,2.816041086293474,0.1,0.01,0.1,0.01818181818181818
272,2.8469878570942937,0.1,0.01,0.1,0.01818181818181818
273,2.75108034701287,0.1,0.01,0.1,0.01818181818181818
274,2.8362928613831726,0.1,0.01,0.1,0.01818181818181818
275,2.9059316719634625,0.1,0.01,0.1,0.01818181818181818
276,2.873842987833144,0.1,0.01,0.1,0.01818181818181818
277,2.8411747051190726,0.1,0.01,0.1,0.01818181818181818
278,2.7533014665676068,0.1,0.01,0.1,0.01818181818181818
279,3.124822704097893,0.1,0.01,0.1,0.01818181818181818
280,2.945762691618521,0.1,0.01,0.1,0.01818181818181818
281,3.0498774202564096,0.1,0.01,0.1,0.01818181818181818
282,2.560885172856005,0.1,0.01,0.1,0.01818181818181818
283,2.564528175547153,0.1,0.01,0.1,0.01818181818181818
284,2.5486070445821256,0.1,0.01,0.1,0.01818181818181818
285,3.193203654470323,0.1,0.01,0.1,0.01818181818181818
286,3.148408268071428,0.1,0.01,0.1,0.01818181818181818
287,3.3674598585201214,0.1,0.01,0.1,0.01818181818181818
288,3.2935101412519625,0.1,0.01,0.1,0.01818181818181818
289,3.3942879725106154,0.1,0.01,0.1,0.01818181818181818
290,3.460114949866186,0.1,0.01,0.1,0.01818181818181818
291,4.178887684133988,0.1,0.01,0.1,0.01818181818181818
292,2.85506792309918,0.1,0.01,0.1,0.01818181818181818
293,2.563390894781185,0.1,0.01,0.1,0.01818181818181818
294,2.804674039913129,0.1,0.01,0.1,0.01818181818181818
295,3.708744577214688,0.1,0.01,0.1,0.01818181818181818
296,2.800621222846116,0.1,0.01,0.1,0.01818181818181818
297,2.8077785878241817,0.1,0.01,0.1,0.01818181818181818
298,3.1921464853648898,0.1,0.01,0.1,0.01818181818181818
299,2.786308306681959,0.1,0.01,0.1,0.01818181818181818
300,3.1788549272319937,0.1,0.01,0.1,0.01818181818181818
301,2.856007240995576,0.1,0.01,0.1,0.01818181818181818
302,2.529939250101017,0.1,0.01,0.1,0.01818181818181818
303,2.548185961155952,0.1,0.01,0.1,0.01818181818181818
304,2.531307483021217,0.1,0.01,0.1,0.01818181818181818
305,2.805753442305553,0.1,0.01,0.1,0.01818181818181818
306,2.7706945546065707,0.1,0.01,0.1,0.01818181818181818
307,2.9459453142141996,0.1,0.01,0.1,0.01818181818181818
308,2.8846843423722666,0.1,0.01,0.1,0.01818181818181818
309,2.8315499764454515,0.1,0.01,0.1,0.01818181818181818
310,2.53630942030798,0.1,0.01,0.1,0.01818181818181818
311,2.8437284185916565,0.1,0.01,0.1,0.01818181818181818
312,3.2167474951925157,0.1,0.01,0.1,0.01818181818181818
313,2.7937962586366676,0.1,0.01,0.1,0.01818181818181818
314,3.2257474796681462,0.1,0.01,0.1,0.01818181818181818
315,2.7672682864756526,0.1,0.01,0.1,0.01818181818181818
316,2.8359174215340914,0.1,0.01,0.1,0.01818181818181818
317,2.8497313276121887,0.1,0.01,0.1,0.01818181818181818
318,2.9147177406504183,0.1,0.01,0.1,0.01818181818181818
319,2.8883606270898747,0.1,0.01,0.1,0.01818181818181818
320,2.7975195842453195,0.1,0.01,0.1,0.01818181818181818
321,2.862101917025409,0.1,0.01,0.1,0.01818181818181818
322,2.9325938345510747,0.1,0.01,0.1,0.01818181818181818
323,2.8766194898870925,0.1,0.01,0.1,0.01818181818181818
324,2.8759758774238295,0.1,0.01,0.1,0.01818181818181818
325,2.9319025655336017,0.1,0.01,0.1,0.01818181818181818
326,3.124798886383636,0.1,0.01,0.1,0.01818181818181818
327,2.5673295304745056,0.1,0.01,0.1,0.01818181818181818
328,3.1273660539071773,0.1,0.01,0.1,0.01818181818181818
329,3.2221326858182495,0.1,0.01,0.1,0.01818181818181818
330,3.97766081290909,0.1,0.01,0.1,0.01818181818181818
331,4.0932132865809185,0.1,0.01,0.1,0.01818181818181818
332,2.5827699190453637,0.1,0.01,0.1,0.01818181818181818
333,2.7788711107229886,0.1,0.01,0.1,0.01818181818181818
334,3.210452641112895,0.1,0.01,0.1,0.01818181818181818
335,2.9930084264731107,0.1,0.01,0.1,0.01818181818181818
336,2.90535338920883,0.1,0.01,0.1,0.01818181818181818
337,2.6319870345200163,0.1,0.01,0.1,0.01818181818181818
338,2.78388526771642,0.1,0.01,0.1,0.01818181818181818
339,2.7926726069631456,0.1,0.01,0.1,0.01818181818181818
340,3.104202765452711,0.1,0.01,0.1,0.01818181818181818
341,2.5496786244307894,0.1,0.01,0.1,0.01818181818181818
342,2.8894982790645165,0.1,0.01,0.1,0.01818181818181818
343,2.8398299579378925,0.1,0.01,0.1,0.01818181818181818
344,2.5380151181281367,0.1,0.01,0.1,0.01818181818181818
345,2.786627048178564,0.1,0.01,0.1,0.01818181818181818
346,2.643602875214589,0.1,0.01,0.1,0.01818181818181818
347,3.058328866958618,0.1,0.01,0.1,0.01818181818181818
348,2.8183003286772137,0.1,0.01,0.1,0.01818181818181818
349,2.5066618074344684,0.1,0.01,0.1,0.01818181818181818
350,3.7394389381891564,0.1,0.01,0.1,0.01818181818181818
351,3.275477442560317,0.1,0.01,0.1,0.01818181818181818
352,2.7672921404053894,0.1,0.01,0.1,0.01818181818181818
353,3.157129182091242,0.1,0.01,0.1,0.01818181818181818
354,3.9475413123263587,0.1,0.01,0.1,0.01818181818181818
355,3.182390237156349,0.1,0.01,0.1,0.01818181818181818
356,2.8488209006152574,0.1,0.01,0.1,0.01818181818181818
357,2.8551530324960055,0.1,0.01,0.1,0.01818181818181818
358,2.8838435637799997,0.1,0.01,0.1,0.01818181818181818
359,2.5367010786563537,0.1,0.01,0.1,0.01818181818181818
360,2.8278119473517696,0.1,0.01,0.1,0.01818181818181818
361,2.900499226171759,0.1,0.01,0.1,0.01818181818181818
362,2.8461541918259634,0.1,0.01,0.1,0.01818181818181818
363,2.6133169916611685,0.1,0.01,0.1,0.01818181818181818
364,3.0796473629866976,0.1,0.01,0.1,0.01818181818181818
365,2.867524829091905,0.1,0.01,0.1,0.01818181818181818
366,2.8741101947011827,0.1,0.01,0.1,0.01818181818181818
367,3.184886304638054,0.1,0.01,0.1,0.01818181818181818
368,3.932894649384897,0.1,0.01,0.1,0.01818181818181818
369,2.5585923466501357,0.1,0.01,0.1,0.01818181818181818
370,2.5979183444493934,0.1,0.01,0.1,0.01818181818181818
371,2.8675979873802087,0.1,0.01,0.1,0.01818181818181818
372,2.9588130667239807,0.1,0.01,0.1,0.01818181818181818
373,2.5787768665748305,0.1,0.01,0.1,0.01818181818181818
374,3.169726718830157,0.1,0.01,0.1,0.01818181818181818
375,2.575536601151092,0.1,0.01,0.1,0.01818181818181818
376,2.7814213957967637,0.1,0.01,0.1,0.01818181818181818
377,3.851829604257511,0.1,0.01,0.1,0.01818181818181818
378,2.551836783372903,0.1,0.01,0.1,0.01818181818181818
379,2.8666493621053575,0.1,0.01,0.1,0.01818181818181818
380,2.8259733115570453,0.1,0.01,0.1,0.01818181818181818
381,2.5496647629556777,0.1,0.01,0.1,0.01818181818181818
382,3.7754022139537184,0.1,0.01,0.1,0.01818181818181818
383,2.797881651528274,0.1,0.01,0.1,0.01818181818181818
384,2.8275064999544166,0.1,0.01,0.1,0.01818181818181818
385,2.7569875234290016,0.1,0.01,0.1,0.01818181818181818
386,3.2417511819284175,0.1,0.01,0.1,0.01818181818181818
387,2.8466950126841097,0.1,0.01,0.1,0.01818181818181818
388,2.9259845787965797,0.1,0.01,0.1,0.01818181818181818
389,2.5583315499221224,0.1,0.01,0.1,0.01818181818181818
390,2.803480685511722,0.1,0.01,0.1,0.01818181818181818
391,2.7928103646145592,0.1,0.01,0.1,0.01818181818181818
392,2.824461843394026,0.1,0.01,0.1,0.01818181818181818
393,2.83786742294891,0.1,0.01,0.1,0.01818181818181818
394,2.837219117562982,0.1,0.01,0.1,0.01818181818181818
395,3.83472367781627,0.1,0.01,0.1,0.01818181818181818
396,3.2301193370094783,0.1,0.01,0.1,0.01818181818181818
397,2.8474940468993366,0.1,0.01,0.1,0.01818181818181818
398,3.120277564736861,0.1,0.01,0.1,0.01818181818181818
399,2.9772250018542326,0.1,0.01,0.1,0.01818181818181818
400,2.5224577686454674,0.1,0.01,0.1,0.01818181818181818
401,2.8008908652052096,0.1,0.01,0.1,0.01818181818181818
402,3.208681755428073,0.1,0.01,0.1,0.01818181818181818
403,2.8200437026687815,0.1,0.01,0.1,0.01818181818181818
404,2.806213967407806,0.1,0.01,0.1,0.01818181818181818
405,3.7839994943594633,0.1,0.01,0.1,0.01818181818181818
406,2.765582063530065,0.1,0.01,0.1,0.01818181818181818
407,2.5403773422482647,0.1,0.01,0.1,0.01818181818181818
408,2.862999400006065,0.1,0.01,0.1,0.01818181818181818
409,2.822757648516305,0.1,0.01,0.1,0.01818181818181818
410,2.5588888276981403,0.1,0.01,0.1,0.01818181818181818
411,3.210353326193894,0.1,0.01,0.1,0.01818181818181818
412,3.4057232971432843,0.1,0.01,0.1,0.01818181818181818
413,2.6143174563782123,0.1,0.01,0.1,0.01818181818181818
414,3.070186660259585,0.1,0.01,0.1,0.01818181818181818
415,2.7839902020707914,0.1,0.01,0.1,0.01818181818181818
416,2.551580721818948,0.1,0.01,0.1,0.01818181818181818
417,3.7065121463582487,0.1,0.01,0.1,0.01818181818181818
418,2.576691280437421,0.1,0.01,0.1,0.01818181818181818
419,2.5885295234149015,0.1,0.01,0.1,0.01818181818181818
420,2.7752374244641653,0.1,0.01,0.1,0.01818181818181818
421,3.1196895943412297,0.1,0.01,0.1,0.01818181818181818
422,2.8116296001627474,0.1,0.01,0.1,0.01818181818181818
423,2.8643555942969985,0.1,0.01,0.1,0.01818181818181818
424,3.852116397664517,0.1,0.01,0.1,0.01818181818181818
425,3.2910214556923396,0.1,0.01,0.1,0.01818181818181818
426,3.4368179025529306,0.1,0.01,0.1,0.01818181818181818
427,2.825794512712503,0.1,0.01,0.1,0.01818181818181818
428,2.531974409199968,0.1,0.01,0.1,0.01818181818181818
429,2.603259352189076,0.1,0.01,0.1,0.01818181818181818
430,3.0476861724370643,0.1,0.01,0.1,0.01818181818181818
431,3.852755151217497,0.1,0.01,0.1,0.01818181818181818
432,2.842138909086396,0.1,0.01,0.1,0.01818181818181818
433,2.8317492219466196,0.1,0.01,0.1,0.01818181818181818
434,3.7973687105540987,0.1,0.01,0.1,0.01818181818181818
435,3.1660670268384714,0.1,0.01,0.1,0.01818181818181818
436,3.26548561265197,0.1,0.01,0.1,0.01818181818181818
437,2.606862541995471,0.1,0.01,0.1,0.01818181818181818
438,2.5839981881878042,0.1,0.01,0.1,0.01818181818181818
439,2.810566358928439,0.1,0.01,0.1,0.01818181818181818
440,2.8339463879790485,0.1,0.01,0.1,0.01818181818181818
