round,loss,accuracy,precision,recall,f1
0,2.305216864694523,0.1,0.010002000400080016,0.1,0.01818512456810329
1,2.3804685767692857,0.1006,0.012080818265191575,0.1006,0.019667127383188387
2,2.3033233896086487,0.142,0.08679290719822408,0.142,0.07673468309507352
3,2.1250350414952144,0.2009,0.21276995760937675,0.20090000000000002,0.12396228272401047
4,2.1230363030976886,0.2469,0.22432001564818335,0.24690000000000004,0.205557177599476
5,2.080190952820114,0.2471,0.2087464015492147,0.24710000000000001,0.1859676531507541
6,2.0365220881715604,0.2527,0.2198897240544496,0.25270000000000004,0.18214925658487102
7,2.056793956816951,0.2535,0.24960965072401625,0.25349999999999995,0.18331520705946916
8,2.03630056562303,0.2724,0.25167822760531877,0.27240000000000003,0.2400125088198577
9,1.9710006396981734,0.2985,0.26405163456569175,0.2985,0.25625225315188316
10,2.021761707112759,0.2665,0.25116300006029263,0.2665,0.2097588601687666
11,1.9129361351834069,0.292,0.27780706467253025,0.292,0.2510282280346089
12,2.0587386813344835,0.2726,0.28837884946813774,0.2726,0.21567902382139206
13,1.9898341426366493,0.2623,0.4057952754533803,0.26230000000000003,0.22919621050448535
14,1.941905106170268,0.3012,0.27632953321522474,0.3012,0.26327670897636263
15,1.9761229285710975,0.2649,0.3372820395071744,0.2649,0.2179631241832404
16,2.0673973484884334,0.2626,0.3002958307844042,0.26260000000000006,0.20625930943951615
17,1.9598569583289231,0.2825,0.32381398804106115,0.2825,0.22934686964385556
18,2.1059978506233117,0.2608,0.321297425082488,0.26080000000000003,0.19281227311376375
19,1.9372567707979227,0.2908,0.3270526945765311,0.2908,0.24117261769688758
20,1.9333953978140144,0.3023,0.2652151845149403,0.30229999999999996,0.25072155294858806
21,2.029874087888983,0.2639,0.335134107579778,0.2639,0.20469940898721833
22,1.9307692805423011,0.2616,0.37491902124863113,0.26159999999999994,0.21318789030167756
23,1.9718997297407705,0.2811,0.3288754343192883,0.2811,0.2380408662838655
24,1.8368058717703517,0.3187,0.31157701740821747,0.3187,0.27267905054515085
25,1.921853979931602,0.2954,0.3428918604945066,0.2954,0.26587953618111554
26,1.868526427051689,0.3187,0.35327379937691705,0.31870000000000004,0.28408961186673354
27,1.875615798974339,0.3148,0.3422239331519069,0.31479999999999997,0.2636791972468516
28,1.9109624111199681,0.3197,0.29798849335416333,0.3197,0.27281432764530833
29,1.909723236591001,0.2997,0.3663827515058813,0.2997,0.22305362443284088
30,1.8993823739546765,0.3064,0.40274450911181,0.3064,0.2725612974520575
31,1.914704757400706,0.3071,0.3287481314910794,0.3071,0.289899446551677
32,1.9124762498879735,0.2998,0.3568054352138862,0.29979999999999996,0.2500231990007256
33,1.9081975855404818,0.3107,0.3388099077481052,0.3107,0.27913161421581767
34,1.9087994868242288,0.2964,0.2850795386448374,0.2964,0.24568036695071913
35,1.934658382512346,0.301,0.3223643359823957,0.30100000000000005,0.25344818451769024
36,1.8788767660720438,0.3082,0.3628538660099551,0.30820000000000003,0.2745859812811337
37,1.9707968008669117,0.2833,0.40280515365865643,0.2833,0.2429183022856139
38,1.8616081204595445,0.3231,0.36738539178692176,0.32310000000000005,0.29034816841265787
39,1.9288971077037762,0.2924,0.2742289942514674,0.2924,0.23869085050545155
40,1.9658044335208362,0.286,0.282285623813027,0.28600000000000003,0.23594597922769486
41,1.9519677599774132,0.2883,0.34514541473162846,0.2883,0.24297901292413707
42,1.9401804223845276,0.2993,0.3610662161791491,0.29930000000000007,0.24363619972628953
43,1.94984591610824,0.2937,0.3638540623904113,0.29369999999999996,0.2476821738317876
44,1.986366543588759,0.2901,0.34330568323393,0.29009999999999997,0.23062551061498318
45,1.9189369512509695,0.3062,0.3241075037381912,0.30619999999999997,0.2774832952006946
46,1.9159713908086848,0.2981,0.3486626708939716,0.2981,0.24968612205345603
47,1.9400948361505437,0.2956,0.33603960332342103,0.2956,0.23576606480455262
48,1.9632160995579973,0.2901,0.34081894167776905,0.29009999999999997,0.22863838966088806
49,1.9651336624652525,0.2743,0.3807639653628888,0.2743,0.24391856082268132
50,1.9029390027251425,0.315,0.3553223186662585,0.315,0.2879195627164255
51,1.9316223905056338,0.3,0.3352046256667544,0.3,0.262831055980096
52,1.8637906403481206,0.3155,0.34528467409726554,0.3155,0.28864260251512325
53,2.0082131729850285,0.2718,0.3511554965150064,0.27179999999999993,0.2062242694377879
54,1.887136869792697,0.3043,0.3684342321138332,0.3043,0.2748555744951499
55,1.8731568221804462,0.3164,0.35757338049574316,0.3164,0.279071521762144
56,1.935969646972946,0.2991,0.2859752532723349,0.29910000000000003,0.2442325573698687
57,1.879643755623057,0.3137,0.36283880894332554,0.31370000000000003,0.2572869979525646
58,2.0161798845363568,0.2773,0.3150816270332565,0.2773,0.21886771669082422
59,1.9987276626538626,0.2881,0.4044970458966673,0.28809999999999997,0.23644545721891713
60,1.9223372513734842,0.3212,0.3645331797201313,0.3212,0.28999297576001476
61,1.8827037600022327,0.3211,0.3642425154770057,0.3211,0.2865149502506551
62,1.8929152730145031,0.3119,0.3359034862294416,0.31189999999999996,0.27483978052009117
63,1.9008543672440927,0.3318,0.33302275220392863,0.3318,0.2999921660790773
64,1.9197884647152093,0.3085,0.3736695835417113,0.3085,0.25853394693247905
65,1.8808488544029525,0.2987,0.3791881015387563,0.2987,0.26874307764273275
66,1.9413241736496551,0.2817,0.33807582176743495,0.28169999999999995,0.24007800593521705
67,1.887447459788262,0.3053,0.37952079261348687,0.3053,0.2719203769997481
68,1.8805577679525447,0.3099,0.34721985071480566,0.30989999999999995,0.26511395304528057
