round,loss,accuracy,precision,recall,f1
163,2.0057325121722642,0.2267,0.21958860818136544,0.22669999999999998,0.15098255308715197
164,2.021339626251897,0.214,0.2149417278661841,0.21400000000000002,0.1699227313052855
165,1.9909711472595795,0.2137,0.21190252916720334,0.2137,0.1699698371931271
166,1.9462526765050767,0.2518,0.28304550073147416,0.25179999999999997,0.1913641620507967
167,1.9632778394071362,0.2345,0.2350653254852228,0.23450000000000001,0.1864678895752521
168,1.9689295548426955,0.2331,0.23652283660163623,0.2331,0.17347339432184333
169,1.9800490955763226,0.2342,0.22549374565899175,0.23419999999999996,0.17151357290375552
170,2.0441790668270254,0.2266,0.23513277391211215,0.2266,0.18088111142567403
171,1.9756763373749167,0.2485,0.2071602520043924,0.24850000000000003,0.18921686963748868
172,1.9812908474403093,0.2432,0.20240617901835697,0.2432,0.17797491558023804
173,1.9701224610775332,0.2216,0.21820608822885795,0.22160000000000002,0.16119120962184183
174,1.9515916184534001,0.2441,0.2297027840031332,0.24409999999999998,0.1919451871488763
175,1.9879681158669387,0.2306,0.22125440299807209,0.2306,0.17440279134695386
176,1.9581924209111854,0.2385,0.2664120516335331,0.2385,0.20145036442016678
177,1.9607147853585738,0.2428,0.24811479351990978,0.24280000000000004,0.18439097856596037
178,1.966558506217184,0.2179,0.23969104007041192,0.21789999999999998,0.16597729251245485
179,1.9600164694122122,0.2414,0.19716462921856098,0.2414,0.16344671674761518
180,1.961390344402458,0.2443,0.20508809064918396,0.24430000000000004,0.1839920264311257
181,1.94201807281639,0.2566,0.2663494542119408,0.25660000000000005,0.21478948411348991
182,1.9398078163967858,0.244,0.22322950876410658,0.244,0.18957381058971964
183,1.942622933206679,0.2506,0.2454224526901653,0.25060000000000004,0.1905020061045364
184,1.9445237524901764,0.2476,0.24452965475222807,0.2476,0.2014543049288775
185,1.9636940216716332,0.2498,0.22668147820067244,0.24979999999999997,0.18805941970904377
186,1.9418115178241004,0.2536,0.2360802083490258,0.2536,0.20229144390347126
187,1.945411529722093,0.2511,0.24416425282706916,0.2511,0.19197261143951433
188,1.957565097869197,0.2445,0.22537718503665874,0.2445,0.17602941915760434
189,1.9758801671523083,0.2444,0.25479951649050764,0.2444,0.19229875291703133
190,1.9917404485654226,0.2325,0.23386899484746665,0.2325,0.19515714036736242
191,1.9569809949850734,0.2209,0.25926870829633536,0.22089999999999996,0.15097794273838697
192,1.9650311590750007,0.2396,0.23216355843705974,0.23960000000000004,0.1918849516191636
193,1.9591667501232293,0.2441,0.22740229316863517,0.24409999999999998,0.1865468212090004
194,1.9681338796132728,0.2429,0.2404129625105375,0.24290000000000003,0.18538829155006092
195,1.9742008719263198,0.2408,0.21383845404077792,0.2408,0.17943564200103185
196,1.9893512288226356,0.2542,0.2440594804940023,0.2542,0.2026333211742386
197,1.9822731682016879,0.2327,0.2342923951649934,0.23270000000000005,0.18057886392321143
198,1.948025855836989,0.2469,0.2344986235039958,0.24689999999999998,0.1954236811392651
199,1.9789628378952606,0.2482,0.2096719029545683,0.24819999999999998,0.1808070008649984
200,1.9417703830743138,0.2474,0.24480704196330866,0.2474,0.1955204390490709
201,2.0101468834695937,0.23,0.22907552280878196,0.22999999999999998,0.19963297155183676
202,1.9357935491996476,0.2497,0.2472134418558772,0.24970000000000003,0.19475019553227443
203,2.104728119282783,0.1777,0.17344564836631898,0.1777,0.13416849199003347
204,1.979614396638508,0.2405,0.1675470915605745,0.24050000000000002,0.1651962355480549
205,1.945692946639242,0.2533,0.2515447542538338,0.25329999999999997,0.21447458927105148
206,1.9879752744602253,0.2296,0.22383458821992103,0.22960000000000003,0.18769962786533229
207,1.9546633309955839,0.2316,0.23003742269737631,0.23159999999999994,0.15309277712171465
208,1.9742874842655809,0.2354,0.260630661736726,0.2354,0.17375277727103322
209,1.9528409559515458,0.2529,0.23497473222509274,0.2529,0.19888280440923645
210,1.950025339669819,0.2436,0.2434548982442774,0.24359999999999998,0.19752986406198159
211,1.930222221567661,0.2626,0.23084113365508604,0.26260000000000006,0.20162249420527661
212,1.9408263435846642,0.2485,0.24381704430546858,0.2485,0.18958795866119676
213,1.9435527535933483,0.2568,0.2724009791424956,0.25680000000000003,0.21973516196160614
214,1.9411053778250007,0.2483,0.24760986288537912,0.24829999999999997,0.19513233617279463
215,1.9483607554737525,0.2514,0.21544514531881437,0.25139999999999996,0.18793426257870036
216,1.9770559676085846,0.239,0.24332110797024892,0.23900000000000002,0.18392372847789998
217,1.9525744175609154,0.2534,0.22803990257208437,0.2534,0.19239421396089626
218,1.924618877942049,0.2647,0.25568460486852806,0.26470000000000005,0.23854172374423643
219,1.9352146402190002,0.2357,0.24254887915624984,0.23569999999999997,0.19752318721443854
220,1.9493472938296161,0.2402,0.21061233530217507,0.24020000000000002,0.18710083295254848
221,1.9767053338545788,0.2343,0.24011605986838327,0.2343,0.1711186201220794
222,1.9360729486127444,0.2619,0.2595199688515632,0.26189999999999997,0.21330328634774104
223,1.9180936994431894,0.2644,0.22687664648358846,0.26439999999999997,0.21030514696982058
224,1.960756484466263,0.2498,0.2748469380199693,0.24980000000000002,0.20736679265541813
225,1.962028461166575,0.2518,0.24220528227569912,0.2518,0.19653996976447857
226,1.9396456947809533,0.2429,0.229802365738604,0.24289999999999998,0.18424837747198924
227,1.9518433190599274,0.2361,0.25904164519887046,0.23609999999999998,0.17419452632036797
228,1.9560851326471642,0.2432,0.24621231204387897,0.2432,0.200246646859399
229,1.950542787962322,0.2351,0.22183968783642888,0.2351,0.17663947205733926
230,1.9479861802692655,0.2382,0.2466189509371124,0.23820000000000002,0.1853220480558427
231,1.9499971247926544,0.2524,0.26273484177200457,0.2524,0.20590248245761922
232,1.9340082241010061,0.2577,0.2573809424564747,0.2577,0.19941544524662494
233,1.926834441438506,0.2559,0.2692490280654641,0.2559,0.21169752693097732
234,1.9297489093828806,0.2509,0.24285857348011058,0.2509,0.20332810524223888
235,1.9495534851581235,0.2531,0.2868172091606212,0.2531,0.21450523537769223
236,1.957093960122217,0.2539,0.26451026288817536,0.2539,0.21457490675889831
237,1.9767175701600086,0.2313,0.20800492116061534,0.2313,0.17549049857972118
238,1.9411787594421,0.243,0.23214040606225592,0.24300000000000002,0.16656534793987066
239,1.96937635276891,0.2486,0.20294507199549763,0.24860000000000002,0.19188808168782792
240,1.953898479666891,0.2514,0.27272097614331325,0.2514,0.20821878228787413
241,1.989451281632049,0.2341,0.21535286270242676,0.23410000000000003,0.18136785713973255
242,1.9630836384205879,0.2409,0.2038367253811618,0.24089999999999998,0.19123190221755867
243,1.9418195139003704,0.2492,0.26281614818029364,0.2492,0.21769780209716116
244,1.9582561043244373,0.2564,0.27100582028776077,0.2564,0.21864966435044217
245,1.9399974934662445,0.2479,0.25754983642254026,0.2479,0.21599275342107171
246,1.9263958085941364,0.2607,0.26890668117459254,0.26070000000000004,0.22625949538767953
247,1.9465842850600616,0.242,0.2566621199191104,0.242,0.19086564390414695
248,1.9746744828888132,0.2499,0.24269562543728504,0.24989999999999996,0.20513614227378185
249,1.99745104433615,0.2172,0.22116263437232714,0.21719999999999998,0.15617711933686423
250,1.953992351700988,0.2455,0.290070369414729,0.2455,0.18596907089864625
251,1.9357580308672748,0.2369,0.23644605452240283,0.23690000000000003,0.19230426013856763
252,1.942132082166551,0.2261,0.2548466548916716,0.22610000000000002,0.18134439794297497
253,1.9389632744125174,0.2479,0.23266761935356825,0.2479,0.20727550480280513
254,1.9324408090567287,0.26,0.24969179855684914,0.26,0.2221878613237327
255,1.9653348319138153,0.237,0.23894699512369208,0.23700000000000002,0.1867860031155922
256,1.933595316319526,0.2548,0.23798261343093338,0.2548,0.1968896510862987
257,1.937032185023344,0.2522,0.21407030191659132,0.25220000000000004,0.19647842288844228
258,1.9561098316047765,0.2454,0.23089517298702802,0.24539999999999998,0.2025521586483011
259,1.914371851124341,0.2644,0.25232377190499466,0.2644,0.21410907662043868
260,1.9412146716178218,0.2511,0.25555914609541164,0.2511,0.20855351493752225
261,1.9386308027219168,0.2545,0.24985142988554002,0.2545,0.21698688572159436
262,1.9646359501005728,0.2276,0.2361350560317747,0.22759999999999997,0.17525337357416831
263,1.9574276239057131,0.2336,0.20733317516709104,0.23360000000000003,0.1935935828924012
264,1.9577366521086874,0.2471,0.22865432945969486,0.24710000000000001,0.1954569948862802
265,1.9378191851362396,0.2294,0.3362274168045939,0.22939999999999997,0.18719737256861052
266,1.9367017368727093,0.2601,0.26430382990316337,0.2601,0.21518317625842043
267,1.9537466357025919,0.2425,0.2673212704125373,0.24250000000000002,0.18586686014850437
268,1.9435825166822989,0.237,0.22020524151144763,0.23700000000000002,0.19296717876611033
269,1.9487464111062545,0.2475,0.23709236519029778,0.2475,0.20065407339784042
270,1.9197997171667558,0.2535,0.248896183545888,0.2535,0.20838664649651087
271,1.9454678674287433,0.256,0.2624936593779633,0.256,0.19102447338625425
