round,weight_norm,weight_change,weight_relative_change
0,8.874561475939235,0.0,0.0
1,11.026312644525865,6.850161806310178,0.7718873574548094
2,12.016674391192247,5.122044400053491,0.4645292188907716
3,13.096311957652263,3.8339103275910236,0.3190491980351257
4,13.762091754446041,3.636445681970374,0.2776694456959547
5,14.587387783975704,4.052892834611169,0.29449686187947216
6,15.543173958885744,4.154814520166096,0.28482238092701506
7,16.60352377257784,4.975369184482125,0.3200999485440224
8,17.425345101178433,4.548903242697575,0.2739721582585431
9,18.144872171921733,4.937211895775311,0.2833350999408951
10,18.929807171337092,4.46610074442296,0.24613569619462022
11,19.81396191787731,4.840478887825377,0.25570671924905314
12,20.519241323913082,4.90019991478726,0.24731045386441786
13,21.29409064984979,4.5246146100150355,0.2205059406714033
14,21.8615552938259,5.274940686734226,0.24771852310803724
15,22.58371358968368,4.896441872259538,0.22397500115739635
16,23.23175146439002,4.8060767187057545,0.21281162195042655
17,23.89272763124747,5.128622733185842,0.22075919420130666
18,24.486745133656,4.6325966875752185,0.1938914953141311
19,25.082443098658885,5.658608901902321,0.23108865106378276
20,25.704164595655005,5.40216751784124,0.2153764486406249
21,26.14582100879319,5.092607230664123,0.1981238180954209
22,26.694980062796137,5.449915370993708,0.20844307658726738
23,27.252853527967247,5.402910441914633,0.2023942490005543
24,27.864413918538446,5.747400450366856,0.21089169412838574
25,28.404345615177892,5.313055580577111,0.19067530349250303
26,29.0197867708091,5.47817178168652,0.19286386160362612
27,29.579793664877762,6.538934205913689,0.22532674886738474
28,30.025991808303676,5.358819044939161,0.18116485549674272
29,30.557788434270552,5.219507057549906,0.17383296081793612
30,31.03630924401773,5.73524091265693,0.18768507822398856
31,31.573156137325913,5.8194800852463,0.18750554518170548
32,32.05121753463519,5.56232035222513,0.17617245257377723
33,32.47172244559211,5.472853688351252,0.17075337878881203
34,32.94189158421713,5.703895078442342,0.17565729960835674
35,33.525611157270234,5.900594041641401,0.17912128775417793
36,33.87708909661155,5.297620088037324,0.15801710707584524
37,34.32902574468899,6.479632017242942,0.191268854261505
38,34.794147260681676,5.851000848961538,0.17043888435574658
39,35.21694634981536,6.087516720158527,0.17495806620960327
40,35.81719078066163,6.472665887360014,0.1837940695666128
41,36.16159097096589,5.074670670979342,0.14168254294541385
42,36.586832694209704,5.485684026483727,0.15169918908913627
43,36.859226749085884,5.785029607108347,0.1581178030753147
44,37.324181842954324,5.8042442595359285,0.15747059207269257
45,37.64907087570436,5.739666630121214,0.15377876611619046
46,37.97496280295625,5.392564521862712,0.14323234003971955
47,38.35653503939261,6.348757893268387,0.16718272842540968
48,38.76030559263882,6.186211282483949,0.161281807027525
49,39.07095683233444,6.084257130117332,0.15697134057831394
50,39.519647129388865,5.828884045319088,0.14918713330512262
51,39.867887286428726,6.250134901534008,0.15815259890998035
52,40.175539999111095,6.013349345726571,0.15083190394587245
53,40.50011032284582,5.7292982035331494,0.1426066259133207
54,40.83126566266785,6.328870847663037,0.15626799031402488
55,41.18605977147279,6.343615362695696,0.15536171264169618
56,41.60855071556007,6.526171467476121,0.15845583441756128
57,41.937718368144246,5.886395183428432,0.14147080545184643
58,42.407774948255984,5.762489109954861,0.13740588029505887
59,42.93788462680287,7.6339360030370225,0.18001265127287622
60,43.279159735772,6.121913031236214,0.14257602777665737
61,43.64050562096983,5.63899996085183,0.13029365623699796
62,43.96617512063253,6.057466991361135,0.13880377656386644
63,44.180253794180274,5.768334511210677,0.1311993707747068
64,44.59320713969533,6.543170521692109,0.1481016961142765
65,44.81662155950144,6.189767700153519,0.1388051700508825
66,45.10508823742853,5.7857940852642225,0.12909929137718956
67,45.350006341619206,5.9630385488580355,0.1322032343104174
68,45.677662658848575,5.994426257684194,0.13218137639309857
69,46.03157529485737,6.448797438069562,0.14118054783624523
70,46.389104349009706,6.207303475460746,0.13484881704973364
71,46.65090865213429,6.007314827979967,0.12949840080487043
72,46.85361759921135,5.765209856903019,0.12358194134825069
73,47.09109692141588,5.464612776289864,0.11663160832153509
74,47.278067564076025,5.971548099447001,0.1268084306763856
75,47.604920335191615,6.109263642289955,0.12921982553532121
76,47.81876830250621,5.90207042105056,0.12398026043276657
77,48.09059970490469,6.028102882208054,0.12606144190208077
78,48.404479156026234,5.930936531187642,0.12332839614329912
79,48.77397368165481,7.11603553606073,0.14701192245263733
80,48.98248766355008,6.1407125621967795,0.12590142034078053
81,49.223307281051724,5.821359214530035,0.11884572409845298
82,49.54766537020891,5.923520771971977,0.12033975567993119
83,49.73962574311599,5.8226863014928725,0.11751686498193871
84,50.047863242325,6.331099388742644,0.12728482159128723
85,50.36949547910789,6.318061409840557,0.12624038271597596
86,50.6175239423726,5.569036833894376,0.11056368107147764
87,50.84470120724832,5.9973807373493315,0.11848427718758871
88,51.04825597324514,6.525921769760149,0.12835008594399983
89,51.322105302961546,5.928983720782546,0.11614468717361012
90,51.542940693317654,6.168806599133478,0.12019784774428352
91,51.83996711169926,5.8840546341325854,0.11415830286307306
92,52.038067508577036,6.292976052534522,0.12139236197744774
93,52.30872570198295,5.98433456646502,0.1149991698955225
94,52.629592925810066,6.280894329559148,0.1200735488249342
95,52.81019819722897,6.225128229241722,0.11828189965301879
96,52.972967861420216,5.718321577082856,0.10828063086822644
97,53.154020020735494,6.178757430828866,0.11663981989797367
98,53.41431522333806,6.3386441765269215,0.11925051339564303
99,53.71830025453507,6.734345808775546,0.1260775464518271
100,53.949014850186074,5.9182114973564195,0.11017123530161897
101,54.19801530249299,5.963924780649241,0.11054742699565005
102,54.35220502625696,5.891418887229415,0.1087017458911923
103,54.611276344833676,6.617666786516105,0.12175525874814107
104,54.903501484661,6.900236028347162,0.1263518542354541
105,55.22839168628444,6.5238832155306214,0.11882453831002725
106,55.44653236690454,6.166222657562754,0.11164950615577901
107,55.68128946957886,6.1728227193872165,0.11132928347130644
108,55.838122195827154,5.4034303026581005,0.0970421187102811
109,55.96880888760144,6.813719677239901,0.12202630406036283
110,56.253586723185265,7.148013287962237,0.1277142292290758
111,56.45019663467022,5.720966066336839,0.10169957863271209
112,56.686425077471206,5.838156786216072,0.10342137201024537
113,56.81210486367369,5.651464696440635,0.09969696781384645
114,56.980442885293094,6.291647940637558,0.11074484840376747
115,57.32456248820704,7.264776450854409,0.12749596322840676
116,57.55717812250383,6.209350554917672,0.10831919661286982
117,57.750310072708054,6.125306354544773,0.10642124152607206
118,57.92631013323638,6.169801525290104,0.1068358164226581
119,58.16402906750382,5.632381536735301,0.0972335631903798
120,58.28839428246273,5.791400333158104,0.09957013683537608
121,58.500855760505154,6.0172345114509795,0.10323211997025393
122,58.7491403633191,6.2517160473475055,0.1068653777122599
123,58.884077390525526,6.292632630711612,0.10711020777130893
124,59.10594130128762,7.343337813758362,0.12470837854933323
125,59.44477275244985,7.029798108732321,0.11893555798200753
126,59.681147986987256,5.8713484382873835,0.0987698020602751
127,60.56543908543997,10.754789098824297,0.18020412578443074
128,60.708994831399636,6.983017207859664,0.11529706237243911
129,60.90572814303981,5.939565923867991,0.09783667050250965
130,61.0737985668903,5.824866136937026,0.09563741070868581
131,61.26048035009143,6.3204669397330635,0.10348900982145894
132,61.40982832843415,5.601236289895342,0.09143311083876995
133,61.53124941749896,6.017922600919582,0.09799608246296541
134,61.81230977411519,6.501754259234483,0.10566589043411936
135,62.05307649601055,6.101016937625168,0.09870229667699924
136,62.21059298212916,5.917276304720449,0.09535830677293398
137,62.5511055322348,7.017444944414958,0.11280144759943912
138,62.72847114211536,5.405906529794286,0.08642383669781485
139,62.869121828836995,6.088694971181525,0.09706429728499984
140,62.94641012055201,5.9603005205655535,0.09480489542677506
141,63.14060686978715,5.996525824890578,0.09526398429071312
142,63.333270662287454,5.569595312532229,0.08820940419545549
143,63.52569902237975,6.444737860690635,0.10175911954785645
144,63.614401943119425,6.081105932347735,0.09572670629245375
145,63.84834688912467,7.350183969472962,0.11554276618105357
146,63.988196884193485,6.563728592282818,0.10280185646263837
147,64.13604660086547,5.789481738880162,0.09047733833395835
148,64.34715194123662,6.350998292775473,0.09902385053898642
149,64.54364708802471,6.277437564498958,0.09755579501361475
150,64.64621831102428,6.2332924325535,0.09657484065074398
151,64.70832763818117,6.3158580462127,0.09769880143361565
152,64.92586026576545,6.897478337970545,0.10659336425023022
153,65.1400107255426,6.706715389722479,0.10329805969854067
154,65.3141054024027,6.7913679262592455,0.10425801056225187
155,65.72895365879656,8.731053587763242,0.13367791741091023
156,65.9412245457604,6.222558620449342,0.09466997835902877
157,66.1146303565595,5.867623570201323,0.08898262976782517
158,66.2190874966375,5.940286572607548,0.08984829137760132
159,66.45604881452468,6.336581214858414,0.09569115876401357
160,66.6567612377385,6.336713993356407,0.09535195225091257
161,66.93110759889589,6.892028052365425,0.10339578347909716
162,67.08895341158423,5.672653698684611,0.08475362058358814
163,67.25479070131327,6.086898652915519,0.0907287763987599
164,67.4950802535347,6.957827192382247,0.10345474455897813
165,67.7361204902993,6.551345294906814,0.09706404185739176
166,67.9200365808395,6.02108775461624,0.0888903543784981
167,68.07392069699381,5.578125902899772,0.08212784008519174
168,68.11931010711534,5.786122122152026,0.08499763290994117
169,68.47431088321582,6.1899308140894,0.09086895924733902
170,68.70484531229111,6.5376970024272705,0.09547663814489325
171,68.87104441323602,6.665790769432317,0.09702067938766064
172,69.04587671032307,5.404110805467953,0.07846709530110617
173,69.26544591958255,5.731312039915307,0.08300730344771066
174,69.41111351413673,4.999876109880465,0.07218427664030522
175,69.58067479243562,5.933442651862684,0.08548260287807789
176,69.6371376304122,5.570864301706623,0.0800633842416292
177,69.87605503679113,6.043422302703377,0.0867844731753505
178,70.00720321809622,6.19625872891647,0.08867499353884745
179,70.14807840042806,6.851631031252245,0.09787037213723992
180,70.32571101147236,5.626368833451879,0.08020702721643655
181,70.505136876528,6.153694882442448,0.08750277521445654
182,70.75654040366584,7.5013628960611225,0.1063945583027125
183,70.88140217713322,5.754626958526682,0.08132996505607001
184,71.01931180414265,5.526858459450495,0.07797332289831163
185,71.05146877518762,6.329666104216339,0.08912598479781676
186,71.16457446150237,6.5531325661822954,0.0922307825459273
187,71.40300641668857,6.576355622135398,0.09241052408293038
188,71.56282760535677,6.376001666420005,0.08929598326998249
189,71.72823115027629,6.552486276510717,0.09156270784374483
190,71.89022578025813,6.375345737066676,0.0888819595132764
191,72.03765260696368,5.915271564528276,0.08228200009554634
192,72.17949795788125,6.110114415111674,0.0848183442128505
193,72.32829863722172,5.833405305183239,0.08081803656460884
194,72.41377795433095,5.777867194918904,0.07988390856379828
195,72.62239064586495,6.129218547038699,0.08464160716619061
196,72.75259632783425,6.088220288900639,0.08383392827951351
197,72.96458592536784,6.340634676742062,0.087153380041057
198,73.10055875671168,5.8343103355908195,0.07996085034389798
199,73.2461558418645,6.018528154561398,0.08233217716684796
200,73.35785916884251,6.14760352143258,0.0839307326202431
201,73.59946529322711,6.748813075696213,0.09199850093980735
202,73.80210196321892,6.24625150311354,0.08486816416694613
203,73.89770867703672,6.238856028281885,0.08453493684207962
204,74.15002480595918,7.138578465322577,0.09660080932294438
205,74.28264238180672,6.636375875717634,0.08949930756024968
206,74.55131323464605,6.5134494766091295,0.0876846766317461
207,74.71916450192136,6.605354149204623,0.08860144593839392
208,74.83924515130126,5.266949306770578,0.07048993844983495
209,75.01924784868352,6.123170623961005,0.08181764275646702
210,75.36455827737795,6.8524463694608615,0.09134250963530526
211,75.4793440786455,5.5729853395298,0.07394703116299214
212,75.92682636389334,9.343580572747621,0.12378990155239987
213,76.03398672841111,6.5319218126306,0.08602916947057097
214,76.18003343941525,5.750433238184428,0.0756297740734952
215,76.34481273920696,5.113325555664855,0.06712159767853984
216,76.41347109634428,6.929007986034979,0.09075938151417462
217,76.57250172878751,6.516089754221744,0.08527409710255858
218,76.84929875689605,6.74164296493756,0.08804261076393992
219,77.94667707169036,10.531282024578188,0.1370381017773368
220,77.94258798582366,4.8993472515301235,0.06285511372111131
221,78.04736775562651,5.077094105568674,0.06513889565080377
222,78.19742685302563,7.187316548285638,0.09208916014670192
223,78.30596865347827,6.035562166605191,0.07718364157866076
224,78.47230202730283,5.1513131950697835,0.06578442593385107
225,78.5744896191199,5.063030915060759,0.06451997436360066
226,78.68320509503687,5.472951650455818,0.06965303468057263
227,78.81837237729411,5.422761186860494,0.06891891580044006
228,78.95068621858537,5.6603116507105184,0.07181462240311311
229,79.05177581731863,5.730200587443479,0.07257949058949792
230,79.1769770443684,5.3905086035965954,0.06818959533618504
231,79.48030308698112,6.6512345553235095,0.0840046539234247
232,79.56856347517817,5.396022781984903,0.06789132115000682
233,79.74270612647435,6.116406820827189,0.0768696398889688
234,79.86064548317084,5.231551426777271,0.06560539114979759
235,79.9935898177381,5.817049031477629,0.07283999517254316
236,80.13096282414602,5.285797108418559,0.0660777584860913
237,80.29912034014095,6.360594080643003,0.07937748226729674
238,80.47044711771488,7.43836590671678,0.09263321783849146
239,80.60757127370715,6.8036094905516995,0.08454792702457208
240,80.7552828781044,5.2682149232574735,0.0653563286922818
241,80.87899251578013,5.377874006273558,0.06659470209997902
242,81.04779466534649,5.572349996444168,0.06889737153130424
243,81.18376326013491,6.702035377763092,0.0826923842336256
244,81.25800384705046,5.558725770268826,0.06847090535148397
245,81.52095193361576,6.878704898316543,0.08465264432603661
246,81.60342575770676,5.700344211031927,0.06992489753636397
247,81.70412600357798,5.697910206692141,0.0698243995736544
248,81.94310916709118,6.711452654175045,0.08214337491197107
249,82.03593111414732,5.087138012051462,0.06208133989243696
250,82.23472993827997,5.793163897684745,0.07061739677967324
251,82.33792970350243,6.202037397870843,0.07541871180847977
252,82.41184882340573,5.3778705708603285,0.06531461976539152
253,82.57290406294008,4.976947253142216,0.060391161273434225
254,82.58656917109072,5.786737441638833,0.07008034302900334
255,82.65797380389644,5.260973111432557,0.06370252650315666
256,82.72892287496951,5.782267401522747,0.06995413915218883
257,82.86196703884892,5.647803489251437,0.06826879032113461
258,82.99369927576552,5.6186445658369415,0.06780727958335724
259,83.0404825159689,5.510195820223842,0.06639294149195975
260,83.39681116531916,6.311431808849801,0.07600427668069601
261,83.50398928771223,5.761636060038301,0.06908700679945647
262,83.63991039491049,5.7199184980021895,0.06849874535080488
263,83.67183193671723,4.9762807409838,0.05949648579825186
264,83.89854904617678,6.210083323234773,0.07421952142656764
