round,weight_norm,weight_change,weight_relative_change
0,8.922922417867731,0.0,0.0
1,10.286315005827596,5.422454709293256,0.6076994122883189
2,11.833981774499762,6.8413435324855145,0.6650917776232906
3,14.735552043951618,10.22514923863246,0.8640497706849211
4,14.575015655242225,4.871400615388718,0.33058826712604794
5,15.193057330127306,4.805422114909034,0.32970270691597425
6,14.877395182190838,5.689637660980225,0.3744893168842601
7,14.712866607532032,5.891417503356934,0.39599791705269244
8,14.536814933416135,4.925629615783691,0.3347838152239218
9,15.582672664799203,7.168713569641113,0.49314197108700203
10,14.699619587131368,6.619754791259766,0.42481510929579586
11,14.85535462266434,5.669875234225238,0.3857157799614284
12,14.581558481623677,5.397738456726074,0.3633530530772104
13,14.526197878390722,3.925144910812378,0.2691855548727593
14,15.140346006778946,4.717353228644509,0.32474796695628133
15,14.867977035787819,5.2851104736328125,0.34907461634176307
16,15.328246964378689,5.4374799728393555,0.36571753909187177
17,15.872461237663556,7.1822919845581055,0.4685657793224611
18,14.719245658724798,7.2527079582214355,0.4569365676550456
19,14.829092875830073,5.753195368961409,0.3908621068167396
20,14.743433510765902,5.959509372711182,0.4018795635425815
21,15.570791463919859,6.946227550506592,0.4711404263726781
22,14.716704113198238,6.9812726974487305,0.4483569581919247
23,15.23550386856099,6.021126381026033,0.40913551938475484
24,14.914807737901837,6.779443264007568,0.4449766363128098
25,15.005986539584603,0.5970009565353394,0.04002739874508906
26,14.788944105677922,6.290315735386859,0.419187083685007
27,14.699662823637446,4.1720709800720215,0.2821074276994547
28,14.553745334574142,4.486420154571533,0.3052056505219106
29,14.586118035317813,0.3244808614253998,0.02229535105663335
30,14.716575592914761,4.129754066467285,0.2831290722068389
31,14.54400705576007,4.977069854736328,0.3381948350198194
32,14.535285935213317,0.4387117624282837,0.030164435478014843
33,14.548862157784146,0.42459219694137573,0.029211134808833288
34,14.545522835839172,0.4255687892436981,0.029251001530252244
35,15.132626724944483,4.809017682763772,0.33061841344620624
36,14.940677467968408,5.537042617797852,0.3659009581353151
37,14.976798114948647,0.5364400744438171,0.035904668686564604
38,15.044925177440355,1.900998830795288,0.12692958910123583
39,14.818737438023591,7.093918855447188,0.47151572850872425
40,14.878492276992569,0.5193625337990064,0.03504769120632791
41,14.560249918419865,5.239914417266846,0.35218047095634786
42,14.569111642400431,0.35110777616500854,0.02411413115364305
43,15.211788343863862,4.8740425415569835,0.3345463101084778
44,15.76244358103386,7.029238700866699,0.46209153992442625
45,14.707225131081055,7.0593180656433105,0.4478568331938482
46,15.237009045782333,5.728910528561996,0.38953034834667954
47,14.574042957183707,5.2286763191223145,0.34315634409466456
48,15.313748017088527,5.30131068118184,0.36375017534392473
49,15.563716741333925,0.8618335619945645,0.05627842126089716
50,15.460647460561768,4.776187419891357,0.3068796161765223
51,16.016058216627396,7.102962017059326,0.45942202841971375
52,14.66592483515823,9.76929759979248,0.6099689116757386
53,14.756350696571754,4.188085556030273,0.28556573165858123
54,14.82204638068895,6.1743645668029785,0.4184208341019969
55,14.497965813337869,3.6268513202667236,0.24469302194112233
56,14.790772865624708,4.465989112854004,0.3080424640479266
57,14.547488420849332,4.558149337768555,0.3081751967357534
58,14.514015275702445,0.35367143154144287,0.024311511465589686
59,14.754437512806646,4.957206726074219,0.3415461973737069
60,14.814563026865743,6.166810035705566,0.4179630724865699
61,14.786757255835203,5.581801891326904,0.3767780312633457
62,14.690100057488179,5.587219715118408,0.37785294087219656
63,14.828845399884486,5.813124656677246,0.39571715875920627
64,14.66477898022331,5.582017421722412,0.376429672786814
65,14.810125217690404,4.452793598175049,0.30363864359290055
66,14.827966153383164,5.6687912940979,0.38276457563561744
67,14.58356873317966,4.954008102416992,0.3340989621326638
68,14.685463576739949,4.154421806335449,0.28487003985897297
69,14.51496942609242,4.750815391540527,0.3235046252835294
70,14.805620993105032,3.8453078269958496,0.2649201465114318
71,14.633870303974733,5.635458469390869,0.3806296589637973
72,15.312515858046531,7.235661029815674,0.4944461635553062
73,14.530504279917645,5.764573097229004,0.3764615266773519
74,14.637143940151475,4.387587547302246,0.3019570045711392
75,14.845148469383165,5.588231086730957,0.3817842544653522
76,14.534135182414282,3.3678133487701416,0.22686289434513093
77,15.293926676492621,6.0186238288879395,0.4141026454830846
78,14.683829582270997,6.019196510314941,0.3935677630472318
79,14.533835656147353,4.846520900726318,0.3300583729563927
80,14.54751378534637,3.7099080085754395,0.2552600769901192
81,14.8132652593023,4.7772722244262695,0.3283909742161957
82,14.920202503508106,2.3385024070739746,0.15786542441003523
83,14.699819152688574,6.052878379821777,0.4056833932621242
84,14.79215292349829,5.656766891479492,0.3848188084957764
85,14.5838436343212,4.792272567749023,0.32397397407268497
86,14.584268740204699,0.31817492842674255,0.021816945957633355
87,15.613757658810886,6.635169982910156,0.45495390280167947
88,14.66704968861109,8.562610626220703,0.5484016604634541
89,15.246929277513223,7.089061737060547,0.4833324961404367
90,14.589546141713603,5.046815872192383,0.3310053965818892
91,15.325966543917483,5.552396774291992,0.380573646384985
92,14.689736262454007,6.093623161315918,0.3976012308140249
93,15.26174962469947,6.032562732696533,0.4106651491132824
94,14.658873802097704,7.215571880340576,0.472787986812186
95,14.576467438190425,4.404481887817383,0.3004652299521843
96,15.617158736190426,6.661423206329346,0.45699846238675634
97,14.52108644073039,7.1603288650512695,0.4584911369577381
98,15.170139387433526,4.788235187530518,0.329743590952462
99,14.911824823690512,5.949976444244385,0.3922163331692219
100,14.996680855921745,0.5496537685394287,0.036860261908556236
101,15.027686253787348,1.7296069860458374,0.11533265278172093
102,14.803469316959479,6.56791353225708,0.43705420923051935
103,14.795802271507092,6.355248928070068,0.42930807582694797
104,14.922816777788993,1.7967294454574585,0.12143508087461763
105,14.659022851771693,5.920872211456299,0.39676639468154584
106,14.822767653571798,5.58964204788208,0.3813106851912973
107,14.957453468633268,0.5435094237327576,0.036667202538125394
108,15.48033102096715,6.830878257751465,0.456687247734421
109,15.041693914402993,6.826763153076172,0.44099594148120247
110,14.659918194666623,6.467838764190674,0.429994041957899
111,14.669840655367667,0.6496617794036865,0.04431551191299323
112,15.305064938289869,7.529411315917969,0.513257880078721
113,14.726541489124347,6.268342971801758,0.409560037610739
114,14.814373891942985,6.029118061065674,0.4094048874596441
115,14.947928005613793,0.7151408791542053,0.048273446071070064
116,14.997341430711764,0.4891839027404785,0.03272586692640543
117,15.824413670085603,7.9554572105407715,0.530457831292447
118,14.5624606032506,7.085292339324951,0.44774438326736743
119,15.308029526082738,5.475442886352539,0.37599709523627645
120,14.610586669529665,5.666109085083008,0.370139675742834
121,14.799612254096765,4.854596138000488,0.33226565419795956
122,14.755914027666266,5.78570032119751,0.3909359395248239
123,14.764230090387983,0.3042130768299103,0.020616349231736594
124,15.587325696291774,6.971086502075195,0.47216051628499034
125,15.251870125571099,7.593346118927002,0.48714874294855753
126,14.599123439999753,5.0345048904418945,0.3300909887744255
127,14.583098663217562,0.5343418717384338,0.03660095579921905
128,14.682351591803748,4.604833602905273,0.3157650996689961
129,14.558638601929582,4.531846523284912,0.3086594470182758
130,14.557854101259487,3.883668899536133,0.2667604441389678
131,14.561792388803884,0.7341020107269287,0.05042652616352121
132,14.804774889532927,4.767470836639404,0.327395880212674
133,15.653366666788903,6.97385311126709,0.4710543161416486
134,14.645009771272763,8.77656078338623,0.5606819906640931
135,14.525780230972924,4.182709693908691,0.2856064802418101
136,14.651501085150135,4.370286464691162,0.30086414603343875
137,14.73172328146973,3.971454381942749,0.2710612625173857
138,14.838644849294871,5.779348850250244,0.392306367679371
139,14.806877796006088,6.438770294189453,0.43391902424647827
140,14.907735686758953,0.6938357353210449,0.04685901679444601
141,14.807680736177412,6.784154415130615,0.4550761133436778
142,14.82422618432994,6.557133197784424,0.4428197308252379
143,15.361143860256366,5.696484088897705,0.38426856269103543
144,14.57709479887441,5.93997859954834,0.3866885600152525
145,14.64852623500243,4.233871936798096,0.29044689598204265
146,15.293326839256915,7.281617164611816,0.4970887205815145
147,14.585762076754655,5.705641269683838,0.3730804506839246
148,14.57746432185469,0.5304092764854431,0.03636486552369591
149,14.819358750018823,4.722498893737793,0.323958871682874
150,14.726318785140675,5.818533420562744,0.3926305799511123
151,14.784695722102281,5.903296947479248,0.40086711645790096
152,14.794154468530973,5.398039817810059,0.3651099704205467
153,14.531584863272498,4.682271957397461,0.3164947322488482
154,14.80045225986024,3.4279699325561523,0.235897871070932
155,15.392025253710132,6.789233207702637,0.45871795594176495
156,14.562072633344336,6.119515895843506,0.39757704362710067
157,14.82818331770641,3.86488938331604,0.26540791826842347
158,14.715168978076656,5.675421714782715,0.38274558610071874
159,14.497002028783616,4.664343357086182,0.3169751814609564
160,14.554823793269325,0.5964148640632629,0.041140565675232346
161,14.521801067593035,0.33832699060440063,0.02324500766258199
162,14.82360877711956,3.51741623878479,0.2422162528179829
163,14.910847238975139,1.8993637561798096,0.12813099594875238
164,15.458747666144703,5.930931091308594,0.39775949657415083
165,14.705449483341981,8.051401138305664,0.5208313967040475
166,14.801227349598385,4.470458030700684,0.3040000943687116
167,14.687831037555569,5.406146049499512,0.36524984866269733
168,15.255969685890372,5.964409351348877,0.4060782927076005
169,14.648681560335529,7.137027740478516,0.46781868916745956
170,14.671378314406876,0.438946396112442,0.02996490805684436
171,15.323713599936328,7.53102445602417,0.5133140387074326
172,15.596150821723855,0.812222957611084,0.05300431597789445
173,15.45823590582691,4.510429382324219,0.2892014468090888
174,15.026097416963689,6.325552940368652,0.40920276924635
175,14.74913689592828,6.451551914215088,0.4293564546499401
176,14.502003096961671,4.842121124267578,0.3282986088203906
177,14.6881413678654,4.633373260498047,0.3194988464343136
178,14.718257765804855,0.31465384364128113,0.02142230495735397
179,14.843622822703402,6.092906475067139,0.4139692735359942
180,14.91700217416581,0.7616390585899353,0.05131086040665713
181,15.783358380184906,7.913609504699707,0.5305093752920366
182,14.677884182545776,9.245626449584961,0.5857832171595199
183,15.649210880575476,8.782374382019043,0.5983406240800551
184,14.859632812153777,7.124246120452881,0.4552463491466078
185,14.63624960739129,4.4555816650390625,0.2998446678551056
186,14.860723553023702,5.787303924560547,0.39540893874879146
187,14.968090127720677,2.153590679168701,0.14491829226686742
188,15.047143377530508,1.9932905435562134,0.13316933065838188
189,14.806723378477503,6.334284782409668,0.4209626122009569
190,15.661506625668457,6.802051067352295,0.4593893526229822
191,14.736867111576075,7.006877422332764,0.44739485094008064
192,14.750496062209987,0.2927861213684082,0.019867595951681798
193,14.843325157118207,5.885265350341797,0.3989876222115435
194,14.733877373619533,5.698668956756592,0.3839213179255437
195,15.546747625041013,6.588357448577881,0.44715707084201595
196,15.907679003990927,0.9383629560470581,0.060357508764701966
197,14.893446219899987,8.695877075195312,0.5466465015392266
198,14.987268302117656,0.5751088857650757,0.03861489659745629
199,15.517590789212532,6.998743057250977,0.46697923304778477
200,14.562585458957672,6.077499866485596,0.3916522834634463
201,14.7044896069028,4.835729122161865,0.3320652871536714
202,14.823124321498323,5.887424945831299,0.4003828152612314
203,15.256366974960743,5.593775272369385,0.37736816820856484
204,14.688003057352095,7.337693214416504,0.4809594070732091
205,14.76513442442447,4.422515392303467,0.30109711817221213
206,15.658831429917585,6.495221138000488,0.4399026078091175
207,15.207489117490224,7.6765007972717285,0.4902345894442717
208,14.770870419893734,6.631673336029053,0.43607943985692665
209,14.800285197868781,6.299306392669678,0.426468191349305
210,14.551476098640272,4.62414026260376,0.312435888954247
211,15.19556930938416,4.687276840209961,0.32211693222076215
212,14.69189595631003,7.073904037475586,0.4655241204461146
213,15.305134954906816,7.554450511932373,0.5141916696351494
214,14.518300245615423,6.048781394958496,0.39521254877793416
215,14.824896868812349,3.5131914615631104,0.2419836621439144
216,14.931000252190449,0.6667299866676331,0.0449736677808369
217,15.738501384092878,7.156106948852539,0.47927846948865843
218,14.832718469298214,7.4124321937561035,0.47097446019865996
