round,client_id,phase,loss,accuracy,precision,recall,f1,num_examples
0,0,evaluate,2.3028838858008385,0.114,0.0909090909090909,0.036786060019361085,0.0523776705720193,2000
0,1,evaluate,1.981397356837988,0.5615,0.33583056096081015,0.22389912954429084,0.25140055662599015,2000
0,2,evaluate,2.438712924718857,0.019,0.13768115942028986,0.006320691949434465,0.01208651399491094,2000
0,3,evaluate,1.981397356837988,0.5615,0.33583056096081015,0.22389912954429084,0.25140055662599015,2000
0,4,evaluate,2.2971289828419685,0.0005,0.08333333333333333,0.0001665001665001665,0.00033233632436025255,2000
0,5,evaluate,2.5584094002842903,0.0,0.0,0.0,0.0,2000
1,0,evaluate,3.273122027516365,0.0,0.0,0.0,0.0,2000
1,1,evaluate,0.8650083709508181,0.7975,0.8237516100944042,0.79635496671787,0.7928706062677354,2000
1,2,evaluate,2.4658791199326515,0.0,0.0,0.0,0.0,2000
1,3,evaluate,3.49220310151577,0.0,0.0,0.0,0.0,2000
1,4,evaluate,2.8278666734695435,0.0,0.0,0.0,0.0,2000
1,5,evaluate,0.8650083709508181,0.7975,0.8237516100944042,0.79635496671787,0.7928706062677354,2000
2,0,evaluate,2.374372061342001,0.2785,0.20870070475333635,0.061609276327018264,0.08858346079461331,2000
2,1,evaluate,2.4633316844701767,0.1155,0.18677573278800275,0.025690359023692357,0.0392129024223177,2000
2,2,evaluate,2.0047166906297207,0.2985,0.18888514975241574,0.07585848489004526,0.099093025876927,2000
2,3,evaluate,2.374372061342001,0.2785,0.20870070475333635,0.061609276327018264,0.08858346079461331,2000
2,4,evaluate,2.0255653634667397,0.1195,0.17727272727272728,0.023947495789983158,0.036646568716515074,2000
2,5,evaluate,2.3152797892689705,0.0965,0.21126760563380284,0.02198874296435272,0.03613129344123497,2000
