round,loss,accuracy,precision,recall,f1,global_accuracy,weighted_accuracy
0,2.304018989393983,0.1242,0.04281755660222806,0.1242,0.054456671870613094,0.0,0.0
1,2.3061192246932016,0.1363,0.062346294908479816,0.1363,0.06213928818236221,0.13422222222222221,0.1379
2,2.1660752628422992,0.2335,0.26896574008564483,0.23349999999999996,0.16959791653042827,0.2260277777777778,0.2349
3,2.1200400364549856,0.2703,0.2413803475518313,0.2703,0.1877341458215404,0.2663333333333333,0.2699
4,2.031027178221111,0.2999,0.3684130116812312,0.2999,0.2681934755690307,0.2854722222222222,0.293
5,2.0505619260329233,0.2661,0.3776112546606992,0.26610000000000006,0.211334359849852,0.26911111111111113,0.2675
6,1.9964036760450918,0.3011,0.3952056780251645,0.30110000000000003,0.27205692442891566,0.28633333333333333,0.2925
7,1.942185165006903,0.3016,0.3986983792379395,0.3016,0.24364738942860878,0.3056111111111111,0.306
8,1.8978720722319204,0.3561,0.4103805852889459,0.35609999999999997,0.3460812372943452,0.3560833333333333,0.3569
9,1.832015941414652,0.3519,0.3852643345573632,0.3519,0.29795174678874636,0.3612222222222223,0.3624
10,1.7913847709003883,0.392,0.4117607246969478,0.392,0.3787876398837235,0.39219444444444446,0.3935
11,1.7597561908673636,0.3887,0.40775655073670636,0.38870000000000005,0.3567822443184629,0.3914722222222222,0.3923
12,1.753902199902112,0.4012,0.42992711580877047,0.40119999999999995,0.38536182907103816,0.40222222222222226,0.4054
13,1.7207395924797542,0.3981,0.4292526789872456,0.3981,0.3715246949022016,0.4036944444444444,0.4016
14,1.731069244915926,0.3966,0.4412449647433535,0.3966,0.3713106004295036,0.3992222222222222,0.4038
15,1.676888407031192,0.4121,0.4512200476869265,0.41209999999999997,0.3913103512126678,0.4220833333333333,0.4189
16,1.7033492658711686,0.4011,0.4503930713363517,0.4011,0.3762245647885243,0.4014166666666667,0.4079
17,1.6417254571673237,0.4282,0.45939080446977154,0.4282,0.40843435512315907,0.4356111111111111,0.4329
18,1.649254491057577,0.4196,0.45843378099537196,0.4196000000000001,0.3995329983410018,0.42394444444444446,0.4283
19,1.5949192711069613,0.4491,0.4646925869309878,0.44910000000000005,0.4413450062866793,0.45263888888888887,0.4522
20,1.604983717580385,0.4408,0.464360427267595,0.4408,0.4246763507014637,0.4434166666666666,0.4471
21,1.5935204511956325,0.4477,0.46819517035679914,0.44770000000000004,0.442444659016747,0.4551111111111111,0.4547
22,1.5621364961696576,0.4559,0.4693418352793781,0.4559,0.44008038729241933,0.4628055555555555,0.4652
23,1.5733708218683171,0.4542,0.47788670472668243,0.4542,0.45042907534728444,0.45449999999999996,0.4555
24,1.5412745173973372,0.4602,0.47735240894292613,0.46020000000000005,0.4436355082169352,0.4655833333333333,0.4679
25,1.5574255879921248,0.4605,0.48524029378640654,0.46049999999999996,0.453742706819794,0.46175000000000005,0.4639
26,1.543092105962053,0.4669,0.48314640242302387,0.4669,0.46148037082781856,0.47127777777777774,0.4741
27,1.52413370639463,0.4757,0.4904921480200512,0.47569999999999996,0.46835698270920123,0.47741666666666666,0.4805
28,1.520682537103001,0.4719,0.4888118696495459,0.47189999999999993,0.4673980233886292,0.4788611111111111,0.4796
29,1.4960322983657257,0.4821,0.4919108251911649,0.4821,0.4767663289729175,0.4831944444444444,0.4866
30,1.5090750199330003,0.4769,0.49379197986399365,0.4769,0.4698940133584325,0.4809722222222222,0.4815
