round,cpu_percent,ram_gb,gpu_temp,gpu_util,vram_gb
0,113.2,1.34,0,0,0.02
1,8.2,1.38,0,0,0.02
2,223.5,1.38,0,0,0.02
3,243.4,1.38,0,0,0.02
4,241.6,1.38,0,0,0.02
5,244.4,1.38,0,0,0.02
6,238.7,1.39,0,0,0.02
7,269.9,1.39,0,0,0.02
8,286.5,1.39,0,0,0.02
9,229.8,1.39,0,0,0.02
10,248.8,1.39,0,0,0.02
11,246.2,1.39,0,0,0.02
12,253.4,1.39,0,0,0.02
13,257.1,1.39,0,0,0.02
14,267.1,1.39,0,0,0.02
15,231.1,1.39,0,0,0.02
16,246.2,1.39,0,0,0.02
17,251.6,1.39,0,0,0.02
18,256.4,1.39,0,0,0.02
19,235.4,1.39,0,0,0.02
20,278.5,1.39,0,0,0.02
21,254.9,1.39,0,0,0.02
22,262.4,1.39,0,0,0.02
23,251.5,1.39,0,0,0.02
24,266.1,1.39,0,0,0.02
25,244.8,1.39,0,0,0.02
26,244.1,1.39,0,0,0.02
27,242.4,1.39,0,0,0.02
28,252.9,1.39,0,0,0.02
29,250.9,1.39,0,0,0.02
30,255.5,1.39,0,0,0.02
31,238.1,1.39,0,0,0.02
32,239.8,1.39,0,0,0.02
33,235.2,1.39,0,0,0.02
34,248.6,1.39,0,0,0.02
35,249.0,1.39,0,0,0.02
36,255.3,1.39,0,0,0.02
37,242.2,1.39,0,0,0.02
38,242.4,1.39,0,0,0.02
39,262.2,1.39,0,0,0.02
40,242.0,1.39,0,0,0.02
41,240.4,1.39,0,0,0.02
42,247.4,1.39,0,0,0.02
43,252.1,1.39,0,0,0.02
44,245.0,1.39,0,0,0.02
45,254.9,1.39,0,0,0.02
46,241.7,1.39,0,0,0.02
47,247.7,1.39,0,0,0.02
48,270.3,1.39,0,0,0.02
49,246.3,1.39,0,0,0.02
50,251.3,1.39,0,0,0.02
51,274.8,1.39,0,0,0.02
52,251.0,1.39,0,0,0.02
53,263.5,1.39,0,0,0.02
54,245.3,1.39,0,0,0.02
55,247.5,1.39,0,0,0.02
56,240.4,1.39,0,0,0.02
57,241.9,1.39,0,0,0.02
58,249.7,1.39,0,0,0.02
59,250.4,1.39,0,0,0.02
60,251.7,1.39,0,0,0.02
61,249.2,1.39,0,0,0.02
62,257.8,1.39,0,0,0.02
63,240.5,1.39,0,0,0.02
64,244.8,1.39,0,0,0.02
65,260.8,1.39,0,0,0.02
66,275.6,1.39,0,0,0.02
67,259.2,1.39,0,0,0.02
68,262.2,1.39,0,0,0.02
69,246.4,1.39,0,0,0.02
70,262.4,1.39,0,0,0.02
71,250.9,1.39,0,0,0.02
72,244.7,1.39,0,0,0.02
73,259.4,1.39,0,0,0.02
74,261.0,1.39,0,0,0.02
75,259.2,1.39,0,0,0.02
76,286.8,1.39,0,0,0.02
77,252.7,1.39,0,0,0.02
78,255.0,1.39,0,0,0.02
79,256.4,1.39,0,0,0.02
80,257.0,1.39,0,0,0.02
81,241.5,1.39,0,0,0.02
