round,client_id,phase,loss,accuracy,precision,recall,f1,num_examples
0,0,evaluate,2.220023012161255,0.01066447908121411,0.1251035625517813,0.12928571428571428,0.008494246460063663,1219
0,1,evaluate,2.46976645787557,0.058166862514688604,0.17601527945315643,0.1682769726247987,0.02089396170973615,1702
0,2,evaluate,2.257482303513421,0.07624113475177305,0.13707729468599034,0.1489686783804431,0.030516049784670936,1128
0,3,evaluate,2.204643394265856,0.17214043035107587,0.025682182985553772,0.1419234360410831,0.04349381214679161,1766
0,4,evaluate,2.616769376923056,0.000946073793755913,0.007168458781362007,0.004535147392290249,0.005555555555555556,2114
0,5,evaluate,2.0850908106023613,0.25470332850940663,0.23395133422233694,0.17563575361502826,0.08534842051583946,2073
1,0,evaluate,2.1892243226369223,0.25440658049353704,0.08854724012051941,0.14350192486393204,0.0902779766753316,1702
1,1,evaluate,1.9448745931897844,0.37315968289920726,0.28576454624678976,0.18391356486653346,0.19439638248663685,1766
1,2,evaluate,2.1742475165261164,0.17553191489361702,0.18410405074728226,0.20891375948789326,0.12025959570683575,1128
1,3,evaluate,2.2044557332992554,0.08859721082854799,0.07941157088316522,0.3111111111111111,0.05257256579805049,1219
1,4,evaluate,2.2673759250079883,0.07473982970671712,0.11786977690312408,0.09449514520038932,0.05299534063537044,2114
1,5,evaluate,2.1132381612604316,0.33815726000964785,0.21040512076436865,0.22592979278692968,0.18292069650177284,2073
2,0,evaluate,2.0616851449012756,0.07547169811320754,0.12288983025741516,0.36126984126984124,0.08986877400580623,1219
2,1,evaluate,2.133689178360833,0.15746180963572268,0.12681701030927836,0.14765466729001092,0.07592328837443267,1702
2,2,evaluate,1.497771999665669,0.6398640996602492,0.3039601555581897,0.29596672342050084,0.2925232327271709,1766
2,3,evaluate,1.966810703277588,0.24822695035460993,0.17919559446852718,0.25006898738516387,0.16928976298326864,1128
2,4,evaluate,1.7934826323480317,0.3598649300530632,0.2905373131819358,0.30301072163909726,0.25501187814575854,2073
2,5,evaluate,2.413601005778593,0.05534531693472091,0.04847610313949725,0.1471655328798186,0.06344082775662058,2114
