round,cpu_percent,ram_gb,gpu_temp,gpu_util,vram_gb
0,609.7,1.34,0,0,0.02
1,7.7,1.37,0,0,0.02
2,233.7,1.38,0,0,0.02
3,272.6,1.38,0,0,0.02
4,196.2,1.38,0,0,0.02
5,190.6,1.38,0,0,0.02
6,201.8,1.38,0,0,0.02
7,214.5,1.38,0,0,0.02
8,255.3,1.38,0,0,0.02
9,278.2,1.38,0,0,0.02
10,237.6,1.38,0,0,0.02
11,262.1,1.38,0,0,0.02
12,228.8,1.38,0,0,0.02
13,223.1,1.38,0,0,0.02
14,207.7,1.38,0,0,0.02
15,224.0,1.38,0,0,0.02
16,225.5,1.38,0,0,0.02
17,246.6,1.38,0,0,0.02
18,272.3,1.38,0,0,0.02
19,257.0,1.38,0,0,0.02
20,295.3,1.38,0,0,0.02
21,291.1,1.38,0,0,0.02
22,278.6,1.38,0,0,0.02
23,271.5,1.38,0,0,0.02
24,253.1,1.38,0,0,0.02
25,224.9,1.38,0,0,0.02
26,209.7,1.38,0,0,0.02
27,212.7,1.38,0,0,0.02
28,239.5,1.38,0,0,0.02
29,234.0,1.38,0,0,0.02
30,268.8,1.38,0,0,0.02
31,285.5,1.38,0,0,0.02
32,256.9,1.38,0,0,0.02
33,271.0,1.38,0,0,0.02
34,265.0,1.38,0,0,0.02
35,219.8,1.38,0,0,0.02
36,196.3,1.38,0,0,0.02
37,215.2,1.38,0,0,0.02
38,228.1,1.38,0,0,0.02
39,204.9,1.38,0,0,0.02
40,243.8,1.38,0,0,0.02
41,249.6,1.38,0,0,0.02
42,251.7,1.38,0,0,0.02
43,269.8,1.38,0,0,0.02
44,256.3,1.38,0,0,0.02
45,258.2,1.38,0,0,0.02
46,228.3,1.38,0,0,0.02
47,204.6,1.38,0,0,0.02
48,202.2,1.38,0,0,0.02
49,225.3,1.38,0,0,0.02
50,252.8,1.38,0,0,0.02
51,256.1,1.38,0,0,0.02
52,246.3,1.38,0,0,0.02
53,273.0,1.38,0,0,0.02
54,266.9,1.38,0,0,0.02
55,299.5,1.38,0,0,0.02
56,270.3,1.38,0,0,0.02
57,272.3,1.38,0,0,0.02
58,229.2,1.38,0,0,0.02
59,208.4,1.38,0,0,0.02
60,221.2,1.38,0,0,0.02
61,223.6,1.38,0,0,0.02
62,248.5,1.38,0,0,0.02
63,209.4,1.38,0,0,0.02
64,219.0,1.38,0,0,0.02
65,207.3,1.38,0,0,0.02
66,241.0,1.38,0,0,0.02
67,254.9,1.38,0,0,0.02
68,271.1,1.38,0,0,0.02
69,264.2,1.38,0,0,0.02
70,262.5,1.38,0,0,0.02
71,229.8,1.38,0,0,0.02
72,216.6,1.38,0,0,0.02
73,210.5,1.38,0,0,0.02
74,217.3,1.38,0,0,0.02
75,238.4,1.38,0,0,0.02
76,247.2,1.38,0,0,0.02
77,269.9,1.38,0,0,0.02
78,273.0,1.38,0,0,0.02
79,273.2,1.38,0,0,0.02
80,236.7,1.38,0,0,0.02
81,253.9,1.38,0,0,0.02
82,215.3,1.38,0,0,0.02
83,199.9,1.38,0,0,0.02
84,217.1,1.38,0,0,0.02
85,199.2,1.38,0,0,0.02
86,192.4,1.38,0,0,0.02
87,228.9,1.38,0,0,0.02
88,250.0,1.38,0,0,0.02
89,299.6,1.38,0,0,0.02
90,258.4,1.38,0,0,0.02
91,246.1,1.38,0,0,0.02
92,252.1,1.38,0,0,0.02
93,222.4,1.38,0,0,0.02
94,215.3,1.38,0,0,0.02
95,207.0,1.38,0,0,0.02
96,219.8,1.38,0,0,0.02
97,257.2,1.38,0,0,0.02
98,255.4,1.38,0,0,0.02
99,223.1,1.38,0,0,0.02
100,247.0,1.38,0,0,0.02
101,267.2,1.38,0,0,0.02
102,274.1,1.38,0,0,0.02
103,266.8,1.38,0,0,0.02
104,257.4,1.38,0,0,0.02
105,268.1,1.38,0,0,0.02
106,251.6,1.38,0,0,0.02
107,237.5,1.38,0,0,0.02
108,212.6,1.38,0,0,0.02
109,231.6,1.38,0,0,0.02
110,234.2,1.38,0,0,0.02
111,210.3,1.38,0,0,0.02
112,207.9,1.38,0,0,0.02
113,231.5,1.38,0,0,0.02
114,266.2,1.38,0,0,0.02
115,275.1,1.38,0,0,0.02
116,282.0,1.38,0,0,0.02
117,266.2,1.38,0,0,0.02
118,260.5,1.38,0,0,0.02
119,286.9,1.38,0,0,0.02
120,252.3,1.38,0,0,0.02
121,269.2,1.38,0,0,0.02
122,231.6,1.38,0,0,0.02
123,215.2,1.38,0,0,0.02
124,218.9,1.38,0,0,0.02
125,230.8,1.38,0,0,0.02
126,229.5,1.38,0,0,0.02
127,247.3,1.38,0,0,0.02
128,222.1,1.38,0,0,0.02
129,238.3,1.38,0,0,0.02
130,260.5,1.38,0,0,0.02
131,266.2,1.38,0,0,0.02
132,281.9,1.38,0,0,0.02
133,270.9,1.38,0,0,0.02
134,248.2,1.38,0,0,0.02
135,247.2,1.38,0,0,0.02
136,246.2,1.38,0,0,0.02
137,265.4,1.38,0,0,0.02
138,216.6,1.38,0,0,0.02
139,253.9,1.38,0,0,0.02
140,206.6,1.38,0,0,0.02
141,207.2,1.38,0,0,0.02
142,214.4,1.38,0,0,0.02
143,208.6,1.38,0,0,0.02
144,221.1,1.38,0,0,0.02
145,246.8,1.38,0,0,0.02
146,217.7,1.38,0,0,0.02
147,228.4,1.38,0,0,0.02
148,234.6,1.38,0,0,0.02
149,228.2,1.38,0,0,0.02
150,239.5,1.38,0,0,0.02
151,252.2,1.38,0,0,0.02
152,276.6,1.38,0,0,0.02
153,279.7,1.38,0,0,0.02
154,269.8,1.38,0,0,0.02
155,223.1,1.38,0,0,0.02
156,214.4,1.38,0,0,0.02
157,223.5,1.38,0,0,0.02
158,220.3,1.38,0,0,0.02
159,217.8,1.38,0,0,0.02
160,224.3,1.38,0,0,0.02
161,221.5,1.38,0,0,0.02
162,254.7,1.38,0,0,0.02
163,273.6,1.38,0,0,0.02
164,261.4,1.38,0,0,0.02
165,269.7,1.38,0,0,0.02
166,293.3,1.38,0,0,0.02
167,272.6,1.38,0,0,0.02
168,269.8,1.38,0,0,0.02
169,220.8,1.38,0,0,0.02
170,218.4,1.38,0,0,0.02
171,237.2,1.38,0,0,0.02
172,220.7,1.38,0,0,0.02
173,228.7,1.38,0,0,0.02
174,227.1,1.38,0,0,0.02
175,257.6,1.38,0,0,0.02
176,281.1,1.38,0,0,0.02
177,267.0,1.38,0,0,0.02
178,252.1,1.38,0,0,0.02
179,209.2,1.38,0,0,0.02
180,217.2,1.38,0,0,0.02
181,207.8,1.38,0,0,0.02
182,247.0,1.38,0,0,0.02
183,281.1,1.38,0,0,0.02
184,269.4,1.38,0,0,0.02
185,219.7,1.38,0,0,0.02
186,240.5,1.38,0,0,0.02
187,254.6,1.38,0,0,0.02
188,231.6,1.38,0,0,0.02
189,213.7,1.38,0,0,0.02
190,214.7,1.38,0,0,0.02
191,203.6,1.38,0,0,0.02
192,219.6,1.38,0,0,0.02
193,214.5,1.38,0,0,0.02
194,236.8,1.38,0,0,0.02
195,238.1,1.38,0,0,0.02
196,254.8,1.38,0,0,0.02
197,266.0,1.38,0,0,0.02
198,272.5,1.38,0,0,0.02
199,183.7,1.38,0,0,0.02
200,201.5,1.38,0,0,0.02
201,221.2,1.38,0,0,0.02
202,241.3,1.38,0,0,0.02
203,257.7,1.38,0,0,0.02
204,296.3,1.38,0,0,0.02
205,264.9,1.38,0,0,0.02
206,355.9,1.38,0,0,0.02
207,268.8,1.38,0,0,0.02
208,210.1,1.38,0,0,0.02
209,228.2,1.38,0,0,0.02
210,207.0,1.38,0,0,0.02
211,217.3,1.38,0,0,0.02
212,232.4,1.38,0,0,0.02
213,241.8,1.38,0,0,0.02
214,244.0,1.38,0,0,0.02
215,248.7,1.38,0,0,0.02
216,266.0,1.38,0,0,0.02
217,266.9,1.38,0,0,0.02
218,254.7,1.38,0,0,0.02
219,276.5,1.38,0,0,0.02
220,246.6,1.38,0,0,0.02
221,257.7,1.38,0,0,0.02
222,197.6,1.38,0,0,0.02
223,229.3,1.38,0,0,0.02
224,226.0,1.38,0,0,0.02
225,204.7,1.38,0,0,0.02
226,220.0,1.38,0,0,0.02
227,236.5,1.38,0,0,0.02
228,252.0,1.38,0,0,0.02
229,237.0,1.38,0,0,0.02
230,261.7,1.38,0,0,0.02
231,270.5,1.38,0,0,0.02
232,282.3,1.38,0,0,0.02
233,305.4,1.38,0,0,0.02
234,268.0,1.38,0,0,0.02
235,253.7,1.38,0,0,0.02
236,221.2,1.38,0,0,0.02
237,219.3,1.38,0,0,0.02
238,224.2,1.38,0,0,0.02
239,221.7,1.38,0,0,0.02
240,226.8,1.38,0,0,0.02
241,224.4,1.38,0,0,0.02
242,291.5,1.38,0,0,0.02
243,269.6,1.38,0,0,0.02
244,274.3,1.38,0,0,0.02
245,232.6,1.38,0,0,0.02
246,202.2,1.38,0,0,0.02
247,219.2,1.38,0,0,0.02
248,227.3,1.38,0,0,0.02
249,246.2,1.38,0,0,0.02
250,249.4,1.38,0,0,0.02
251,263.9,1.38,0,0,0.02
252,234.1,1.38,0,0,0.02
253,227.2,1.38,0,0,0.02
254,213.4,1.38,0,0,0.02
255,228.1,1.38,0,0,0.02
256,234.9,1.38,0,0,0.02
257,220.6,1.38,0,0,0.02
258,227.2,1.38,0,0,0.02
259,202.4,1.38,0,0,0.02
260,228.3,1.38,0,0,0.02
261,216.6,1.38,0,0,0.02
262,214.9,1.38,0,0,0.02
263,262.3,1.38,0,0,0.02
264,256.5,1.38,0,0,0.02
265,253.3,1.38,0,0,0.02
266,280.9,1.38,0,0,0.02
267,273.4,1.38,0,0,0.02
268,285.0,1.38,0,0,0.02
269,271.8,1.38,0,0,0.02
270,286.1,1.38,0,0,0.02
271,281.7,1.38,0,0,0.02
272,235.8,1.38,0,0,0.02
273,217.0,1.38,0,0,0.02
274,221.2,1.38,0,0,0.02
275,210.6,1.38,0,0,0.02
276,222.4,1.38,0,0,0.02
277,250.3,1.38,0,0,0.02
278,237.6,1.38,0,0,0.02
279,229.0,1.38,0,0,0.02
280,243.4,1.38,0,0,0.02
281,254.6,1.38,0,0,0.02
282,284.4,1.38,0,0,0.02
283,309.1,1.38,0,0,0.02
284,274.7,1.38,0,0,0.02
285,205.1,1.38,0,0,0.02
286,224.9,1.38,0,0,0.02
287,213.3,1.38,0,0,0.02
288,211.3,1.38,0,0,0.02
289,265.9,1.38,0,0,0.02
290,269.9,1.38,0,0,0.02
291,276.5,1.38,0,0,0.02
292,293.7,1.38,0,0,0.02
293,280.5,1.38,0,0,0.02
294,246.8,1.38,0,0,0.02
295,233.9,1.38,0,0,0.02
296,204.8,1.38,0,0,0.02
297,228.5,1.38,0,0,0.02
298,223.7,1.38,0,0,0.02
299,252.9,1.38,0,0,0.02
300,265.7,1.38,0,0,0.02
301,247.2,1.38,0,0,0.02
302,249.3,1.38,0,0,0.02
303,219.5,1.38,0,0,0.02
304,218.4,1.38,0,0,0.02
305,222.0,1.38,0,0,0.02
306,245.5,1.38,0,0,0.02
307,231.6,1.38,0,0,0.02
308,263.3,1.38,0,0,0.02
309,258.2,1.38,0,0,0.02
310,237.0,1.38,0,0,0.02
