round,loss,accuracy,precision,recall,f1,global_accuracy,weighted_accuracy
0,2.3044437245477605,0.1003,0.020997791647607948,0.10029999999999999,0.019872049040418595,0.0,0.0
1,2.2469972387144836,0.189,0.2778524140338335,0.189,0.1296227740883201,0.19260463530863428,0.19294211736479056
2,2.0370760250695144,0.2575,0.27433815279874635,0.2575,0.20550843021812026,0.2540001508411483,0.25732280315905226
3,1.9349565596520146,0.2954,0.32439394923849035,0.2954,0.26785580758975513,0.29038419818633326,0.2939118264520644
4,1.9867315413076667,0.3186,0.3390616884357338,0.3186,0.2953137190506003,0.31175456017882947,0.31650504848545435
5,1.9927209253552594,0.3404,0.3560243809729502,0.34040000000000004,0.32432573710966406,0.3359097645500406,0.33779866040187945
6,1.9178274477584452,0.3653,0.38324750704491883,0.36530000000000007,0.35548980843503947,0.3594175769849717,0.358592422273318
7,1.836444681203818,0.371,0.402736800296889,0.37100000000000005,0.3647493795621272,0.375713036900376,0.37408777366789964
8,1.8019549967367439,0.3697,0.4185242379566653,0.36970000000000003,0.35902587824478577,0.3776369412478135,0.37798660401879436
9,1.7398988717718968,0.3829,0.4344272514570952,0.38289999999999996,0.36762262018257713,0.39102156008431305,0.39318204538638407
10,1.6451090317738206,0.405,0.4468935753788007,0.40499999999999997,0.39031678863934227,0.4119613794429143,0.41487553733879834
11,1.5580974741827083,0.4338,0.46287559602908396,0.4337999999999999,0.4211036198273552,0.44134677712006914,0.4419674097770669
12,1.496177246298971,0.4547,0.46712773460266366,0.4547,0.4428555586743572,0.46178060816720495,0.4631610516844947
13,1.4620322139957282,0.4761,0.47722184702334747,0.4761,0.46453163137340503,0.47486959667006573,0.47665700289913027
14,1.4413183505022074,0.4814,0.47624103804774853,0.4814,0.4678348764001873,0.488317217767835,0.48935319404178745
15,1.4139756975294668,0.4929,0.4867124206858563,0.4929,0.47908659861368647,0.49287879240244736,0.49715085474357695
16,1.385544642617431,0.5049,0.500604251733128,0.5048999999999999,0.4913327364932044,0.500499842527109,0.5059482155353394
17,1.3601900550383557,0.5128,0.5103777265642455,0.5127999999999999,0.4999837356003615,0.5080255205002137,0.5132460261921423
18,1.3364831480798842,0.5206,0.5189738314901761,0.5206,0.5085617815399379,0.5157910864789917,0.5208437468759373
19,1.3179262484176248,0.5323,0.529434730876617,0.5323,0.5218318526430495,0.5211329463678694,0.5283414975507348
20,1.3067148757886282,0.5385,0.5357954535556317,0.5385,0.5285689223591649,0.5280315663570249,0.5361391582525242
21,1.3013807308824756,0.5407,0.5405386526620585,0.5407,0.5314489327007609,0.5289008433165782,0.5369389183245027
22,1.2938045897061312,0.545,0.5449857423868487,0.5450000000000002,0.5357920274666532,0.5325164991323275,0.540037988603419
23,1.2800092923490307,0.5497,0.5476167307952426,0.5497,0.540790028965096,0.541371836867739,0.5502349295211436
24,1.2631831108769285,0.5569,0.5518860248806632,0.5569,0.5489063855008662,0.5457892886869894,0.5557332800159952
25,1.2494385755514796,0.5614,0.5561171634498219,0.5614000000000001,0.5551360545803978,0.5498607485682165,0.55963211036689
26,1.2400303988517085,0.5667,0.564322238689502,0.5667,0.5633296293385213,0.5520374360204708,0.5609317204838549
27,1.2365318001071108,0.5683,0.5690299785247243,0.5683,0.5672545750611104,0.5536965840024072,0.5612316305108468
28,1.2357786675042743,0.5686,0.5720287065573846,0.5686,0.5690536875695178,0.5542556074726895,0.5624312706188144
29,1.2329531772227227,0.5681,0.5717832206646302,0.5681,0.5689514590787393,0.5587595780845768,0.5661301609517145
30,1.2288161086130747,0.5705,0.5725859839019731,0.5704999999999999,0.5705797356343879,0.562441917294798,0.56962911126662
31,1.226531233214125,0.5743,0.5742160206093596,0.5742999999999999,0.5731526244851105,0.5614188653202089,0.570628811356593
32,1.2247314566298375,0.5776,0.5752992553806142,0.5776,0.5751902270940082,0.5636988370935246,0.5730280915725282
33,1.2282210950610004,0.5758,0.572440959470544,0.5758,0.572283776421,0.5658063039101413,0.5750274917524743
34,1.2305704113803333,0.5781,0.573619643227607,0.5781000000000001,0.5736858284041159,0.5683578453077326,0.5787263820853744
35,1.2330483281159703,0.5769,0.5713764325771914,0.5769,0.5718624264415546,0.5687044896966253,0.5794261721483555
36,1.2312208225455465,0.5785,0.5730291561557433,0.5785,0.5740541807184344,0.5700590493745046,0.5801259622113366
37,1.229716160629369,0.5838,0.5803597646807477,0.5838000000000001,0.5809980982384839,0.5709221839026929,0.580925722283315
38,1.2308710021308706,0.5831,0.5815144670411,0.5831000000000002,0.5814871061167503,0.5719231810835278,0.5823253024092773
39,1.2353422920915145,0.5837,0.5824343266463824,0.5837000000000001,0.5821588129755462,0.5739056681069805,0.5840247925622313
