round,client_id,phase,loss,accuracy,precision,recall,f1,num_examples
0,0,evaluate,2.2278817229800754,0.1841631673665267,0.12307141385178295,0.17616231830671952,0.12442103268665736,1667
0,1,evaluate,2.2315058796494096,0.1985602879424115,0.2231624568842902,0.19499451439295445,0.13533159327093894,1667
0,2,evaluate,2.226522993158411,0.1907618476304739,0.12018155514352133,0.18955113821192576,0.1280595952552131,1667
0,3,evaluate,2.222285994776973,0.1739652069586083,0.1195256350826636,0.17747308203172354,0.11810752319366671,1667
0,4,evaluate,2.220781520560936,0.1841631673665267,0.11449916719039291,0.18147239374931826,0.12107797276312063,1667
0,5,evaluate,2.2315932468131736,0.17636472705458908,0.10244657269498392,0.1760925192341118,0.11385276589424216,1667
1,0,evaluate,2.126198340345312,0.22075584883023394,0.22937969729401955,0.21827476946386706,0.1824400443833063,1667
1,1,evaluate,2.111523478119462,0.24415116976604678,0.2698866419623015,0.23723128979004143,0.19295806568596485,1667
1,2,evaluate,2.1559672355651855,0.21175764847030593,0.25341526720988555,0.21354778951521008,0.17675846482199978,1667
1,3,evaluate,2.133293045891656,0.21355728854229153,0.2773318407968063,0.21769642068527664,0.18051146639428534,1667
1,4,evaluate,2.140470107396444,0.22075584883023394,0.3131928061532029,0.21988142826523713,0.18232901044376398,1667
1,5,evaluate,2.1198580397499933,0.23035392921415718,0.21421321031655832,0.23455625267639676,0.18967841829701174,1667
2,0,evaluate,2.1959396291662148,0.22675464907018597,0.29562860481462205,0.22945743137537167,0.19925023424768368,1667
2,1,evaluate,2.1182543613292553,0.2471505698860228,0.3221233297634148,0.2554709763879531,0.2217043977921477,1667
2,2,evaluate,2.1121898227267795,0.2555488902219556,0.2669190556426525,0.24539596977090433,0.20838444607851278,1667
2,3,evaluate,2.1723433247318975,0.22255548890221954,0.2928900834093615,0.2270716177317645,0.19763670972202738,1667
2,4,evaluate,2.1575758677941783,0.22615476904619075,0.29989356681238993,0.22736306482306695,0.19231845046495516,1667
2,5,evaluate,2.1514395166326454,0.235752849430114,0.29498605401396316,0.23198680765744223,0.20337261017575187,1667
3,0,evaluate,2.0920780455624617,0.28494301139772044,0.35668979129775424,0.29416549921875446,0.2635541184111979,1667
3,1,evaluate,2.110018218005145,0.27894421115776846,0.30706514841553567,0.268814139925309,0.24308201889333167,1667
3,2,evaluate,2.181651137493275,0.2615476904619076,0.31790703785721924,0.26545473132889674,0.24216239756181812,1667
3,3,evaluate,2.1723321455496327,0.28314337132573486,0.3366229801421372,0.2784428116839454,0.25820294894733564,1667
3,4,evaluate,2.1997559467951455,0.27114577084583086,0.32764442410573713,0.27457818756006735,0.248593858178796,1667
3,5,evaluate,2.131804510399147,0.27174565086982605,0.31520767262372856,0.2703617567809201,0.2433346879067116,1667
4,0,evaluate,1.9861050711737738,0.3215356928614277,0.33781299181709235,0.3126637831722793,0.2950069562235374,1667
4,1,evaluate,1.9434709372343841,0.3173365326934613,0.35953074444139194,0.32377187356207054,0.3025503258133963,1667
4,2,evaluate,2.0528773643352367,0.30713857228554287,0.33674301059283274,0.3109568088847871,0.29245645135203396,1667
4,3,evaluate,1.971751164506983,0.3143371325734853,0.3428407961766648,0.3106216930486067,0.2903904477057745,1667
4,4,evaluate,2.055847260687086,0.3359328134373125,0.3555572291281649,0.3288230061286028,0.31210482773864323,1667
4,5,evaluate,2.0489160970405296,0.3143371325734853,0.3413515012494057,0.3180493217651337,0.2961779968578353,1667
5,0,evaluate,1.920514874988132,0.33353329334133175,0.3505881584154111,0.3358352313577688,0.32350253538192064,1667
