round,loss,accuracy,precision,recall,f1,global_accuracy,weighted_accuracy
0,2.305545013162154,0.1,0.01,0.1,0.01818181818181818,0.0,0.0
1,2.2861957519869263,0.1518,0.10948645093499967,0.1518,0.08585302090325195,0.16314989716037612,0.15116976604679064
2,2.182114987433711,0.1915,0.16046657374063694,0.1915,0.11692189291804715,0.19932106838003413,0.1908618276344731
3,2.125690666935112,0.2566,0.20528766286035655,0.25660000000000005,0.1988609492335586,0.25658077893259573,0.2505498900219956
4,2.0875896698311913,0.2832,0.21523142049596572,0.2832,0.23045276423546507,0.2832398521588736,0.28104379124175166
5,1.9924977172779132,0.2983,0.25498892362418313,0.2983,0.2409517984067711,0.2988447128264575,0.2976404719056189
6,1.914974859998196,0.3138,0.3248919250259183,0.31379999999999997,0.25584051958727794,0.3145176496093905,0.3115376924615077
7,1.8858786655377737,0.3214,0.35714460789747815,0.3214,0.26956101102013713,0.321918580374361,0.31593681263747253
8,1.8292315217513073,0.3367,0.37627753582031503,0.3367,0.28985511660470087,0.34190771334402176,0.33353329334133175
9,1.7495223676102072,0.3617,0.3837359617044507,0.3617,0.3133649637790622,0.3679738385875022,0.3593281343731254
10,1.6763496730901017,0.3835,0.4264226206825721,0.38350000000000006,0.33119832005504174,0.3930494470988166,0.38292341531693663
11,1.6207456407667715,0.4063,0.4096762343762198,0.4063,0.35236793847205183,0.4124889616208776,0.4024195160967806
12,1.5796474882319003,0.4212,0.42084458172291744,0.42119999999999996,0.36834831084168285,0.4306130877056706,0.4185162967406519
13,1.548412197752844,0.432,0.43554703085583635,0.43200000000000005,0.3834868731997633,0.44980482260343174,0.4366126774645071
14,1.5191640431367899,0.4437,0.4486841762204955,0.4437000000000001,0.39912682554182355,0.4615358539416548,0.4492101579684063
15,1.4861769495131094,0.4584,0.4572237433639227,0.4584,0.4177605537319649,0.4725358475192229,0.46250749850029993
16,1.4618146796769733,0.4716,0.4706522680958104,0.4716,0.43228693633097326,0.4725519071476005,0.46390721855628875
17,1.4462394412559798,0.4803,0.4850731266664175,0.48030000000000006,0.44235442114135726,0.4751075152006213,0.46740651869626076
18,1.4262264695348619,0.4886,0.49721270955335317,0.48860000000000003,0.45293809769226323,0.4839272270724011,0.4767046590681864
19,1.410698647740521,0.4928,0.5040301788142248,0.49280000000000007,0.45936724294254727,0.49428085230222196,0.486002799440112
20,1.3928246845172931,0.4991,0.5145570150379799,0.49910000000000004,0.4684408308786157,0.5046367363003872,0.4952009598080384
21,1.3774577077431014,0.5045,0.5209688597112996,0.5045,0.4746623346800331,0.5138139632831662,0.5045990801839632
22,1.362169320070291,0.5136,0.5328758168103744,0.5136000000000001,0.48443511860555766,0.5221652479095559,0.5134973005398921
