round,client_id,phase,loss,accuracy,precision,recall,f1,num_examples
0,0,evaluate,2.267027413403546,0.30612244897959184,0.10187873756462226,0.21802091713596136,0.1337744752499955,1666
0,1,evaluate,2.283933065555714,0.14945978391356543,0.027112369337979093,0.0988095238095238,0.04254955570745044,1666
0,2,evaluate,2.2421400282118054,0.14268585131894485,0.1296139757678219,0.10323491098567086,0.08670974271439524,1668
0,3,evaluate,2.259630000149762,0.15006002400960383,0.14682539682539683,0.1288037459675478,0.09885427855352667,1666
0,4,evaluate,2.2791368784727872,0.010804321728691477,0.08035714285714286,0.007630351844001695,0.013937282229965157,1666
0,5,evaluate,2.300780278665048,0.16486810551558753,0.035265452680174406,0.11622992392223162,0.05411255411255411,1668
1,0,evaluate,2.0665332476298013,0.30755395683453235,0.32906732975698494,0.1716349926062198,0.19173601274628543,1668
1,1,evaluate,2.163389523824056,0.13309352517985612,0.15950527062042472,0.06666093072562203,0.07153876041985145,1668
1,2,evaluate,2.206674001835011,0.14705882352941177,0.19271555100735688,0.07590113708632272,0.08619160515893332,1666
1,3,evaluate,2.0338784058888755,0.2737094837935174,0.20937332058900676,0.15312708892356783,0.14906373931630165,1666
1,4,evaluate,2.06378741617556,0.290516206482593,0.20281941808981657,0.14395883899590003,0.14030855514829157,1666
1,5,evaluate,2.1714106135898166,0.15006002400960383,0.29994922683336633,0.08348975562344751,0.11475180781807372,1666
2,0,evaluate,2.02586649523841,0.22509003601440578,0.26048332317607736,0.11290808631307811,0.1499936503082685,1666
2,1,evaluate,2.0677053972526833,0.2304921968787515,0.23634922800046615,0.1131584768101658,0.14217217974544416,1666
2,2,evaluate,1.906511046268322,0.3097238895558223,0.23059551415630067,0.15556796391606867,0.1713819079589215,1666
2,3,evaluate,1.9073093820501257,0.31534772182254195,0.2169411931284461,0.15844619223786874,0.17077641765390447,1668
2,4,evaluate,1.9062265599215473,0.31092436974789917,0.2493442469780133,0.15326387300344532,0.16981493213497306,1666
2,5,evaluate,2.0339020402343184,0.22122302158273383,0.2937496036509932,0.11065243931843045,0.155354143989861,1668
3,0,evaluate,1.9851591807824593,0.29411764705882354,0.3246334389561921,0.14650629432327406,0.17622364025180406,1666
3,1,evaluate,1.9445849480452362,0.28776978417266186,0.3032499070267788,0.14464935613498792,0.1688190317305392,1668
3,2,evaluate,1.8191756495723017,0.3475390156062425,0.28956259846351656,0.17407737904236784,0.2150015770579335,1666
3,3,evaluate,1.8851334474704884,0.3345323741007194,0.31435336227490235,0.1672621524054575,0.2167445565738218,1668
3,4,evaluate,2.0631203651428223,0.28391356542617047,0.2315433603287489,0.1401712679949918,0.16688768050483221,1666
3,5,evaluate,1.8142323317351166,0.35234093637454983,0.2507271360775949,0.17691030429142432,0.20550787358367484,1666
4,0,evaluate,2.1086856170936867,0.28811524609843936,0.278561461229584,0.14342094776275288,0.1745040508392696,1666
4,1,evaluate,2.034804520783601,0.28896882494004794,0.26279532684615453,0.14605131592826742,0.17345016339508573,1668
4,2,evaluate,1.7208966060920998,0.40936374549819926,0.31007242589468753,0.2050621899848192,0.24333608366258272,1666
4,3,evaluate,2.149891217549642,0.2935174069627851,0.2420399707252902,0.14543511808928158,0.17034243476135874,1666
4,4,evaluate,1.7475089320430048,0.39255702280912363,0.25777208475019453,0.1975735436999028,0.22169100522762547,1666
4,5,evaluate,1.8042465095166806,0.40827338129496404,0.33414376423534026,0.20436832616452244,0.25103692838740166,1668
5,0,evaluate,1.7817256185743544,0.39268585131894485,0.3417348707484535,0.19664355317324617,0.2456002348581749,1668
5,1,evaluate,1.6973575486077204,0.4117647058823529,0.2625230828367854,0.20769195947965832,0.22468986698713658,1666
5,2,evaluate,2.10950799341555,0.3037214885954382,0.2723225897270086,0.15015514893544096,0.180275044937852,1666
5,3,evaluate,2.0465364765237877,0.3129496402877698,0.2719816499682316,0.1591052494818601,0.18679767135293304,1668
5,4,evaluate,2.1799760747838905,0.28691476590636256,0.25455154344374886,0.14278992696590787,0.1716942546633611,1666
5,5,evaluate,1.7283116027160927,0.4009603841536615,0.3238052622149442,0.20101597126208387,0.23994990242139344,1666
6,0,evaluate,1.7750360215151753,0.36151079136690645,0.34808914985844186,0.18100264065869712,0.23112380631960167,1668
6,1,evaluate,1.6763145128885906,0.40936374549819926,0.26074759076105863,0.20676207318760026,0.2203502952044259,1666
6,2,evaluate,1.9871544043223064,0.3333333333333333,0.272137492674707,0.16992925023934286,0.1933068815226861,1668
