round,loss,accuracy,precision,recall,f1,global_accuracy,weighted_accuracy
0,2.3035549513901334,0.0924,0.039795549297188745,0.0924,0.04188857018457624,0.0,0.0
1,2.225272311439997,0.2193,0.10746794983340476,0.2193,0.1342027447877962,0.2685,0.2685
2,3.2804556013662602,0.2657,0.21994175795031107,0.26570000000000005,0.17304655001692418,0.3219583333333333,0.32195833333333335
3,2.6164304259457167,0.3731,0.4054375869783618,0.3731,0.3576172220611611,0.3531666666666667,0.3531666666666667
4,2.437572657307492,0.297,0.3720937016072798,0.29700000000000004,0.23322268559613013,0.34575,0.34575
5,1.9047288170343712,0.329,0.42850382399596665,0.32899999999999996,0.3153166110838737,0.33079166666666665,0.33079166666666665
6,1.7736356122584283,0.3925,0.4503649602430794,0.39249999999999996,0.37823452894358034,0.3762916666666667,0.3762916666666667
7,1.7648166463344912,0.4056,0.4888334648669795,0.4056,0.40359481065219277,0.4226666666666667,0.4226666666666667
8,1.904001521158822,0.4052,0.4975235146607385,0.40519999999999995,0.3877364849449097,0.443875,0.443875
9,1.839956318275838,0.4026,0.4825767656994877,0.40259999999999996,0.38075442056649567,0.44287499999999996,0.442875
10,1.7774816962737072,0.4047,0.4822424050434918,0.40469999999999995,0.3786618655255569,0.439375,0.439375
11,1.7474317580838747,0.4082,0.4882615210232866,0.4082,0.3874482017440665,0.44520833333333326,0.4452083333333333
12,1.7166807877866528,0.4217,0.5103997730216888,0.42169999999999996,0.4125428428113377,0.4599166666666667,0.45991666666666664
13,1.683847587319869,0.4533,0.5403872467689013,0.4532999999999999,0.4498296215317673,0.48533333333333334,0.48533333333333334
14,1.687986754163911,0.4735,0.5265013705116064,0.4734999999999999,0.4682620827777805,0.5081666666666667,0.5081666666666667
15,1.6942484318455564,0.4912,0.527303773668318,0.49119999999999997,0.4888853245960868,0.5242083333333333,0.5242083333333334
16,1.6542396726487558,0.4824,0.5168455678244923,0.4824,0.4816107902045679,0.5197916666666667,0.5197916666666667
17,1.5806058826325815,0.4835,0.5168582255851423,0.4835,0.4829707033979148,0.506625,0.506625
18,1.6436202495912962,0.4786,0.5324634313643527,0.4786,0.48223759269022237,0.5040833333333333,0.5040833333333333
19,1.7670779243300232,0.4782,0.5458740273007118,0.4782,0.47840590415538137,0.5164583333333334,0.5164583333333334
20,1.755176919925062,0.4904,0.5444324578342425,0.4904,0.4891100814950783,0.53225,0.53225
21,1.6964690474015247,0.5016,0.5424917873551578,0.5015999999999999,0.5023298389137237,0.5456249999999999,0.545625
22,1.642799116388152,0.5076,0.5250922549177586,0.5075999999999999,0.5099890602730136,0.5425416666666667,0.5425416666666667
23,1.648025034349176,0.4955,0.5252442023917602,0.4955,0.5001096407866454,0.5342916666666667,0.5342916666666667
24,1.7738011079498484,0.4806,0.5508226224173138,0.4806,0.4824498920824157,0.5303333333333333,0.5303333333333333
25,1.7776595429529118,0.4877,0.5496177884827105,0.4877000000000001,0.4910517483511997,0.5321250000000001,0.532125
26,1.733513744571541,0.4959,0.5343463454482469,0.49589999999999995,0.495532912905159,0.5405833333333333,0.5405833333333333
27,1.6720920423918133,0.5192,0.5384977286273134,0.5191999999999999,0.5203706420476544,0.5665416666666666,0.5665416666666667
28,1.8925900021685829,0.4986,0.546900406293626,0.49860000000000004,0.49133337148909345,0.558375,0.558375
29,1.9257255249385592,0.496,0.5504044090238044,0.4960000000000001,0.4886307350533937,0.553625,0.553625
30,1.748111527177352,0.5134,0.5410030843371142,0.5134000000000001,0.5139006216819928,0.5647083333333334,0.5647083333333334
31,1.8143701025202303,0.4984,0.5394576982994492,0.4984,0.5000848386208451,0.5475416666666667,0.5475416666666667
32,1.8785654910003082,0.4945,0.5327550812915806,0.49449999999999994,0.494041849852558,0.5491666666666667,0.5491666666666667
33,1.8910164018220539,0.4949,0.5221903010979123,0.4949,0.496104720529313,0.5679166666666666,0.5679166666666666
34,1.8878932829144635,0.4991,0.5217360623971701,0.4991,0.4948344660449406,0.5677083333333334,0.5677083333333334
35,1.895504605921009,0.4996,0.518754032989488,0.49960000000000004,0.49926496646611174,0.5575416666666667,0.5575416666666667
36,1.9014398040650766,0.5015,0.5310529524087064,0.5015000000000001,0.5054775898614101,0.5623333333333332,0.5623333333333334
37,2.0181771380991878,0.4955,0.5359032178043432,0.49549999999999994,0.4969940766970324,0.558875,0.558875
38,2.1662786761416664,0.4812,0.526303842402491,0.4812000000000001,0.481651235062423,0.5646666666666667,0.5646666666666667
39,2.0631858155697205,0.4853,0.5217103977531119,0.48530000000000006,0.485429442912752,0.56875,0.56875
40,2.0036698730686044,0.4817,0.5172617233019523,0.4817,0.48374853254078687,0.559125,0.559125
41,2.038527051104775,0.4832,0.5303140891135781,0.4832000000000001,0.4887754469241621,0.5735,0.5735
42,2.079956851428068,0.4903,0.5386637583715576,0.49029999999999985,0.4944287342238958,0.5729166666666666,0.5729166666666666
43,2.1376198952711083,0.4969,0.5294561509009147,0.4969,0.49495689910033425,0.5693750000000001,0.569375
44,2.1732544370844393,0.4855,0.5186387860015319,0.48549999999999993,0.4828320275521035,0.579375,0.579375
45,2.1279322331464745,0.4803,0.529509088720511,0.4802999999999999,0.48175112257205316,0.5845,0.5845
46,2.2410659533512742,0.4584,0.5303351884812618,0.45840000000000003,0.4585551167011118,0.562125,0.562125
47,2.0676004569741746,0.4795,0.5185429561088402,0.4795,0.4838064184174601,0.582375,0.582375
48,2.080325472203991,0.4825,0.5130605574751589,0.48249999999999993,0.4828745901622559,0.5866666666666667,0.5866666666666667
49,2.2196024641205994,0.4826,0.522932572801763,0.48260000000000003,0.4822013357855782,0.579875,0.579875
50,2.2523947697651536,0.4655,0.5236803993078617,0.4654999999999999,0.4659485761859397,0.5750416666666666,0.5750416666666667
51,2.1998511009578463,0.4681,0.5350032611384057,0.4681,0.47088627943827965,0.5854166666666667,0.5854166666666667
52,2.1264289451550833,0.4878,0.5262874381630814,0.4878,0.4920757101837928,0.5885416666666666,0.5885416666666666
53,2.1639550305620023,0.49,0.526091004953447,0.49000000000000005,0.49019265027063524,0.5941666666666666,0.5941666666666666
54,2.216594809218298,0.4835,0.5314330070994917,0.4835,0.48634441124884714,0.597625,0.597625
55,2.3138589315776583,0.477,0.5221658317621258,0.47700000000000004,0.48206206309855854,0.5857916666666667,0.5857916666666667
56,2.2704588808590853,0.4842,0.516386515886293,0.4842000000000001,0.4874875711016681,0.5853333333333334,0.5853333333333334
57,2.2142471573020837,0.4762,0.5217641898262875,0.47619999999999996,0.4792895752734848,0.5847083333333333,0.5847083333333334
58,2.257512041285068,0.4629,0.5123875406744733,0.4629,0.461853091870553,0.5794583333333333,0.5794583333333333
59,2.2170568402809434,0.4698,0.5103148150692001,0.46980000000000005,0.47328278928895084,0.56775,0.56775
60,2.3524993386449693,0.4805,0.5121671651670667,0.4805,0.48046028264410134,0.5966666666666667,0.5966666666666667
61,2.5244346087491967,0.4727,0.5233843795033915,0.4727,0.4800552758054003,0.579625,0.579625
62,2.4967952061303054,0.4673,0.5057828712666688,0.4673,0.47092716273933605,0.5771666666666667,0.5771666666666667
63,2.4729287156575843,0.469,0.4899663140275795,0.469,0.4662665656573738,0.5702916666666668,0.5702916666666666
