round,client_id,phase,loss,accuracy,precision,recall,f1,num_examples
0,0,evaluate,2.524015918610588,0.0,0.0,0.0,0.0,4000
0,1,evaluate,1.8342575686318534,0.5265,0.5735619233581379,0.5268345620194121,0.5240546208109926,4000
0,2,evaluate,2.452646660426306,0.0,0.0,0.0,0.0,4000
0,3,evaluate,1.8342575686318534,0.5265,0.5735619233581379,0.5268345620194121,0.5240546208109926,4000
0,4,evaluate,2.120735690707252,0.27525,0.10499243676527503,0.17999723698866302,0.13168278999019006,4000
0,5,evaluate,2.2114364003378246,0.28275,0.14686727985284972,0.1898246773279082,0.15993995314060314,4000
1,0,evaluate,3.7092277057587153,0.36625,0.10908561900749159,0.18757165279815902,0.13525107189777838,4000
1,1,evaluate,2.9620965511079818,0.2505,0.08748485467112432,0.12303818999732333,0.098515919911951,4000
1,2,evaluate,4.669279567779056,0.04925,0.21822033898305085,0.023977403925449448,0.039908648790746584,4000
1,3,evaluate,3.759887180631123,0.04725,0.17180161943319838,0.02372997997997998,0.03675196498060478,4000
1,4,evaluate,1.456923590766059,0.60925,0.4207608217463448,0.4055660634359303,0.4039943064443135,4000
1,5,evaluate,1.456923590766059,0.60925,0.4207608217463448,0.4055660634359303,0.4039943064443135,4000
2,0,evaluate,2.182422927447728,0.42675,0.22890430757202002,0.17206196140701654,0.17548355807625082,4000
2,1,evaluate,3.0697556904384067,0.26275,0.1920052545966621,0.10579268275516289,0.12496225329117097,4000
2,2,evaluate,3.1926720974937317,0.29825,0.3113003883019429,0.11952418880452487,0.16213167080435964,4000
2,3,evaluate,3.1926720974937317,0.29825,0.3113003883019429,0.11952418880452487,0.16213167080435964,4000
2,4,evaluate,2.6143387158711753,0.41625,0.2315909084885343,0.16745376773258328,0.19018613466548367,4000
2,5,evaluate,2.2410740871278065,0.41675,0.28223239438100706,0.16775569901285575,0.1959850563847127,4000
3,0,evaluate,1.963511035555885,0.3225,0.256749176665484,0.15883739948610576,0.1412682512933981,4000
3,1,evaluate,3.7200492147415405,0.035,0.20192034139402565,0.013735672481473865,0.024819466087800595,4000
3,2,evaluate,1.2135863739346702,0.597,0.31957814747862745,0.29772003576011463,0.3029767811690653,4000
3,3,evaluate,1.2135863739346702,0.597,0.31957814747862745,0.29772003576011463,0.3029767811690653,4000
3,4,evaluate,3.6592898444523887,0.119,0.25190722032387464,0.047406746883823056,0.0707677484426871,4000
3,5,evaluate,1.7283055120044284,0.404,0.2804970913834224,0.207820059544518,0.2013958349656295,4000
4,0,evaluate,1.7638670016848852,0.328,0.19021115104081965,0.14556465374341243,0.1605194435468631,4000
4,1,evaluate,2.1929279017069985,0.23175,0.26132483071158186,0.09170105402748471,0.12176113007957778,4000
4,2,evaluate,1.7185977451385013,0.3515,0.2717043845021814,0.14144681765329636,0.1669250181330564,4000
4,3,evaluate,1.7185977451385013,0.3515,0.2717043845021814,0.14144681765329636,0.1669250181330564,4000
4,4,evaluate,1.6951714697338285,0.42075,0.23261774374508049,0.16772702855591054,0.17179842556570846,4000
4,5,evaluate,2.1055931515163846,0.30125,0.3222365577860448,0.12006056707656629,0.1562427059433532,4000
5,0,evaluate,1.585195679513235,0.4735,0.2781061778633789,0.2106697908612681,0.2369974750620615,4000
5,1,evaluate,1.7647305083653284,0.3355,0.1887852200081102,0.1351040574222799,0.15137478927572942,4000
5,2,evaluate,1.6732454981122697,0.45275,0.325389740815639,0.18044237383507106,0.22515491545079183,4000
5,3,evaluate,1.9255526728100247,0.29825,0.27477247113035147,0.11987330434806223,0.14864993255980855,4000
5,4,evaluate,1.824758283675663,0.3995,0.25088338304657265,0.15910432837300648,0.16847673314487335,4000
5,5,evaluate,1.9255526728100247,0.29825,0.27477247113035147,0.11987330434806223,0.14864993255980855,4000
6,0,evaluate,1.5242813655308314,0.48125,0.2869068244702153,0.19221256499281905,0.2170695973618483,4000
6,1,evaluate,1.5242813655308314,0.48125,0.2869068244702153,0.19221256499281905,0.2170695973618483,4000
6,2,evaluate,2.0044659111234875,0.375,0.3375489461094354,0.14961646454672492,0.1983301770023897,4000
6,3,evaluate,1.5706578417429848,0.3965,0.20773635643318517,0.15856759796809836,0.16779521802141953,4000
6,4,evaluate,1.8115527667696514,0.40925,0.2646383176958199,0.16472266486818615,0.1838800006397204,4000
6,5,evaluate,1.753362670777336,0.39275,0.2676162486681542,0.15773189584685482,0.1955617132926834,4000
7,0,evaluate,1.6330816007795788,0.46225,0.26949487166870345,0.18725640172701422,0.19288489023136096,4000
7,1,evaluate,2.42648166323465,0.3,0.33822488744077234,0.11977454441262791,0.17059044494400666,4000
7,2,evaluate,2.4378596241511996,0.2795,0.28243058241248853,0.11261253550922572,0.1505541707691843,4000
7,3,evaluate,1.7228985684258598,0.4065,0.22924511257325525,0.1610982372055313,0.16096935545548036,4000
7,4,evaluate,1.142482010145036,0.6075,0.2929969182761955,0.24266754013158645,0.2608441626837576,4000
7,5,evaluate,1.142482010145036,0.6075,0.2929969182761955,0.24266754013158645,0.2608441626837576,4000
8,0,evaluate,2.557386701069181,0.236,0.3041205927025488,0.09485574906094267,0.13672718861533034,4000
8,1,evaluate,1.278752799071963,0.53575,0.2534388785818943,0.21698293396526075,0.2141623668844938,4000
8,2,evaluate,1.2111359039942424,0.598,0.3010973387144329,0.23921616130408924,0.2649522582365107,4000
8,3,evaluate,2.112436152639843,0.32625,0.3147237296154575,0.13005186047791953,0.17044505112099811,4000
8,4,evaluate,1.2111359039942424,0.598,0.3010973387144329,0.23921616130408924,0.2649522582365107,4000
8,5,evaluate,1.9487958824823772,0.36325,0.23269778469452013,0.14362004146375887,0.1517705549815888,4000
9,0,evaluate,1.2302360903649103,0.588,0.3059275455012084,0.23509367308557633,0.2651083888872,4000
9,1,evaluate,2.3922750401118447,0.241,0.29981644306810634,0.09655485902228012,0.13985424912000555,4000
9,2,evaluate,2.0569011767705283,0.314,0.3030857403625172,0.12482802311392252,0.15178750826715653,4000
9,3,evaluate,1.8216137980657912,0.3955,0.2301325183734292,0.15673257386786127,0.16701544604007973,4000
9,4,evaluate,1.2774570480225578,0.50975,0.2516168424061216,0.20767622137695207,0.19597865984590337,4000
9,5,evaluate,1.2302360903649103,0.588,0.3059275455012084,0.23509367308557633,0.2651083888872,4000
10,0,evaluate,1.5968321940255543,0.4475,0.22865285646596395,0.18309701074477178,0.17658737557472817,4000
10,1,evaluate,2.2566746681455583,0.291,0.2986754035200535,0.11567490353493234,0.1498486773091115,4000
10,2,evaluate,1.2003629917190188,0.589,0.3021324734071741,0.23524238190307853,0.26322855591073796,4000
10,3,evaluate,1.2003629917190188,0.589,0.3021324734071741,0.23524238190307853,0.26322855591073796,4000
10,4,evaluate,2.1147296996343705,0.2975,0.29638938126971676,0.1190906863143499,0.16315447720060672,4000
10,5,evaluate,1.4729269061769759,0.45725,0.21971194810809752,0.18171023362657363,0.18700721111210633,4000
11,0,evaluate,2.159324462451632,0.33625,0.3416175928637971,0.13385198878667032,0.17710662569202573,4000
11,1,evaluate,1.979518623579116,0.3285,0.29782644296700095,0.13174353609950368,0.17558417713342686,4000
11,2,evaluate,1.4043302100802224,0.46725,0.21675033870092966,0.18555299161490738,0.18822710415816474,4000
11,3,evaluate,1.6723602631735424,0.4445,0.25443060817505797,0.1808408217418676,0.18868263947346925,4000
11,4,evaluate,1.2217604574703036,0.5915,0.3058747609516589,0.23640412209485584,0.2647480238221188,4000
11,5,evaluate,1.2217604574703036,0.5915,0.3058747609516589,0.23640412209485584,0.2647480238221188,4000
12,0,evaluate,1.1525223889048137,0.6135,0.3078446525708576,0.24538869060534035,0.27226205909556633,4000
12,1,evaluate,1.4492774000243536,0.529,0.2686475636533628,0.21382417946174423,0.226240876201982,4000
12,2,evaluate,1.1525223889048137,0.6135,0.3078446525708576,0.24538869060534035,0.27226205909556633,4000
12,3,evaluate,2.0353762857497686,0.31925,0.29865967244237906,0.128439154902314,0.17108774228332546,4000
12,4,evaluate,1.8763048800211104,0.411,0.3506154644409505,0.16389442332641663,0.21816416498415997,4000
12,5,evaluate,1.6149959639897422,0.42575,0.21908892596009305,0.168571448520566,0.1705262461037042,4000
13,0,evaluate,2.064902755949232,0.3465,0.2933075374484617,0.13922427817424726,0.18137251309641722,4000
13,1,evaluate,1.7268312923491946,0.41575,0.22438614380727256,0.16484822204331706,0.1735584746392117,4000
13,2,evaluate,1.8452312719254267,0.44325,0.3581850507748169,0.17708673029645083,0.23627189678793287,4000
13,3,evaluate,1.0922444661458333,0.63025,0.3114383267773201,0.2520197695424742,0.27800466852501293,4000
13,4,evaluate,1.3025757878545732,0.583,0.2783804184309008,0.2350352870769968,0.2453864218829911,4000
13,5,evaluate,1.0922444661458333,0.63025,0.3114383267773201,0.2520197695424742,0.27800466852501293,4000
14,0,evaluate,2.086298974733504,0.36425,0.2954989977645968,0.14613270909586423,0.19276081526060468,4000
14,1,evaluate,1.1044375622083271,0.63125,0.3140329138454666,0.2525326037092882,0.27910374306002517,4000
14,2,evaluate,1.9024145735634699,0.45325,0.35299129762107173,0.1814847286330935,0.23861048411183491,4000
14,3,evaluate,1.1044375622083271,0.63125,0.3140329138454666,0.2525326037092882,0.27910374306002517,4000
