round,client_id,phase,loss,accuracy,precision,recall,f1,num_examples
0,0,evaluate,2.2932121841995805,0.13257348530293941,0.07684681717223839,0.12976360290704975,0.06785539164660111,1667
0,1,evaluate,2.2963371541765003,0.1271745650869826,0.07525603755234013,0.13212061207765427,0.06842311247359603,1667
0,2,evaluate,2.294732605969464,0.11757648470305938,0.06447355444745098,0.1259388431558243,0.05968233986256929,1667
0,3,evaluate,2.292987011097096,0.125374925014997,0.06861371945419292,0.1297297671358899,0.06301867927430574,1667
0,4,evaluate,2.293244653277927,0.125374925014997,0.06774727989267784,0.12906168829455905,0.06361872450935213,1667
0,5,evaluate,2.2912194905457675,0.13617276544691062,0.06213018487071389,0.12817138646173282,0.06376279450563431,1667
1,0,evaluate,2.1582213331151894,0.2429514097180564,0.29538741588982526,0.2444839214142896,0.20214414941541947,1667
1,1,evaluate,2.1447933603216103,0.23635272945410918,0.26133662505902755,0.25221276999372233,0.20416452427467294,1667
1,2,evaluate,2.131467903101886,0.25374925014997,0.28643546033578293,0.24459473062562925,0.20819762502745037,1667
1,3,evaluate,2.1398043632507324,0.2435512897420516,0.26218788284124467,0.2424108379808799,0.2012130349355231,1667
1,4,evaluate,2.136944956249661,0.24415116976604678,0.23853685709955746,0.23790417027689664,0.19915464640358968,1667
1,5,evaluate,2.1496388912200928,0.23035392921415718,0.27555072889979704,0.23474413739129618,0.19849600995330335,1667
2,0,evaluate,2.2260681479065507,0.27534493101379726,0.2596163550849667,0.2675160311143085,0.22898944881004346,1667
2,1,evaluate,2.2757885588539972,0.2819436112777445,0.27703203971930584,0.27652578815719886,0.2391768595263517,1667
2,2,evaluate,2.34264428085751,0.27534493101379726,0.2532678125649971,0.27493123217216087,0.22913794772425722,1667
2,3,evaluate,2.278523083086367,0.27654469106178764,0.2663634812726393,0.2787603719845423,0.23885233464339756,1667
2,4,evaluate,2.2341890555840953,0.27174565086982605,0.2532638149291812,0.2864589885462491,0.23043352968068948,1667
2,5,evaluate,2.2096164932957403,0.28374325134973005,0.26008536565060814,0.27462009433456824,0.23447402321832106,1667
3,0,evaluate,3.300409705550582,0.3089382123575285,0.2923954379268943,0.3166558352075557,0.2719630262341325,1667
3,1,evaluate,3.4315079847971597,0.3119376124775045,0.27476400980284077,0.3126955066491283,0.2750098079412833,1667
