round,client_id,phase,loss,accuracy,precision,recall,f1,num_examples
0,0,evaluate,2.4192553618374992,0.0,0.0,0.0,0.0,2114
0,1,evaluate,2.2433987025058633,0.26869271587071875,0.09751501557749098,0.22415837376977274,0.12733809941887203,2073
0,2,evaluate,2.286982035636902,0.0016406890894175555,0.0020023522300191858,0.25,0.003947981065211206,1219
0,3,evaluate,2.2942086969103133,0.16308040770101925,0.034090909090909095,0.1568627450980392,0.056009334889148193,1766
0,4,evaluate,2.276236825519138,0.1356382978723404,0.08176937426649991,0.194814988932636,0.08564043337183083,1128
0,5,evaluate,2.2329936645649098,0.1927144535840188,0.1617988680377441,0.26837047426107735,0.12563816701092106,1702
1,0,evaluate,2.3565815925598144,0.0016406890894175555,0.0007965593922615411,0.2222222222222222,0.0015843949567146448,1219
1,1,evaluate,2.074157068223664,0.2904003859141341,0.3232125995502379,0.29977914377672027,0.17725150105385443,2073
1,2,evaluate,1.8889320279870714,0.19535673839184597,0.18338968773034128,0.16128093231507337,0.12545856141361758,1766
1,3,evaluate,2.185707105530633,0.21099290780141844,0.15772707724566246,0.245178351060704,0.12873707504561746,1128
1,4,evaluate,2.265176781901607,0.32784958871915393,0.10854509416191445,0.22893059358697507,0.12450395892108933,1702
1,5,evaluate,2.784591183942907,0.0,0.0,0.0,0.0,2114
2,0,evaluate,2.6314402288860745,0.15602836879432624,0.11142763296460204,0.185584635952283,0.10318812629225324,1128
2,1,evaluate,2.4620777487754824,0.0844954881050041,0.09158189274985715,0.3647619047619048,0.07238716694536997,1219
2,2,evaluate,3.1458610517007335,0.2156286721504113,0.08348848042115226,0.14586904576385643,0.08746808256771268,1702
2,3,evaluate,1.5780816716807229,0.37882219705549264,0.27847905724985195,0.18299301982309685,0.20021419689560097,1766
2,4,evaluate,3.3453597145922043,0.050141911069063384,0.03372786963013206,0.15487528344671203,0.04880290035178361,2114
2,5,evaluate,2.17591012246681,0.3342981186685962,0.20681557545339088,0.25430510436002185,0.20520877765522633,2073
3,0,evaluate,2.0278383450848714,0.3941109852774632,0.30362009583707694,0.2802461666018941,0.12137055736980124,1766
3,1,evaluate,3.7130661805470786,0.07168037602820211,0.1099460121333556,0.0488093382904042,0.03592948717948718,1702
3,2,evaluate,1.8860714077949523,0.3273174733388023,0.15203164454890067,0.3211014686248331,0.10293413380386461,1219
3,3,evaluate,3.0559794240527682,0.09574468085106383,0.1704246538213746,0.1313584094003111,0.10112226759489172,1128
3,4,evaluate,2.779812531037764,0.2291365171249397,0.18042102476829613,0.11152891633698363,0.10271824072064605,2073
3,5,evaluate,1.968902703593759,0.3140964995269631,0.2188311458131613,0.26073548887292103,0.1557473944297534,2114
4,0,evaluate,2.053895460234748,0.31382978723404253,0.1928889351639137,0.24949195513055306,0.1972955676166332,1128
4,1,evaluate,2.0235285818576814,0.2247744052502051,0.15320333249681076,0.25930507343124165,0.09116424491640959,1219
4,2,evaluate,1.6785162729876382,0.362400906002265,0.2608600400099434,0.16651820238193427,0.1643925020082947,1766
4,3,evaluate,1.9909437684451832,0.3325449385052034,0.23255471741856523,0.17945894745171417,0.16642934349118751,2114
4,4,evaluate,2.2335997334233038,0.23266745005875442,0.21058143602164975,0.1407075046863346,0.0969086847894923,1702
4,5,evaluate,2.089351440920974,0.32947419199228173,0.28028177252427267,0.21846595880023925,0.1863608441132615,2073
5,0,evaluate,1.7750000026490953,0.32180851063829785,0.27627383868476957,0.23011766977714943,0.17641356152306126,1128
5,1,evaluate,1.7012550277369363,0.44960362400906,0.21281124570785193,0.26387938117086296,0.14389868889009025,1766
5,2,evaluate,2.2163280248641968,0.11977030352748154,0.21244801223241588,0.23894726301735644,0.09562103983855257,1219
5,3,evaluate,2.482537963811089,0.12535477767265846,0.23337809194335785,0.17467937721825605,0.07238115791889425,2114
5,4,evaluate,1.8847308467935633,0.23266745005875442,0.20128910194524896,0.1343082264226184,0.09220282370062909,1702
5,5,evaluate,1.6395309007529058,0.39266763145200195,0.2519823465904993,0.22821683465382278,0.1936867606064268,2073
6,0,evaluate,1.840802702638838,0.23049645390070922,0.28979868831161043,0.1832609772990647,0.14257264623010077,1128
6,1,evaluate,2.1417928814888,0.1878589007383101,0.1726447190673938,0.15129372496662216,0.07228441435347838,1219
6,2,evaluate,2.0379298528035483,0.11339600470035252,0.2039822396316672,0.11142859210939131,0.051443733189631635,1702
6,3,evaluate,1.543345003417044,0.39556198745779064,0.2880386141994925,0.23929400140038615,0.19988520447540564,2073
6,4,evaluate,2.5433254171820248,0.0695364238410596,0.2290215361093959,0.18696525850865817,0.06020081699544455,2114
6,5,evaluate,1.816640168428421,0.44903737259343146,0.20081522020159098,0.2654278282402615,0.14645461576447155,1766
7,0,evaluate,2.173616232695403,0.0781433607520564,0.1911926515374791,0.0801982662599601,0.03385404798000975,1702
7,1,evaluate,1.8298016985257466,0.25,0.29568929664817123,0.20254652852160185,0.16332600240429607,1128
7,2,evaluate,1.9378713011741637,0.34618539786710417,0.1940741380471616,0.28171361815754337,0.1522331076615997,1219
7,3,evaluate,1.8582487872668676,0.41223103057757643,0.20081734264317608,0.2783139138558803,0.14981257252755165,1766
7,4,evaluate,1.5570029670541936,0.4196816208393632,0.2814943563234698,0.23450692866663117,0.2034785635490728,2073
7,5,evaluate,2.3872543082517734,0.097918637653737,0.2257343231745698,0.1666411489883461,0.0758264681466077,2114
8,0,evaluate,1.741614407963223,0.33865248226950356,0.29795321644434436,0.26510941400244115,0.2323317795645194,1128
8,1,evaluate,1.7212233901023866,0.48236259228876127,0.17597777351117533,0.20223631508678236,0.14942261559154213,1219
8,2,evaluate,1.6893220714160375,0.4592298980747452,0.23438207971223107,0.3101847484033218,0.1871499075742443,1766
8,3,evaluate,2.157263426219716,0.18874172185430463,0.21563093936915986,0.16824835113081044,0.11350982222683244,2114
8,4,evaluate,2.137860717596831,0.15863689776733256,0.16312110862650997,0.132590174457314,0.08189043990079851,1702
8,5,evaluate,1.6076324925278171,0.41678726483357453,0.2667763416249731,0.28491795588110147,0.23531122532964707,2073
9,0,evaluate,1.357486550297056,0.5464326160815403,0.23314910754120105,0.26411009423307463,0.19468379696266014,1766
9,1,evaluate,2.0348305348996765,0.22620446533490013,0.17463498422209772,0.1146137044859253,0.0852599323847372,1702
9,2,evaluate,1.6543237037128873,0.35815602836879434,0.30829173113408515,0.2774051527859207,0.24230969178837528,1128
9,3,evaluate,2.0074651767225826,0.2786187322611164,0.23873868244593394,0.30182576262503924,0.15787415824425424,2114
9,4,evaluate,1.565844076871872,0.5217391304347826,0.17535543612536775,0.2827846016911438,0.14065153215065762,1219
9,5,evaluate,1.6775455727721706,0.3569705740472745,0.2761110798388942,0.316899714024902,0.21754003613171288,2073
10,0,evaluate,1.116416641644069,0.630237825594564,0.27262218268352667,0.3213646114380303,0.24148191099073277,1766
10,1,evaluate,1.663861526383294,0.3608156028368794,0.3117621427716634,0.2848548890721983,0.2430779319526864,1128
10,2,evaluate,1.6305050671100616,0.43970467596390483,0.17433331289743564,0.23332576769025368,0.1208168385138356,1219
10,3,evaluate,1.7254771210930564,0.3367100820067535,0.2654982700035421,0.29569940635626746,0.20583084287030115,2073
10,4,evaluate,2.0490133938965975,0.22855464159811986,0.1843628428203689,0.10609142829284576,0.08208518989043417,1702
10,5,evaluate,2.0631660328191868,0.25922421948912017,0.24407951167260075,0.24812374097726725,0.15831121924523875,2114
11,0,evaluate,1.7533031105995178,0.3342198581560284,0.3131387670194174,0.2664467851638488,0.224399000876328,1128
11,1,evaluate,2.055009462215282,0.2502937720329025,0.19576262165683583,0.15784516866242662,0.09517832087767124,1702
11,2,evaluate,1.148124784231186,0.5962627406568517,0.2431769891874142,0.2888781692959522,0.21702790085868223,1766
11,3,evaluate,1.8780836105346679,0.2969647251845775,0.1760189168107397,0.24553960836671118,0.10577085683787797,1219
11,4,evaluate,1.6792813792373196,0.3738543174143753,0.2784945612694227,0.2930181086950266,0.2184478574654487,2073
11,5,evaluate,2.14609889423146,0.22894985808893092,0.24163133023709982,0.20511655901890985,0.1438578312529081,2114
12,0,evaluate,2.0558877697697393,0.25851938895417154,0.19582875514969256,0.14797910449495186,0.09563301078304792,1702
12,1,evaluate,1.5832824237418897,0.4163048721659431,0.2937034361289551,0.2992619605773542,0.23847847026382638,2073
12,2,evaluate,1.768922832277086,0.3120567375886525,0.33071356360659165,0.23912023242066574,0.21732022271053836,1128
12,3,evaluate,2.0248908155104695,0.282876064333018,0.24217966909644728,0.2268407301608025,0.15757275143660818,2114
12,4,evaluate,1.3109959321362632,0.5379388448471121,0.23827479677591024,0.2743470082058609,0.20632607230905312,1766
12,5,evaluate,1.8051026046276093,0.3191140278917145,0.1761891340460192,0.2931891410769915,0.12139702460069723,1219
13,0,evaluate,1.4457512625626154,0.5033975084937712,0.23408340341380937,0.2625928019154965,0.19170239995351154,1766
13,1,evaluate,2.001564454149317,0.2591069330199765,0.20604527249747834,0.1709343077405754,0.10496702989922879,1702
13,2,evaluate,1.6772513747215272,0.36915504511895,0.18311431706953546,0.32323854027592347,0.1446558406293513,1219
13,3,evaluate,1.6432032254007127,0.3723404255319149,0.33208041452730064,0.2651648304867207,0.25450681521292345,1128
13,4,evaluate,1.5015786922339238,0.44042450554751567,0.29741045700148766,0.2858519361022286,0.2552546820162446,2073
13,5,evaluate,1.876204788684845,0.33207190160832545,0.23984766942076058,0.23766238726817393,0.17086744454638847,2114
14,0,evaluate,1.533855636914571,0.4326241134751773,0.3386607747489024,0.27128700488316637,0.2808873682290062,1128
14,1,evaluate,1.4844536636814927,0.45634346357935357,0.3235411098449562,0.2961647592476608,0.2782100185256527,2073
