round,cpu_percent,ram_gb,gpu_temp,gpu_util,vram_gb
0,116.4,1.35,0,0,0.02
1,7.8,1.38,0,0,0.02
2,204.9,1.38,0,0,0.02
3,214.0,1.38,0,0,0.02
