round,client_id,phase,loss,accuracy,precision,recall,f1,num_examples
0,0,evaluate,2.3780038441930498,0.07105719237435008,0.12324510614833195,0.10516875907770515,0.022554941857574562,1731
0,1,evaluate,2.300089120864868,0.1035953686776356,0.132225061215799,0.10942971316333097,0.037499203295171174,1641
0,2,evaluate,2.335729459236408,0.08360477741585233,0.11070073557878435,0.10275432799718627,0.023338777468248355,1842
0,3,evaluate,2.263007173538208,0.13554987212276215,0.10545221375572764,0.10665686717925524,0.036288042275888235,1564
0,4,evaluate,2.289077401161194,0.1088939566704675,0.05407747002593821,0.1035844330283614,0.02841922996627556,1754
0,5,evaluate,2.2751030921936035,0.15363698164513936,0.11362479695377932,0.10689249403234669,0.04022362285838213,1471
1,0,evaluate,2.1685473178995065,0.20901194353963085,0.2754285294683984,0.21296410701643823,0.16374759766701438,1842
1,1,evaluate,2.1001033544540406,0.24168797953964194,0.28687100372464563,0.22147063181166254,0.1744977503584829,1564
1,2,evaluate,2.129547417163849,0.23583180987202926,0.27757564496694936,0.22078962695914903,0.1742377040196936,1641
1,3,evaluate,2.1972037128039767,0.22068168688619294,0.29858373224147217,0.23803377925527544,0.1801469258957093,1731
1,4,evaluate,2.1584855940030967,0.20734194425560842,0.277868825982136,0.21597842390648844,0.1658358396352442,1471
1,5,evaluate,2.1511307614190236,0.22006841505131128,0.31516099711871187,0.22798433818159136,0.1714044224807953,1754
2,0,evaluate,2.121733239718846,0.2508551881413911,0.34033008114435015,0.2459647187562679,0.20940116642555187,1754
2,1,evaluate,2.2587573868887767,0.19872905834777585,0.2571203811222011,0.2420103138501651,0.1874594776750188,1731
2,2,evaluate,2.186097531483091,0.254071661237785,0.31914687885227117,0.2579364525571593,0.2218593083063854,1842
2,3,evaluate,2.107441241924579,0.24436319317489336,0.26642213499362877,0.23381027251094647,0.20350755994592631,1641
2,4,evaluate,2.1170008545336514,0.25968728755948334,0.2712008085322842,0.249448226756265,0.21327388036705708,1471
2,5,evaluate,2.065614495277405,0.2813299232736573,0.34133591487498594,0.2444938219611331,0.21893204376597958,1564
