round,loss,accuracy,precision,recall,f1,global_accuracy,weighted_accuracy
0,2.305494564997999,0.0887,0.01798978661866277,0.0887,0.028324062714415343,0.0,0.0
1,2.226258824143229,0.159,0.0793761671882219,0.15899999999999997,0.08128344179613906,0.15716523910068378,0.15606878624275144
2,2.274412966981719,0.2384,0.19598719333135092,0.23840000000000003,0.1618968491312092,0.22654328891708644,0.22835432913417317
3,2.366389682021322,0.2918,0.23214830777460368,0.29179999999999995,0.23462050165302398,0.2770315155069225,0.28184363127374523
4,2.052207899999015,0.3264,0.27408190184529374,0.3264000000000001,0.2777237798134555,0.3216499289513239,0.3194361127774445
5,1.9586815351172338,0.3233,0.3670680038033697,0.32330000000000003,0.27065360280530076,0.32715384689481447,0.3170365926814637
6,1.8509390323976926,0.3422,0.35959078545705747,0.34219999999999995,0.2856796406426875,0.34506896346785615,0.3339332133573285
7,1.7609399059150792,0.3723,0.361107260918193,0.3723,0.3173616637476008,0.3775879707155429,0.367126574685063
8,1.6672890608823752,0.4065,0.4224139763898022,0.40650000000000003,0.3636662294594516,0.4110119590430894,0.40141971605678867
9,1.571113014522987,0.4356,0.45059737860107285,0.4356,0.4010125335451237,0.44701250595738934,0.4374125174965007
10,1.4979374967043912,0.4571,0.4723872215796483,0.45710000000000006,0.42480682417073445,0.4696483329798878,0.45960807838432316
11,1.462890006318877,0.475,0.49082525288925616,0.475,0.44395329947326057,0.48360196454103116,0.47240551889622073
12,1.4580836084824573,0.4744,0.4828937613983963,0.4744,0.442689437506915,0.48933176971948317,0.4783043391321736
13,1.45741784874397,0.4775,0.4831742909417798,0.47750000000000004,0.44333970692837876,0.4921744899049804,0.48170365926814634
14,1.4323607351206527,0.4897,0.5023298133118359,0.4896999999999999,0.4569081815992225,0.507411477325075,0.4968006398720256
15,1.3997196517413175,0.5057,0.5180857841925088,0.5057,0.48025812033380905,0.5211927831774557,0.5127974405118976
16,1.3756672656988795,0.5186,0.527863410381361,0.5186000000000001,0.49879408897874866,0.5314845726874848,0.5236952609478105
17,1.3515170088297204,0.5258,0.5272938491361122,0.5258,0.5091412418460015,0.5445117523465556,0.5374925014997001
18,1.3432862924624094,0.5309,0.5291796703061943,0.5309000000000001,0.5146258969892868,0.5516877365299325,0.5436912617476505
19,1.3410213235058361,0.5338,0.5324703511643413,0.5338,0.5153156567856554,0.5516295086231858,0.5434913017396521
20,1.3471623538415642,0.5335,0.5332353651707746,0.5335,0.5126958367572605,0.5488605288942449,0.5407918416316737
21,1.3563215687305112,0.5315,0.533498042832796,0.5315000000000001,0.5103102110001536,0.5429647944687256,0.5345930813837233
22,1.3613431468794617,0.5318,0.5339856684739026,0.5317999999999999,0.5121038303638085,0.5416583266266733,0.5337932413517297
23,1.3554832739166067,0.5396,0.5389066347920108,0.5396,0.522610871925132,0.5497930897258083,0.5427914417116577
24,1.3457650761061077,0.5441,0.5422474123578098,0.5440999999999999,0.528984006629285,0.5542169130728561,0.5469906018796241
25,1.3380354823945444,0.5459,0.5408523150350228,0.5459,0.5305644705962104,0.5586981892539592,0.5522895420915817
26,1.34125064747243,0.5476,0.5421797254134916,0.5476,0.5306496972914293,0.5540932389548495,0.5477904419116176
27,1.3433831296389616,0.5494,0.5466785023562684,0.5494,0.5316696358546275,0.5540824032305626,0.5481903619276145
28,1.3467014047163952,0.5506,0.5493089963738942,0.5506,0.532232499945576,0.5564224319878003,0.5499900019996001
29,1.348600684841977,0.5515,0.5501136445301396,0.5515000000000001,0.5338679405797218,0.561164815029325,0.554489102179564
30,1.3446606910681422,0.5518,0.5482618500338694,0.5518000000000002,0.5377536862298642,0.5639116649952254,0.5574885022995401
31,1.3472343547434746,0.5555,0.5506868760608846,0.5555,0.5445441336016539,0.5674989363789162,0.5616876624675065
32,1.3584577991992612,0.5587,0.5541746894354073,0.5587,0.5490988755446473,0.5647407140367137,0.5599880023995201
33,1.3781803936897954,0.5596,0.5546434220434533,0.5596,0.5483525150460777,0.5657852381349502,0.5613877224555089
34,1.3971556726890275,0.5564,0.5513992964808765,0.5564,0.543407638829631,0.5649080794050744,0.5597880423915217
35,1.4091229167165635,0.5573,0.5529722362234254,0.5573,0.5440871051145695,0.564468512470868,0.5589882023595281
36,1.4118674374833893,0.5598,0.556111075214294,0.5598,0.5466213930830494,0.5685465352978557,0.5621875624875025
37,1.416665762285643,0.5604,0.5568775553384148,0.5604,0.5476158101013622,0.5653626581276672,0.5586882623475304
38,1.4299492217317413,0.5547,0.5494230635149782,0.5547000000000001,0.5412758940722935,0.5648794920021314,0.5582883423315337
39,1.443003081068208,0.5522,0.547389819781508,0.5521999999999999,0.5398982309092375,0.5635552083167887,0.5568886222755449
40,1.456690918041181,0.5534,0.5481530403965638,0.5534000000000001,0.5409632678335989,0.5628338673678678,0.5575884823035393
41,1.4796359539031982,0.5513,0.5463015550769416,0.5513,0.5390458686305575,0.5572197714729333,0.5528894221155769
42,1.4980822016921225,0.5508,0.547682990498646,0.5508,0.5385330683621145,0.5536499210748899,0.5486902619476105
43,1.5097472848771494,0.5506,0.5484822483772116,0.5506,0.5386314579602898,0.5572260533065655,0.5526894621075785
44,1.5324942643129373,0.5511,0.5493413172196778,0.5511,0.5395983162322174,0.5590719214148777,0.5538892221555689
45,1.563740701615056,0.5462,0.54538057686293,0.5462,0.5345265418427978,0.5562219541945487,0.5507898420315936
46,1.5983222406121749,0.5438,0.5437583425777467,0.5438,0.5326840672638178,0.5502082680050333,0.5443911217756449
47,1.616601894173441,0.5444,0.5440128026083236,0.5444,0.5330241175777739,0.5514947420261184,0.5451909618076385
48,1.6378593731530104,0.5464,0.5433363717968153,0.5464,0.533063405833605,0.5484829553318168,0.5424915016996601
49,1.6744411866876143,0.5498,0.5446495961947055,0.5498000000000001,0.535806709452796,0.5453410874102255,0.5419916016796641
50,1.7111751474911654,0.5493,0.5422422040648325,0.5493,0.535253380522398,0.5478176974260711,0.5443911217756449
51,1.7305404626870458,0.5463,0.5377889792635492,0.5463,0.5330221096158321,0.549335023202206,0.5455908818236352
52,1.7404785020441949,0.5467,0.5387270653220881,0.5467,0.5345545549777134,0.5502062522344479,0.5455908818236352
53,1.7581466858900046,0.5403,0.5340769291341699,0.5403,0.5295004292668658,0.5459611227793087,0.5419916016796641
54,1.7806440501273433,0.5395,0.5350660381013963,0.5395,0.5291976070815929,0.5422579330722944,0.5381923615276945
55,1.8049682740923725,0.5397,0.5352635467287301,0.5397000000000001,0.5290604051474939,0.5433126386991073,0.5391921615676865
56,1.8342424585849424,0.5415,0.5364705436104723,0.5415,0.5305543655703271,0.5447103151478,0.5412917416516697
57,1.8587016682081585,0.542,0.5372021822539663,0.542,0.5305634591025936,0.5410906641013841,0.5374925014997001
58,1.8856296584575991,0.542,0.5359203752658053,0.542,0.5293000044721317,0.5393571766586841,0.5357928414317137
59,1.9036864434616476,0.5378,0.5319886734338753,0.5378000000000001,0.525561182537822,0.53914355982,0.5353929214157168
60,1.9172584738912462,0.5366,0.5307835806545679,0.5366,0.5250162604420918,0.5364055769853943,0.5328934213157368
61,1.9222893880892404,0.5384,0.5322631240648389,0.5384,0.5272370595558619,0.5392512237452026,0.5347930413917217
62,1.9448066934754578,0.5373,0.5317422814697845,0.5373000000000001,0.5271391715482892,0.5413426550623128,0.5370925814837033
63,1.9823251449609105,0.5357,0.530277725092575,0.5357,0.5257887484993036,0.5435558433058967,0.5389922015596881
64,2.027234465261049,0.5355,0.5297614960276859,0.5355000000000001,0.525415786102473,0.5436427729177892,0.5383923215356928
65,2.0737889265712304,0.5358,0.5285159825771975,0.5358,0.5247384240282396,0.5404590376797839,0.5346930613877224
66,2.1211329457126085,0.5378,0.5315148600203669,0.5378,0.5266486607025256,0.5385080737257214,0.5326934613077384
67,2.154351068448417,0.533,0.526435825180691,0.533,0.5210511146350343,0.5372296107065659,0.5308938212357528
68,2.174258894558194,0.5331,0.5272555976627261,0.5331,0.5217824676652889,0.534366283740574,0.528494301139772
69,2.1759373326844806,0.5316,0.5251168410065951,0.5316000000000001,0.5211287591382823,0.5344892530581139,0.5291941611677664
70,2.170809851417059,0.5326,0.524995973123134,0.5326000000000002,0.5221085631070335,0.5310619326330932,0.5270945810837833
71,2.1647108370744728,0.5324,0.5251444833674392,0.5324,0.5223875477035917,0.5317764222268032,0.5273945210957809
72,2.1743646920481816,0.5319,0.5242794754071276,0.5319,0.5224693257796102,0.5338253637816289,0.5292941411717657
73,2.204599593259111,0.5327,0.526180561154433,0.5327,0.5235016118958268,0.5344095589551723,0.5300939812037593
74,2.246488903142229,0.5291,0.5231451176062193,0.5291,0.5201336927037007,0.5342450124927128,0.5298940211957609
75,2.2908879367611075,0.5279,0.5227150766622441,0.5279,0.5190635377867688,0.5350249955739528,0.5302939412117577
