round,cpu_percent,ram_gb,gpu_temp,gpu_util,vram_gb
0,130.7,1.34,0,0,0.02
1,7.7,1.38,0,0,0.02
2,229.8,1.38,0,0,0.02
3,228.9,1.39,0,0,0.02
