round,loss,accuracy,precision,recall,f1,global_accuracy,weighted_accuracy
0,2.3044735510138015,0.1002,0.021128157135376628,0.1002,0.018792555436815746,0.0,0.0
1,2.276184359683266,0.1493,0.0405572098763534,0.1493,0.06004117113096654,0.14080782696509422,0.15126974605078986
2,2.0588866185538377,0.2378,0.18064176892017153,0.2378,0.15656776063555194,0.23170022074364685,0.23335332933413316
3,1.8914719352239295,0.3059,0.27121425627147383,0.30589999999999995,0.2257566926127721,0.30835659328885767,0.3049390121975605
4,1.7270489146437826,0.3569,0.299297775852694,0.3569,0.28112487495670485,0.3619926787029724,0.3505298940211958
5,1.6388649789592888,0.3856,0.34828512749180723,0.38560000000000005,0.32435201149647547,0.3961782811056098,0.3857228554289142
6,1.5705315432971036,0.412,0.39085876205868875,0.41200000000000003,0.35581358598130114,0.41958500328928805,0.40801839632073583
7,1.5520693063735962,0.4233,0.4168349990366619,0.42329999999999995,0.3659289604761672,0.43421511733139734,0.4241151769646071
8,1.497607950922809,0.4444,0.4490323446236043,0.4444000000000001,0.3930999795670398,0.4573875289810215,0.4470105978804239
9,1.4756616701053669,0.4492,0.45749259658548036,0.44919999999999993,0.39884421591503966,0.46646502673358453,0.45360927814437113
10,1.450499635708483,0.4606,0.4734113237228438,0.4606,0.4144467108623801,0.4739994039867377,0.46320735852829437
11,1.4226262991941427,0.4732,0.49590652547469416,0.47319999999999995,0.43074193116481296,0.48384027409304764,0.47380523895220955
12,1.3839021423194982,0.4898,0.5032690067224945,0.48979999999999996,0.4516482026459336,0.5043125906809877,0.4941011797640472
13,1.3621096837369702,0.4986,0.5119055236084197,0.49860000000000004,0.46508828898217747,0.5110680884379166,0.5011997600479904
14,1.3575615218923063,0.5002,0.5259473605749785,0.5002000000000001,0.46336094164543773,0.5121406107366729,0.501999600079984
15,1.3448714606369598,0.5062,0.5290065681654343,0.5062,0.46996779240240494,0.5190695179404641,0.5102979404119176
16,1.340661035308355,0.5106,0.5293332289052887,0.5105999999999999,0.47816147154491506,0.5216755960117442,0.5137972405518896
17,1.3023390377624124,0.5251,0.5422882701390797,0.5251,0.49477538687964506,0.5373942046952862,0.5291941611677664
18,1.2820491851130618,0.5353,0.5537046265217972,0.5353,0.5075023087040009,0.5438788052631464,0.5349930013997201
19,1.2690739269498028,0.5414,0.5482944005387952,0.5414000000000001,0.5160739710675604,0.5521331674163287,0.5445910817836432
20,1.247533848014059,0.5511,0.5550795691730254,0.5510999999999999,0.5276646764726993,0.560201876219599,0.5521895620875825
21,1.2663676391673993,0.5455,0.5569972574088621,0.5455,0.5174272966706233,0.5518697613552463,0.5455908818236352
22,1.2626060413408884,0.5492,0.5696694081425936,0.5491999999999999,0.5230474070669144,0.5581083620668394,0.5491901619676065
23,1.2191145993486237,0.5688,0.5706587618337456,0.5688,0.5512830266397395,0.5701844148075802,0.5651869626074785
24,1.2061872912358633,0.5716,0.5797869311820156,0.5715999999999999,0.5526063646583792,0.5708545743969071,0.564387122575485
25,1.2135308377350433,0.5656,0.5742857884978992,0.5656000000000001,0.5458947739224225,0.5688115956555951,0.562887422515497
26,1.2042545027370695,0.5737,0.5802995782369988,0.5737,0.5570532659974886,0.5732506234321499,0.5682863427314537
27,1.1755982003634489,0.587,0.5851884302179333,0.5870000000000001,0.5733604270798104,0.5859767215080304,0.5805838832233553
28,1.167358083061025,0.5901,0.5850352279928821,0.5901000000000001,0.574582731612534,0.5915787419415246,0.5860827834433113
29,1.183006369614903,0.5833,0.5823139297724547,0.5833,0.5656983814769329,0.5853869185797009,0.5796840631873625
30,1.1643672660936284,0.5907,0.5926543094199966,0.5907,0.5763652365702875,0.5906854322145905,0.5861827634473106
31,1.1594197244583806,0.5961,0.5990157826485146,0.5961000000000001,0.5825975069795831,0.5924501089136606,0.5862827434513097
32,1.166356445867804,0.5915,0.5939321527665655,0.5914999999999999,0.5756285533207184,0.5914350497355895,0.5870825834833033
33,1.1539370153523698,0.6015,0.5983206299784858,0.6015,0.5853725772848367,0.5956653866412698,0.5907818436312737
34,1.157887252825725,0.5964,0.594652858782457,0.5963999999999999,0.5819435314403854,0.5986415289649243,0.5934813037392521
35,1.151890827885157,0.5995,0.6008544351469516,0.5994999999999999,0.584004800616611,0.6004016687738761,0.593881223755249
36,1.1554182224635836,0.6004,0.5933490458560565,0.6003999999999999,0.5861611896380824,0.6012078552338539,0.5975804839032194
37,1.1558725728264339,0.6007,0.6005565535637485,0.6007,0.5847751086961214,0.6028743320173743,0.5971805638872225
38,1.1391501328613185,0.6063,0.6021582801418346,0.6063000000000001,0.5905595894127934,0.6076147040458103,0.6028794241151769
39,1.1488066300561157,0.6013,0.6016898740448482,0.6013,0.5878066940760313,0.6033572517424691,0.598380323935213
40,1.1735473320453982,0.5979,0.5996745284837217,0.5979,0.5826558095337308,0.5938216143340128,0.5901819636072786
41,1.1463369787493838,0.6041,0.6016093382338762,0.6041000000000001,0.5893050873818761,0.6052498074033206,0.6010797840431914
42,1.1524074228504035,0.6037,0.6059496384918612,0.6037,0.5934673988653145,0.6057552443244063,0.6010797840431914
43,1.152685842182063,0.6065,0.6003471471806476,0.6064999999999999,0.5927208380223166,0.613043927128496,0.609378124375125
44,1.142879562287391,0.6069,0.60501273665868,0.6069,0.5954835299115054,0.6127241598288059,0.6073785242951409
45,1.1475454093534736,0.6121,0.6083333388668218,0.6121,0.5997012726976151,0.6121954807895079,0.6075784843031393
46,1.145439096643955,0.6096,0.6058040536141782,0.6096,0.5992463136332622,0.6128742178815565,0.6090781843631273
47,1.1504677526558502,0.6112,0.6044865017275362,0.6112,0.6001296695997229,0.6172599102892065,0.6126774645070986
48,1.1760813880570327,0.6078,0.6081129031997415,0.6077999999999999,0.5932668113319258,0.6134070479618277,0.609878024395121
49,1.164597576932062,0.6057,0.5985477021067029,0.6057,0.5924464839903757,0.6080411570703521,0.6051789642071586
50,1.1572292175474046,0.6133,0.6055456175504179,0.6133000000000001,0.6020521936507188,0.614628303308487,0.6126774645070986
51,1.1714995918394644,0.6093,0.6065288454326623,0.6093,0.5989352190639508,0.6081036384243491,0.6048790241951609
52,1.172193484970286,0.6094,0.6052167767344574,0.6093999999999999,0.5983036692441679,0.6137956195029926,0.6105778844231153
53,1.184248737896545,0.6038,0.6001608634306914,0.6038,0.5929185677009728,0.6092775986353755,0.6051789642071586
54,1.2107821008827113,0.607,0.6011656117180316,0.607,0.5933800582149941,0.6071774477255658,0.6039792041591682
55,1.2140233222442338,0.6063,0.6023664653476261,0.6063,0.5955906488903241,0.6038289722856882,0.6013797240551889
56,1.2346670371067674,0.6023,0.601234660166102,0.6023000000000001,0.5906770131277922,0.6025836727348676,0.5999800039992002
57,1.2130054265637942,0.608,0.6056867772623631,0.608,0.5995040394870148,0.6041753922621246,0.6024795040991802
58,1.2250080093552795,0.6074,0.6045074323070397,0.6073999999999999,0.5976381544761292,0.6062777450554094,0.6034793041391722
59,1.233697608301911,0.6033,0.5950728871152847,0.6033,0.589871263472719,0.6075253169448777,0.6048790241951609
60,1.2502518530133404,0.6022,0.6007672884523914,0.6022,0.5906301532476201,0.6052008651093354,0.6014797040591882
61,1.2730849430530886,0.6037,0.5999161550015224,0.6036999999999999,0.5939353736003694,0.6000041105850048,0.5974805038992201
62,1.2800006202504606,0.5991,0.5937366596565139,0.5991,0.5867346373979815,0.605824398382846,0.6035792841431714
63,1.2755444879773297,0.6046,0.5957206338311736,0.6046,0.5938271865592837,0.6032137963276566,0.6025794841031794
64,1.2806654202787182,0.601,0.596960404251023,0.601,0.590680244977096,0.6023512557906331,0.6001799640071985
65,1.3102794002883043,0.6018,0.5981441835097454,0.6018000000000001,0.5939981878467399,0.6042523255881455,0.6013797240551889
